$A,2022-09-07 11:47,58BF25DB2B29,3.57
$B,ESP_node_OTA_v6_4_12_13.ino  20:39:29  Jun  6 2022
$C,000000,5,
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,2022-07-08 10:37,5,Lewis Flat
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,000000,5,Lewis Flat
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,000000,5,Lewis Flat
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,2022-07-21 17:52,5,Calibrate
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,2022-07-22 12:34,5,Sensor8
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,2022-07-22 12:44,5,Sensor8
$D,Hub,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
$C,2022-08-07 18:08,,8
$D,,,
Y-MM-DD hh:mm,Temp,Humid
$C,2022-08-07 20:54,,8
$D,,,
Y-MM-DD hh:mm,Temp,Humid
$C,000000,,8
$D,,,
Y-MM-DD hh:mm,Temp,Humid
$C,2022-08-12 11:58,,sensor8
$D,,,
Y-MM-DD hh:mm,Temp,Humid
$C,2022-08-12 11:59,5,sensor8
$D,Memory,DHT22,Continue
Y-MM-DD hh:mm,Temp,Humid
2022-08-12 11:59,26,41
2022-08-12 12:04,26,41
2022-08-12 12:09,26,38
2022-08-12 12:14,26,39
2022-08-12 12:19,25,39
2022-08-12 12:24,25,40
2022-08-12 12:29,25,40
2022-08-12 12:34,25,40
2022-08-12 12:39,25,40
2022-08-12 12:44,25,40
2022-08-12 12:49,25,40
2022-08-12 12:54,25,40
2022-08-12 12:59,25,40
2022-08-12 13:04,25,40
2022-08-12 13:09,25,40
2022-08-12 13:14,25,40
2022-08-12 13:19,25,40
2022-08-12 13:24,25,41
2022-08-12 13:29,25,41
2022-08-12 13:34,25,41
2022-08-12 13:39,25,41
2022-08-12 13:44,25,41
2022-08-12 13:49,25,41
2022-08-12 13:54,25,41
2022-08-12 13:59,25,41
2022-08-12 14:04,25,41
2022-08-12 14:09,25,41
2022-08-12 14:14,25,41
2022-08-12 14:19,25,41
2022-08-12 14:24,25,41
2022-08-12 14:29,25,41
2022-08-12 14:34,25,41
