timestamp,temperature,rh,original-timestamp
2022-11-01T02:21:00Z,13,67,01/11/2022 02:21
2022-11-01T02:26:00Z,13,67,01/11/2022 02:26
2022-11-01T02:31:00Z,13,67,01/11/2022 02:31
2022-11-01T02:36:00Z,13,67,01/11/2022 02:36
2022-11-01T02:41:00Z,13,67,01/11/2022 02:41
2022-11-01T02:46:00Z,13,67,01/11/2022 02:46
2022-11-01T02:51:00Z,13,67,01/11/2022 02:51
2022-11-01T02:56:00Z,13,66,01/11/2022 02:56
2022-11-01T03:01:00Z,13,67,01/11/2022 03:01
2022-11-01T03:06:00Z,13,67,01/11/2022 03:06
2022-11-01T03:11:00Z,13,67,01/11/2022 03:11
2022-11-01T03:16:00Z,13,67,01/11/2022 03:16
2022-11-01T03:21:00Z,13,67,01/11/2022 03:21
2022-11-01T03:26:00Z,13,67,01/11/2022 03:26
2022-11-01T03:31:00Z,13,67,01/11/2022 03:31
2022-11-01T03:36:00Z,13,67,01/11/2022 03:36
2022-11-01T03:41:00Z,13,67,01/11/2022 03:41
2022-11-01T03:46:00Z,13,67,01/11/2022 03:46
2022-11-01T03:51:00Z,13,67,01/11/2022 03:51
2022-11-01T03:56:00Z,13,67,01/11/2022 03:56
2022-11-01T04:01:00Z,13,67,01/11/2022 04:01
2022-11-01T04:06:00Z,13,67,01/11/2022 04:06
2022-11-01T04:11:00Z,13,67,01/11/2022 04:11
2022-11-01T04:16:00Z,13,67,01/11/2022 04:16
2022-11-01T04:21:00Z,13,67,01/11/2022 04:21
2022-11-01T04:26:00Z,13,67,01/11/2022 04:26
2022-11-01T04:31:00Z,13,67,01/11/2022 04:31
2022-11-01T04:36:00Z,13,67,01/11/2022 04:36
2022-11-01T04:41:00Z,13,67,01/11/2022 04:41
2022-11-01T04:46:00Z,13,67,01/11/2022 04:46
2022-11-01T04:51:00Z,13,67,01/11/2022 04:51
2022-11-01T04:56:00Z,13,67,01/11/2022 04:56
2022-11-01T05:01:00Z,13,67,01/11/2022 05:01
2022-11-01T05:06:00Z,13,67,01/11/2022 05:06
2022-11-01T05:11:00Z,13,67,01/11/2022 05:11
2022-11-01T05:16:00Z,13,67,01/11/2022 05:16
2022-11-01T05:21:00Z,13,67,01/11/2022 05:21
2022-11-01T05:26:00Z,13,67,01/11/2022 05:26
2022-11-01T05:31:00Z,13,67,01/11/2022 05:31
2022-11-01T05:36:00Z,13,67,01/11/2022 05:36
2022-11-01T05:41:00Z,13,67,01/11/2022 05:41
2022-11-01T05:46:00Z,13,67,01/11/2022 05:46
2022-11-01T05:51:00Z,13,67,01/11/2022 05:51
2022-11-01T05:56:00Z,13,67,01/11/2022 05:56
2022-11-01T06:01:00Z,13,67,01/11/2022 06:01
2022-11-01T06:06:00Z,13,67,01/11/2022 06:06
2022-11-01T06:11:00Z,12,67,01/11/2022 06:11
2022-11-01T06:16:00Z,12,67,01/11/2022 06:16
2022-11-01T06:21:00Z,12,67,01/11/2022 06:21
2022-11-01T06:26:00Z,12,67,01/11/2022 06:26
2022-11-01T06:31:00Z,12,67,01/11/2022 06:31
2022-11-01T06:36:00Z,12,67,01/11/2022 06:36
2022-11-01T06:41:00Z,12,67,01/11/2022 06:41
2022-11-01T06:46:00Z,12,67,01/11/2022 06:46
2022-11-01T06:51:00Z,12,67,01/11/2022 06:51
2022-11-01T06:56:00Z,12,67,01/11/2022 06:56
2022-11-01T07:01:00Z,12,67,01/11/2022 07:01
2022-11-01T07:06:00Z,12,67,01/11/2022 07:06
2022-11-01T07:11:00Z,12,67,01/11/2022 07:11
2022-11-01T07:16:00Z,12,67,01/11/2022 07:16
2022-11-01T07:21:00Z,12,67,01/11/2022 07:21
2022-11-01T07:26:00Z,12,67,01/11/2022 07:26
2022-11-01T07:31:00Z,12,67,01/11/2022 07:31
2022-11-01T07:36:00Z,12,67,01/11/2022 07:36
2022-11-01T07:41:00Z,12,67,01/11/2022 07:41
2022-11-01T07:46:00Z,12,67,01/11/2022 07:46
2022-11-01T07:51:00Z,12,67,01/11/2022 07:51
2022-11-01T07:56:00Z,12,67,01/11/2022 07:56
2022-11-01T08:01:00Z,12,67,01/11/2022 08:01
2022-11-01T08:06:00Z,12,66,01/11/2022 08:06
2022-11-01T08:11:00Z,12,66,01/11/2022 08:11
2022-11-01T08:16:00Z,12,66,01/11/2022 08:16
2022-11-01T08:21:00Z,12,66,01/11/2022 08:21
2022-11-01T08:26:00Z,12,66,01/11/2022 08:26
2022-11-01T08:31:00Z,12,66,01/11/2022 08:31
2022-11-01T08:36:00Z,12,66,01/11/2022 08:36
2022-11-01T08:41:00Z,12,65,01/11/2022 08:41
2022-11-01T08:46:00Z,12,65,01/11/2022 08:46
2022-11-01T08:51:00Z,12,65,01/11/2022 08:51
2022-11-01T08:56:00Z,12,64,01/11/2022 08:56
2022-11-01T09:01:00Z,12,64,01/11/2022 09:01
2022-11-01T09:06:00Z,12,64,01/11/2022 09:06
2022-11-01T09:11:00Z,12,64,01/11/2022 09:11
2022-11-01T09:16:00Z,12,63,01/11/2022 09:16
2022-11-01T09:21:00Z,12,63,01/11/2022 09:21
2022-11-01T09:26:00Z,12,63,01/11/2022 09:26
2022-11-01T09:31:00Z,12,63,01/11/2022 09:31
2022-11-01T09:36:00Z,12,64,01/11/2022 09:36
2022-11-01T09:41:00Z,12,64,01/11/2022 09:41
2022-11-01T09:46:00Z,12,63,01/11/2022 09:46
2022-11-01T09:51:00Z,12,64,01/11/2022 09:51
2022-11-01T09:56:00Z,12,63,01/11/2022 09:56
2022-11-01T10:01:00Z,12,63,01/11/2022 10:01
2022-11-01T10:06:00Z,12,62,01/11/2022 10:06
2022-11-01T10:11:00Z,12,62,01/11/2022 10:11
2022-11-01T10:16:00Z,12,62,01/11/2022 10:16
2022-11-01T10:21:00Z,12,61,01/11/2022 10:21
2022-11-01T10:26:00Z,12,61,01/11/2022 10:26
2022-11-01T10:31:00Z,12,61,01/11/2022 10:31
2022-11-01T10:36:00Z,12,61,01/11/2022 10:36
2022-11-01T10:41:00Z,12,61,01/11/2022 10:41
2022-11-01T10:46:00Z,12,61,01/11/2022 10:46
2022-11-01T10:51:00Z,12,62,01/11/2022 10:51
2022-11-01T10:56:00Z,12,62,01/11/2022 10:56
2022-11-01T11:01:00Z,12,62,01/11/2022 11:01
2022-11-01T11:06:00Z,12,62,01/11/2022 11:06
2022-11-01T11:11:00Z,12,62,01/11/2022 11:11
2022-11-01T11:16:00Z,12,62,01/11/2022 11:16
2022-11-01T11:21:00Z,12,62,01/11/2022 11:21
2022-11-01T11:26:00Z,12,62,01/11/2022 11:26
2022-11-01T11:31:00Z,12,62,01/11/2022 11:31
2022-11-01T11:36:00Z,12,62,01/11/2022 11:36
2022-11-01T11:41:00Z,12,62,01/11/2022 11:41
2022-11-01T11:46:00Z,12,62,01/11/2022 11:46
2022-11-01T11:51:00Z,12,62,01/11/2022 11:51
2022-11-01T11:56:00Z,12,62,01/11/2022 11:56
2022-11-01T12:01:00Z,12,62,01/11/2022 12:01
2022-11-01T12:06:00Z,12,62,01/11/2022 12:06
2022-11-01T12:11:00Z,12,62,01/11/2022 12:11
2022-11-01T12:16:00Z,12,61,01/11/2022 12:16
2022-11-01T12:21:00Z,12,62,01/11/2022 12:21
2022-11-01T12:26:00Z,12,61,01/11/2022 12:26
2022-11-01T12:31:00Z,12,61,01/11/2022 12:31
2022-11-01T12:36:00Z,12,62,01/11/2022 12:36
2022-11-01T12:41:00Z,12,62,01/11/2022 12:41
2022-11-01T12:46:00Z,12,62,01/11/2022 12:46
2022-11-01T12:51:00Z,12,63,01/11/2022 12:51
2022-11-01T12:56:00Z,12,60,01/11/2022 12:56
2022-11-01T13:01:00Z,12,59,01/11/2022 13:01
2022-11-01T13:06:00Z,12,61,01/11/2022 13:06
2022-11-01T13:11:00Z,12,62,01/11/2022 13:11
2022-11-01T13:16:00Z,12,62,01/11/2022 13:16
2022-11-01T13:21:00Z,12,63,01/11/2022 13:21
2022-11-01T13:26:00Z,12,64,01/11/2022 13:26
2022-11-01T13:31:00Z,12,64,01/11/2022 13:31
2022-11-01T13:36:00Z,12,64,01/11/2022 13:36
2022-11-01T13:41:00Z,12,63,01/11/2022 13:41
2022-11-01T13:46:00Z,12,63,01/11/2022 13:46
2022-11-01T13:51:00Z,12,62,01/11/2022 13:51
2022-11-01T13:56:00Z,12,62,01/11/2022 13:56
2022-11-01T14:01:00Z,12,61,01/11/2022 14:01
2022-11-01T14:06:00Z,12,61,01/11/2022 14:06
2022-11-01T14:11:00Z,12,61,01/11/2022 14:11
2022-11-01T14:16:00Z,12,61,01/11/2022 14:16
2022-11-01T14:21:00Z,12,61,01/11/2022 14:21
2022-11-01T14:26:00Z,12,61,01/11/2022 14:26
2022-11-01T14:31:00Z,12,61,01/11/2022 14:31
2022-11-01T14:36:00Z,12,61,01/11/2022 14:36
2022-11-01T14:41:00Z,12,61,01/11/2022 14:41
2022-11-01T14:46:00Z,12,62,01/11/2022 14:46
2022-11-01T14:51:00Z,12,62,01/11/2022 14:51
2022-11-01T14:56:00Z,12,62,01/11/2022 14:56
2022-11-01T15:01:00Z,12,62,01/11/2022 15:01
2022-11-01T15:06:00Z,12,62,01/11/2022 15:06
2022-11-01T15:11:00Z,12,62,01/11/2022 15:11
2022-11-01T15:16:00Z,12,62,01/11/2022 15:16
2022-11-01T15:21:00Z,12,62,01/11/2022 15:21
2022-11-01T15:26:00Z,12,62,01/11/2022 15:26
2022-11-01T15:31:00Z,12,61,01/11/2022 15:31
2022-11-01T15:36:00Z,12,61,01/11/2022 15:36
2022-11-01T15:41:00Z,12,61,01/11/2022 15:41
2022-11-01T15:46:00Z,12,61,01/11/2022 15:46
2022-11-01T15:51:00Z,12,61,01/11/2022 15:51
2022-11-01T15:56:00Z,12,61,01/11/2022 15:56
2022-11-01T16:01:00Z,12,61,01/11/2022 16:01
2022-11-01T16:06:00Z,12,62,01/11/2022 16:06
2022-11-01T16:11:00Z,12,62,01/11/2022 16:11
2022-11-01T16:16:00Z,12,62,01/11/2022 16:16
2022-11-01T16:21:00Z,12,62,01/11/2022 16:21
2022-11-01T16:26:00Z,12,63,01/11/2022 16:26
2022-11-01T16:31:00Z,12,62,01/11/2022 16:31
2022-11-01T16:36:00Z,11,62,01/11/2022 16:36
2022-11-01T16:41:00Z,11,63,01/11/2022 16:41
2022-11-01T16:46:00Z,11,63,01/11/2022 16:46
2022-11-01T16:51:00Z,11,63,01/11/2022 16:51
2022-11-01T16:56:00Z,11,63,01/11/2022 16:56
2022-11-01T17:01:00Z,11,64,01/11/2022 17:01
2022-11-01T17:06:00Z,11,64,01/11/2022 17:06
2022-11-01T17:11:00Z,11,64,01/11/2022 17:11
2022-11-01T17:16:00Z,11,64,01/11/2022 17:16
2022-11-01T17:21:00Z,11,64,01/11/2022 17:21
2022-11-01T17:26:00Z,11,64,01/11/2022 17:26
2022-11-01T17:31:00Z,11,65,01/11/2022 17:31
2022-11-01T17:36:00Z,11,65,01/11/2022 17:36
2022-11-01T17:41:00Z,11,65,01/11/2022 17:41
2022-11-01T17:46:00Z,11,65,01/11/2022 17:46
2022-11-01T17:51:00Z,11,65,01/11/2022 17:51
2022-11-01T17:56:00Z,11,66,01/11/2022 17:56
2022-11-01T18:01:00Z,11,66,01/11/2022 18:01
2022-11-01T18:06:00Z,11,66,01/11/2022 18:06
2022-11-01T18:11:00Z,11,66,01/11/2022 18:11
2022-11-01T18:16:00Z,11,66,01/11/2022 18:16
2022-11-01T18:21:00Z,11,66,01/11/2022 18:21
2022-11-01T18:26:00Z,11,66,01/11/2022 18:26
2022-11-01T18:31:00Z,11,66,01/11/2022 18:31
2022-11-01T18:36:00Z,11,66,01/11/2022 18:36
2022-11-01T18:41:00Z,11,66,01/11/2022 18:41
2022-11-01T18:46:00Z,11,66,01/11/2022 18:46
2022-11-01T18:51:00Z,11,67,01/11/2022 18:51
2022-11-01T18:56:00Z,11,67,01/11/2022 18:56
2022-11-01T19:01:00Z,11,66,01/11/2022 19:01
2022-11-01T19:06:00Z,11,66,01/11/2022 19:06
2022-11-01T19:11:00Z,11,66,01/11/2022 19:11
2022-11-01T19:16:00Z,10,66,01/11/2022 19:16
2022-11-01T19:21:00Z,10,67,01/11/2022 19:21
2022-11-01T19:26:00Z,10,67,01/11/2022 19:26
2022-11-01T19:31:00Z,10,67,01/11/2022 19:31
2022-11-01T19:36:00Z,10,66,01/11/2022 19:36
2022-11-01T19:41:00Z,10,66,01/11/2022 19:41
2022-11-01T19:46:00Z,10,66,01/11/2022 19:46
2022-11-01T19:51:00Z,10,65,01/11/2022 19:51
2022-11-01T19:56:00Z,10,65,01/11/2022 19:56
2022-11-01T20:01:00Z,10,65,01/11/2022 20:01
2022-11-01T20:06:00Z,10,65,01/11/2022 20:06
2022-11-01T20:11:00Z,10,66,01/11/2022 20:11
2022-11-01T20:16:00Z,10,66,01/11/2022 20:16
2022-11-01T20:21:00Z,10,66,01/11/2022 20:21
2022-11-01T20:26:00Z,10,66,01/11/2022 20:26
2022-11-01T20:31:00Z,10,66,01/11/2022 20:31
2022-11-01T20:36:00Z,10,66,01/11/2022 20:36
2022-11-01T20:41:00Z,10,65,01/11/2022 20:41
2022-11-01T20:46:00Z,10,65,01/11/2022 20:46
2022-11-01T20:51:00Z,10,65,01/11/2022 20:51
2022-11-01T20:56:00Z,10,65,01/11/2022 20:56
2022-11-01T21:01:00Z,10,65,01/11/2022 21:01
2022-11-01T21:06:00Z,10,66,01/11/2022 21:06
2022-11-01T21:11:00Z,10,65,01/11/2022 21:11
2022-11-01T21:16:00Z,10,65,01/11/2022 21:16
2022-11-01T21:21:00Z,10,65,01/11/2022 21:21
2022-11-01T21:26:00Z,10,65,01/11/2022 21:26
2022-11-01T21:31:00Z,10,65,01/11/2022 21:31
2022-11-01T21:36:00Z,10,65,01/11/2022 21:36
2022-11-01T21:41:00Z,10,65,01/11/2022 21:41
2022-11-01T21:46:00Z,10,66,01/11/2022 21:46
2022-11-01T21:51:00Z,10,66,01/11/2022 21:51
2022-11-01T21:56:00Z,10,66,01/11/2022 21:56
2022-11-01T22:01:00Z,10,66,01/11/2022 22:01
2022-11-01T22:06:00Z,10,67,01/11/2022 22:06
2022-11-01T22:11:00Z,10,67,01/11/2022 22:11
2022-11-01T22:16:00Z,10,67,01/11/2022 22:16
2022-11-01T22:21:00Z,10,66,01/11/2022 22:21
2022-11-01T22:26:00Z,10,66,01/11/2022 22:26
2022-11-01T22:31:00Z,10,66,01/11/2022 22:31
2022-11-01T22:36:00Z,10,65,01/11/2022 22:36
2022-11-01T22:41:00Z,10,65,01/11/2022 22:41
2022-11-01T22:46:00Z,10,65,01/11/2022 22:46
2022-11-01T22:51:00Z,10,65,01/11/2022 22:51
2022-11-01T22:56:00Z,10,65,01/11/2022 22:56
2022-11-01T23:01:00Z,10,65,01/11/2022 23:01
2022-11-01T23:06:00Z,10,65,01/11/2022 23:06
2022-11-01T23:11:00Z,10,64,01/11/2022 23:11
2022-11-01T23:16:00Z,10,64,01/11/2022 23:16
2022-11-01T23:21:00Z,10,65,01/11/2022 23:21
2022-11-01T23:26:00Z,10,65,01/11/2022 23:26
2022-11-01T23:31:00Z,10,65,01/11/2022 23:31
2022-11-01T23:36:00Z,10,65,01/11/2022 23:36
2022-11-01T23:41:00Z,10,65,01/11/2022 23:41
2022-11-01T23:46:00Z,10,66,01/11/2022 23:46
2022-11-01T23:51:00Z,10,65,01/11/2022 23:51
2022-11-01T23:56:00Z,10,66,01/11/2022 23:56
2022-11-02T00:01:00Z,10,65,02/11/2022 00:01
2022-11-02T00:06:00Z,10,65,02/11/2022 00:06
2022-11-02T00:11:00Z,10,65,02/11/2022 00:11
2022-11-02T00:16:00Z,10,65,02/11/2022 00:16
2022-11-02T00:21:00Z,10,65,02/11/2022 00:21
2022-11-02T00:26:00Z,10,65,02/11/2022 00:26
2022-11-02T00:31:00Z,10,65,02/11/2022 00:31
2022-11-02T00:36:00Z,10,65,02/11/2022 00:36
2022-11-02T00:41:00Z,10,66,02/11/2022 00:41
2022-11-02T00:46:00Z,10,66,02/11/2022 00:46
2022-11-02T00:51:00Z,10,66,02/11/2022 00:51
2022-11-02T00:56:00Z,10,65,02/11/2022 00:56
2022-11-02T01:01:00Z,10,65,02/11/2022 01:01
2022-11-02T01:06:00Z,10,65,02/11/2022 01:06
2022-11-02T01:11:00Z,9,65,02/11/2022 01:11
2022-11-02T01:16:00Z,9,65,02/11/2022 01:16
2022-11-02T01:21:00Z,9,65,02/11/2022 01:21
2022-11-02T01:26:00Z,9,64,02/11/2022 01:26
2022-11-02T01:31:00Z,9,64,02/11/2022 01:31
2022-11-02T01:36:00Z,9,65,02/11/2022 01:36
2022-11-02T01:41:00Z,9,65,02/11/2022 01:41
2022-11-02T01:46:00Z,9,65,02/11/2022 01:46
2022-11-02T01:51:00Z,9,64,02/11/2022 01:51
2022-11-02T01:56:00Z,9,64,02/11/2022 01:56
2022-11-02T02:01:00Z,9,64,02/11/2022 02:01
2022-11-02T02:06:00Z,9,63,02/11/2022 02:06
2022-11-02T02:11:00Z,9,63,02/11/2022 02:11
2022-11-02T02:16:00Z,9,64,02/11/2022 02:16
2022-11-02T02:21:00Z,9,66,02/11/2022 02:21
2022-11-02T02:26:00Z,9,66,02/11/2022 02:26
2022-11-02T02:31:00Z,9,66,02/11/2022 02:31
2022-11-02T02:36:00Z,9,65,02/11/2022 02:36
2022-11-02T02:41:00Z,9,65,02/11/2022 02:41
2022-11-02T02:46:00Z,9,66,02/11/2022 02:46
2022-11-02T02:51:00Z,9,65,02/11/2022 02:51
2022-11-02T02:56:00Z,9,65,02/11/2022 02:56
2022-11-02T03:01:00Z,9,65,02/11/2022 03:01
2022-11-02T03:06:00Z,9,66,02/11/2022 03:06
2022-11-02T03:11:00Z,9,65,02/11/2022 03:11
2022-11-02T03:16:00Z,9,66,02/11/2022 03:16
2022-11-02T03:21:00Z,9,66,02/11/2022 03:21
2022-11-02T03:26:00Z,9,66,02/11/2022 03:26
2022-11-02T03:31:00Z,9,66,02/11/2022 03:31
2022-11-02T03:36:00Z,9,66,02/11/2022 03:36
2022-11-02T03:41:00Z,9,66,02/11/2022 03:41
2022-11-02T03:46:00Z,9,66,02/11/2022 03:46
2022-11-02T03:51:00Z,9,67,02/11/2022 03:51
2022-11-02T03:56:00Z,9,67,02/11/2022 03:56
2022-11-02T04:01:00Z,9,67,02/11/2022 04:01
2022-11-02T04:06:00Z,9,67,02/11/2022 04:06
2022-11-02T04:11:00Z,9,67,02/11/2022 04:11
2022-11-02T04:16:00Z,9,67,02/11/2022 04:16
2022-11-02T04:21:00Z,9,67,02/11/2022 04:21
2022-11-02T04:26:00Z,9,68,02/11/2022 04:26
2022-11-02T04:31:00Z,9,68,02/11/2022 04:31
2022-11-02T04:36:00Z,9,68,02/11/2022 04:36
2022-11-02T04:41:00Z,9,67,02/11/2022 04:41
2022-11-02T04:46:00Z,9,68,02/11/2022 04:46
2022-11-02T04:51:00Z,9,68,02/11/2022 04:51
2022-11-02T04:56:00Z,9,68,02/11/2022 04:56
2022-11-02T05:01:00Z,9,68,02/11/2022 05:01
2022-11-02T05:06:00Z,9,68,02/11/2022 05:06
2022-11-02T05:11:00Z,9,68,02/11/2022 05:11
2022-11-02T05:16:00Z,9,68,02/11/2022 05:16
2022-11-02T05:21:00Z,9,68,02/11/2022 05:21
2022-11-02T05:26:00Z,8,68,02/11/2022 05:26
2022-11-02T05:31:00Z,8,68,02/11/2022 05:31
2022-11-02T05:36:00Z,9,67,02/11/2022 05:36
2022-11-02T05:41:00Z,8,68,02/11/2022 05:41
2022-11-02T05:46:00Z,8,67,02/11/2022 05:46
2022-11-02T05:51:00Z,8,68,02/11/2022 05:51
2022-11-02T05:56:00Z,8,68,02/11/2022 05:56
2022-11-02T06:01:00Z,8,68,02/11/2022 06:01
2022-11-02T06:06:00Z,8,69,02/11/2022 06:06
2022-11-02T06:11:00Z,8,69,02/11/2022 06:11
2022-11-02T06:16:00Z,8,69,02/11/2022 06:16
2022-11-02T06:21:00Z,8,69,02/11/2022 06:21
2022-11-02T06:26:00Z,8,69,02/11/2022 06:26
2022-11-02T06:31:00Z,8,69,02/11/2022 06:31
2022-11-02T06:36:00Z,8,69,02/11/2022 06:36
2022-11-02T06:41:00Z,8,69,02/11/2022 06:41
2022-11-02T06:46:00Z,8,69,02/11/2022 06:46
2022-11-02T06:51:00Z,8,69,02/11/2022 06:51
2022-11-02T06:56:00Z,8,69,02/11/2022 06:56
2022-11-02T07:01:00Z,8,69,02/11/2022 07:01
2022-11-02T07:06:00Z,8,68,02/11/2022 07:06
2022-11-02T07:11:00Z,8,68,02/11/2022 07:11
2022-11-02T07:16:00Z,8,69,02/11/2022 07:16
2022-11-02T07:21:00Z,8,69,02/11/2022 07:21
2022-11-02T07:26:00Z,8,69,02/11/2022 07:26
2022-11-02T07:31:00Z,8,69,02/11/2022 07:31
2022-11-02T07:36:00Z,8,69,02/11/2022 07:36
2022-11-02T07:41:00Z,8,69,02/11/2022 07:41
2022-11-02T07:46:00Z,8,69,02/11/2022 07:46
2022-11-02T07:51:00Z,8,69,02/11/2022 07:51
2022-11-02T07:56:00Z,8,69,02/11/2022 07:56
2022-11-02T08:01:00Z,8,69,02/11/2022 08:01
2022-11-02T08:06:00Z,8,69,02/11/2022 08:06
2022-11-02T08:11:00Z,8,69,02/11/2022 08:11
2022-11-02T08:16:00Z,8,69,02/11/2022 08:16
2022-11-02T08:21:00Z,8,69,02/11/2022 08:21
2022-11-02T08:26:00Z,8,69,02/11/2022 08:26
2022-11-02T08:31:00Z,8,69,02/11/2022 08:31
2022-11-02T08:36:00Z,8,69,02/11/2022 08:36
2022-11-02T08:41:00Z,8,69,02/11/2022 08:41
2022-11-02T08:46:00Z,8,69,02/11/2022 08:46
2022-11-02T08:51:00Z,8,68,02/11/2022 08:51
2022-11-02T08:56:00Z,8,68,02/11/2022 08:56
2022-11-02T09:01:00Z,8,68,02/11/2022 09:01
2022-11-02T09:06:00Z,8,69,02/11/2022 09:06
2022-11-02T09:11:00Z,8,68,02/11/2022 09:11
2022-11-02T09:16:00Z,8,68,02/11/2022 09:16
2022-11-02T09:21:00Z,9,68,02/11/2022 09:21
2022-11-02T09:26:00Z,9,68,02/11/2022 09:26
2022-11-02T09:31:00Z,9,68,02/11/2022 09:31
2022-11-02T09:36:00Z,9,68,02/11/2022 09:36
2022-11-02T09:41:00Z,9,68,02/11/2022 09:41
2022-11-02T09:46:00Z,9,68,02/11/2022 09:46
2022-11-02T09:51:00Z,9,67,02/11/2022 09:51
2022-11-02T09:56:00Z,9,67,02/11/2022 09:56
2022-11-02T10:01:00Z,9,67,02/11/2022 10:01
2022-11-02T10:06:00Z,9,67,02/11/2022 10:06
2022-11-02T10:11:00Z,9,67,02/11/2022 10:11
2022-11-02T10:16:00Z,9,67,02/11/2022 10:16
2022-11-02T10:21:00Z,9,67,02/11/2022 10:21
2022-11-02T10:26:00Z,9,67,02/11/2022 10:26
2022-11-02T10:31:00Z,9,67,02/11/2022 10:31
2022-11-02T10:36:00Z,9,67,02/11/2022 10:36
2022-11-02T10:41:00Z,9,67,02/11/2022 10:41
2022-11-02T10:46:00Z,9,66,02/11/2022 10:46
2022-11-02T10:51:00Z,9,66,02/11/2022 10:51
2022-11-02T10:56:00Z,9,67,02/11/2022 10:56
2022-11-02T11:01:00Z,9,67,02/11/2022 11:01
2022-11-02T11:06:00Z,9,67,02/11/2022 11:06
2022-11-02T11:11:00Z,9,67,02/11/2022 11:11
2022-11-02T11:16:00Z,9,67,02/11/2022 11:16
2022-11-02T11:21:00Z,9,67,02/11/2022 11:21
2022-11-02T11:26:00Z,9,67,02/11/2022 11:26
2022-11-02T11:31:00Z,9,67,02/11/2022 11:31
2022-11-02T11:36:00Z,10,67,02/11/2022 11:36
2022-11-02T11:41:00Z,10,67,02/11/2022 11:41
2022-11-02T11:46:00Z,10,67,02/11/2022 11:46
2022-11-02T11:51:00Z,10,67,02/11/2022 11:51
2022-11-02T11:56:00Z,10,67,02/11/2022 11:56
2022-11-02T12:01:00Z,10,68,02/11/2022 12:01
2022-11-02T12:06:00Z,11,67,02/11/2022 12:06
2022-11-02T12:11:00Z,11,67,02/11/2022 12:11
2022-11-02T12:16:00Z,11,68,02/11/2022 12:16
2022-11-02T12:21:00Z,11,68,02/11/2022 12:21
2022-11-02T12:26:00Z,11,68,02/11/2022 12:26
2022-11-02T12:31:00Z,11,68,02/11/2022 12:31
2022-11-02T12:36:00Z,12,69,02/11/2022 12:36
2022-11-02T12:41:00Z,12,69,02/11/2022 12:41
2022-11-02T12:46:00Z,12,69,02/11/2022 12:46
2022-11-02T12:51:00Z,12,70,02/11/2022 12:51
2022-11-02T12:56:00Z,12,71,02/11/2022 12:56
2022-11-02T13:01:00Z,12,72,02/11/2022 13:01
2022-11-02T13:06:00Z,12,75,02/11/2022 13:06
2022-11-02T13:11:00Z,13,77,02/11/2022 13:11
2022-11-02T13:16:00Z,13,78,02/11/2022 13:16
2022-11-02T13:21:00Z,13,78,02/11/2022 13:21
2022-11-02T13:26:00Z,13,80,02/11/2022 13:26
2022-11-02T13:31:00Z,13,82,02/11/2022 13:31
2022-11-02T13:36:00Z,14,83,02/11/2022 13:36
2022-11-02T13:41:00Z,14,82,02/11/2022 13:41
2022-11-02T13:46:00Z,14,81,02/11/2022 13:46
2022-11-02T13:51:00Z,14,82,02/11/2022 13:51
2022-11-02T13:56:00Z,14,83,02/11/2022 13:56
2022-11-02T14:01:00Z,14,82,02/11/2022 14:01
2022-11-02T14:06:00Z,14,83,02/11/2022 14:06
2022-11-02T14:11:00Z,14,84,02/11/2022 14:11
2022-11-02T14:16:00Z,14,83,02/11/2022 14:16
2022-11-02T14:21:00Z,15,82,02/11/2022 14:21
2022-11-02T14:26:00Z,15,81,02/11/2022 14:26
2022-11-02T14:31:00Z,15,83,02/11/2022 14:31
2022-11-02T14:36:00Z,15,81,02/11/2022 14:36
2022-11-02T14:41:00Z,15,81,02/11/2022 14:41
2022-11-02T14:46:00Z,15,79,02/11/2022 14:46
2022-11-02T14:51:00Z,15,76,02/11/2022 14:51
2022-11-02T14:56:00Z,15,77,02/11/2022 14:56
2022-11-02T15:01:00Z,15,76,02/11/2022 15:01
2022-11-02T15:06:00Z,15,77,02/11/2022 15:06
2022-11-02T15:11:00Z,15,78,02/11/2022 15:11
2022-11-02T15:16:00Z,15,77,02/11/2022 15:16
2022-11-02T15:50:00Z,16,70,02/11/2022 15:50
2022-11-02T15:55:00Z,18,68,02/11/2022 15:55
2022-11-02T16:00:00Z,19,56,02/11/2022 16:00
2022-11-02T16:05:00Z,19,55,02/11/2022 16:05
2022-11-02T16:10:00Z,19,55,02/11/2022 16:10
2022-11-02T16:15:00Z,19,54,02/11/2022 16:15
2022-11-02T16:20:00Z,19,55,02/11/2022 16:20
2022-11-02T16:25:00Z,19,55,02/11/2022 16:25
2022-11-02T16:30:00Z,18,53,02/11/2022 16:30
2022-11-02T16:35:00Z,17,56,02/11/2022 16:35
2022-11-02T16:40:00Z,17,59,02/11/2022 16:40
2022-11-02T16:45:00Z,16,60,02/11/2022 16:45
2022-11-02T16:50:00Z,16,58,02/11/2022 16:50
2022-11-02T16:55:00Z,16,60,02/11/2022 16:55
2022-11-02T17:00:00Z,16,60,02/11/2022 17:00
2022-11-02T17:05:00Z,16,59,02/11/2022 17:05
2022-11-02T17:10:00Z,16,59,02/11/2022 17:10
2022-11-02T17:15:00Z,16,60,02/11/2022 17:15
2022-11-02T17:20:00Z,16,59,02/11/2022 17:20
2022-11-02T17:25:00Z,15,57,02/11/2022 17:25
2022-11-02T17:30:00Z,15,58,02/11/2022 17:30
2022-11-02T17:35:00Z,15,58,02/11/2022 17:35
