timestamp,temperature,rh
2023-08-27T08:56:45Z,16,74
2023-08-27T09:01:45Z,16,74
2023-08-27T09:06:44Z,16,74
2023-08-27T09:11:43Z,16,74
2023-08-27T09:16:43Z,16,74
2023-08-27T09:21:42Z,16,74
2023-08-27T09:26:41Z,16,74
2023-08-27T09:31:43Z,16,74
2023-08-27T09:36:40Z,16,74
2023-08-27T09:41:40Z,16,74
2023-08-27T09:46:39Z,16,74
2023-08-27T09:51:39Z,16,74
2023-08-27T09:56:38Z,16,74
2023-08-27T10:01:37Z,16,74
2023-08-27T10:06:36Z,16,74
2023-08-27T10:11:35Z,16,74
2023-08-27T10:16:35Z,16,74
2023-08-27T10:21:34Z,16,75
2023-08-27T10:26:34Z,16,75
2023-08-27T10:31:34Z,16,75
2023-08-27T10:36:32Z,17,75
2023-08-27T10:41:31Z,17,75
2023-08-27T10:46:31Z,17,75
2023-08-27T10:51:30Z,17,75
2023-08-27T10:56:29Z,17,76
2023-08-27T11:01:29Z,17,75
2023-08-27T11:06:28Z,17,75
2023-08-27T11:11:28Z,17,75
2023-08-27T11:16:27Z,17,75
2023-08-27T11:21:27Z,17,75
2023-08-27T11:26:26Z,17,75
2023-08-27T11:31:25Z,17,75
