timestamp,entry_id,temperature,rh
2023-08-01T00:03:13Z,29530,20,68
2023-08-01T00:08:13Z,29531,20,68
2023-08-01T00:13:13Z,29532,20,68
2023-08-01T00:18:13Z,29533,20,68
2023-08-01T00:23:13Z,29534,20,68
2023-08-01T00:28:13Z,29535,20,68
2023-08-01T00:33:13Z,29536,20,68
2023-08-01T00:38:13Z,29537,20,68
2023-08-01T00:43:13Z,29538,20,68
2023-08-01T00:48:13Z,29539,20,68
2023-08-01T00:53:13Z,29540,20,68
2023-08-01T00:58:13Z,29541,20,68
2023-08-01T01:03:13Z,29542,20,68
2023-08-01T01:08:13Z,29543,20,68
2023-08-01T01:13:13Z,29544,20,68
2023-08-01T01:18:13Z,29545,20,68
2023-08-01T01:23:13Z,29546,20,68
2023-08-01T01:28:13Z,29547,20,68
2023-08-01T01:33:13Z,29548,20,68
2023-08-01T01:38:13Z,29549,20,68
2023-08-01T01:43:13Z,29550,20,68
2023-08-01T01:48:13Z,29551,20,68
2023-08-01T01:53:13Z,29552,20,68
2023-08-01T01:58:13Z,29553,20,68
2023-08-01T02:03:13Z,29554,20,68
2023-08-01T02:08:13Z,29555,20,68
2023-08-01T02:13:13Z,29556,20,68
2023-08-01T02:18:13Z,29557,20,68
2023-08-01T02:23:13Z,29558,20,68
2023-08-01T02:28:13Z,29559,20,68
2023-08-01T02:33:13Z,29560,20,68
2023-08-01T02:38:13Z,29561,20,68
2023-08-01T02:43:13Z,29562,20,68
2023-08-01T02:48:13Z,29563,20,68
2023-08-01T02:53:13Z,29564,20,68
2023-08-01T02:58:13Z,29565,20,68
2023-08-01T03:03:13Z,29566,20,68
2023-08-01T03:08:13Z,29567,20,68
2023-08-01T03:13:13Z,29568,20,68
2023-08-01T03:18:13Z,29569,20,68
2023-08-01T03:23:13Z,29570,20,68
2023-08-01T03:28:13Z,29571,20,68
2023-08-01T03:33:13Z,29572,20,68
2023-08-01T03:37:02Z,29573,20,68
2023-08-01T03:42:02Z,29574,20,68
2023-08-01T03:47:02Z,29575,20,68
2023-08-01T03:52:02Z,29576,20,68
2023-08-01T03:57:02Z,29577,20,68
2023-08-01T04:02:02Z,29578,20,68
2023-08-01T04:07:02Z,29579,20,68
2023-08-01T04:12:02Z,29580,20,68
2023-08-01T04:17:02Z,29581,20,68
2023-08-01T04:22:02Z,29582,20,68
2023-08-01T04:27:02Z,29583,20,68
2023-08-01T04:32:02Z,29584,20,68
2023-08-01T04:37:02Z,29585,20,68
2023-08-01T04:42:02Z,29586,20,68
2023-08-01T04:47:02Z,29587,20,68
2023-08-01T04:52:02Z,29588,20,68
2023-08-01T04:57:02Z,29589,20,68
2023-08-01T05:02:02Z,29590,20,68
2023-08-01T05:07:02Z,29591,20,68
2023-08-01T05:12:02Z,29592,20,68
2023-08-01T05:17:02Z,29593,20,68
2023-08-01T05:22:02Z,29594,20,68
2023-08-01T05:27:02Z,29595,20,68
2023-08-01T05:32:02Z,29596,20,68
2023-08-01T05:37:02Z,29597,20,68
2023-08-01T05:42:02Z,29598,20,68
2023-08-01T05:47:02Z,29599,20,68
2023-08-01T05:52:02Z,29600,20,68
2023-08-01T05:57:02Z,29601,20,68
2023-08-01T06:02:02Z,29602,20,68
2023-08-01T06:07:02Z,29603,20,68
2023-08-01T06:12:02Z,29604,20,68
2023-08-01T06:17:02Z,29605,20,68
2023-08-01T06:22:02Z,29606,20,68
2023-08-01T06:27:02Z,29607,20,68
2023-08-01T06:32:02Z,29608,20,68
2023-08-01T06:37:02Z,29609,20,68
2023-08-01T06:42:02Z,29610,20,68
2023-08-01T06:47:02Z,29611,20,68
2023-08-01T06:52:02Z,29612,20,68
2023-08-01T06:57:02Z,29613,20,68
2023-08-01T07:02:02Z,29614,20,68
2023-08-01T07:07:02Z,29615,20,68
2023-08-01T07:12:02Z,29616,20,68
2023-08-01T07:17:02Z,29617,20,68
2023-08-01T07:22:02Z,29618,20,68
2023-08-01T07:27:02Z,29619,20,68
2023-08-01T07:32:02Z,29620,20,68
2023-08-01T07:35:52Z,29621,20,68
2023-08-01T07:40:52Z,29622,20,68
2023-08-01T07:45:52Z,29623,20,68
2023-08-01T07:50:52Z,29624,20,68
2023-08-01T07:55:52Z,29625,20,68
2023-08-01T08:00:52Z,29626,20,68
2023-08-01T08:05:52Z,29627,20,68
2023-08-01T08:10:52Z,29628,20,68
2023-08-01T08:15:52Z,29629,20,68
2023-08-01T08:20:52Z,29630,20,68
2023-08-01T08:25:52Z,29631,20,68
2023-08-01T08:30:52Z,29632,20,68
2023-08-01T08:35:52Z,29633,20,68
2023-08-01T08:40:52Z,29634,20,67
2023-08-01T08:45:52Z,29635,20,67
2023-08-01T08:50:52Z,29636,20,67
2023-08-01T08:55:52Z,29637,20,67
2023-08-01T09:00:52Z,29638,20,68
2023-08-01T09:05:52Z,29639,20,68
2023-08-01T09:10:52Z,29640,20,68
2023-08-01T09:15:52Z,29641,20,67
2023-08-01T09:20:52Z,29642,20,67
2023-08-01T09:25:52Z,29643,20,66
2023-08-01T09:30:52Z,29644,20,65
2023-08-01T09:35:52Z,29645,20,66
2023-08-01T09:40:52Z,29646,20,66
2023-08-01T09:45:52Z,29647,20,66
2023-08-01T09:50:52Z,29648,20,66
2023-08-01T09:55:52Z,29649,20,66
2023-08-01T10:00:52Z,29650,20,67
2023-08-01T10:05:52Z,29651,20,67
2023-08-01T10:10:52Z,29652,20,67
2023-08-01T10:15:52Z,29653,20,67
2023-08-01T10:20:52Z,29654,20,67
2023-08-01T10:25:52Z,29655,20,67
2023-08-01T10:30:52Z,29656,20,66
2023-08-01T10:35:52Z,29657,20,66
2023-08-01T10:40:52Z,29658,20,66
2023-08-01T10:45:52Z,29659,20,66
2023-08-01T10:50:52Z,29660,20,66
2023-08-01T10:55:52Z,29661,20,66
2023-08-01T11:00:52Z,29662,20,66
2023-08-01T11:05:52Z,29663,20,66
2023-08-01T11:10:52Z,29664,20,66
2023-08-01T11:15:52Z,29665,20,66
2023-08-01T11:20:52Z,29666,20,64
2023-08-01T11:25:52Z,29667,20,64
2023-08-01T11:30:52Z,29668,20,65
2023-08-01T11:34:42Z,29669,20,65
2023-08-01T11:39:42Z,29670,20,65
2023-08-01T11:44:42Z,29671,20,65
2023-08-01T11:49:42Z,29672,20,65
2023-08-01T11:54:42Z,29673,20,65
2023-08-01T11:59:42Z,29674,20,65
2023-08-01T12:04:42Z,29675,20,65
2023-08-01T12:09:42Z,29676,20,65
2023-08-01T12:14:42Z,29677,20,65
2023-08-01T12:19:42Z,29678,20,65
2023-08-01T12:24:42Z,29679,20,65
2023-08-01T12:29:42Z,29680,20,65
2023-08-01T12:34:42Z,29681,20,65
2023-08-01T12:39:42Z,29682,20,65
2023-08-01T12:44:42Z,29683,20,65
2023-08-01T12:49:42Z,29684,20,65
2023-08-01T12:54:42Z,29685,20,65
2023-08-01T12:59:42Z,29686,20,64
2023-08-01T13:04:42Z,29687,20,64
2023-08-01T13:09:42Z,29688,20,64
2023-08-01T13:14:42Z,29689,21,64
2023-08-01T13:19:42Z,29690,21,64
2023-08-01T13:24:42Z,29691,21,64
2023-08-01T13:29:42Z,29692,21,64
2023-08-01T13:34:42Z,29693,21,64
2023-08-01T13:39:42Z,29694,21,63
2023-08-01T13:44:42Z,29695,21,63
2023-08-01T13:49:42Z,29696,21,63
2023-08-01T13:54:42Z,29697,21,61
2023-08-01T13:59:42Z,29698,21,62
2023-08-01T14:04:42Z,29699,21,62
2023-08-01T14:09:42Z,29700,21,62
2023-08-01T14:14:42Z,29701,21,62
2023-08-01T14:19:42Z,29702,21,63
2023-08-01T14:24:42Z,29703,21,62
2023-08-01T14:29:42Z,29704,21,62
2023-08-01T14:34:42Z,29705,21,63
2023-08-01T14:39:42Z,29706,21,62
2023-08-01T14:44:42Z,29707,21,63
2023-08-01T14:49:42Z,29708,21,63
2023-08-01T14:54:42Z,29709,21,63
2023-08-01T14:59:42Z,29710,21,63
2023-08-01T15:04:42Z,29711,21,62
2023-08-01T15:09:42Z,29712,21,62
2023-08-01T15:14:42Z,29713,21,62
2023-08-01T15:19:42Z,29714,21,63
2023-08-01T15:24:42Z,29715,21,63
2023-08-01T15:29:42Z,29716,21,63
2023-08-01T15:33:32Z,29717,21,63
2023-08-01T15:38:32Z,29718,21,63
2023-08-01T15:43:32Z,29719,21,62
2023-08-01T15:48:32Z,29720,21,62
2023-08-01T15:53:32Z,29721,21,63
2023-08-01T15:58:32Z,29722,21,62
2023-08-01T16:03:32Z,29723,21,62
2023-08-01T16:08:32Z,29724,21,62
2023-08-01T16:13:32Z,29725,21,62
2023-08-01T16:18:32Z,29726,21,62
2023-08-01T16:23:32Z,29727,21,62
2023-08-01T16:28:32Z,29728,21,62
2023-08-01T16:33:32Z,29729,21,62
2023-08-01T16:38:32Z,29730,21,63
2023-08-01T16:43:32Z,29731,21,63
2023-08-01T16:48:32Z,29732,21,63
2023-08-01T16:53:32Z,29733,21,64
2023-08-01T16:58:32Z,29734,21,64
2023-08-01T17:03:32Z,29735,21,64
2023-08-01T17:08:32Z,29736,21,63
2023-08-01T17:13:32Z,29737,21,64
2023-08-01T17:18:32Z,29738,21,63
2023-08-01T17:23:32Z,29739,21,63
2023-08-01T17:28:32Z,29740,21,64
2023-08-01T17:33:32Z,29741,21,64
2023-08-01T17:38:32Z,29742,21,64
2023-08-01T17:43:32Z,29743,21,64
2023-08-01T17:48:32Z,29744,21,64
2023-08-01T17:53:32Z,29745,21,64
2023-08-01T17:58:32Z,29746,21,64
2023-08-01T18:03:32Z,29747,21,64
2023-08-01T18:08:32Z,29748,21,64
2023-08-01T18:13:32Z,29749,21,64
2023-08-01T18:18:32Z,29750,21,64
2023-08-01T18:23:32Z,29751,21,65
2023-08-01T18:28:32Z,29752,21,65
2023-08-01T18:33:32Z,29753,21,65
2023-08-01T18:38:32Z,29754,21,65
2023-08-01T18:43:32Z,29755,21,65
2023-08-01T18:48:32Z,29756,21,65
2023-08-01T18:53:32Z,29757,21,65
2023-08-01T18:58:32Z,29758,21,65
2023-08-01T19:03:32Z,29759,21,65
2023-08-01T19:08:32Z,29760,21,65
2023-08-01T19:13:32Z,29761,21,65
2023-08-01T19:18:32Z,29762,21,65
2023-08-01T19:23:32Z,29763,21,65
2023-08-01T19:28:32Z,29764,21,66
2023-08-01T19:32:22Z,29765,21,66
2023-08-01T19:37:22Z,29766,21,66
2023-08-01T19:42:22Z,29767,21,66
2023-08-01T19:47:22Z,29768,21,66
2023-08-01T19:52:22Z,29769,21,66
2023-08-01T19:57:22Z,29770,21,66
2023-08-01T20:02:22Z,29771,21,66
2023-08-01T20:07:22Z,29772,21,66
2023-08-01T20:12:22Z,29773,21,66
2023-08-01T20:17:22Z,29774,21,66
2023-08-01T20:22:22Z,29775,21,66
2023-08-01T20:27:22Z,29776,21,66
2023-08-01T20:32:22Z,29777,21,66
2023-08-01T20:37:22Z,29778,21,66
2023-08-01T20:42:22Z,29779,21,66
2023-08-01T20:47:22Z,29780,21,66
2023-08-01T20:52:22Z,29781,21,66
2023-08-01T20:57:22Z,29782,21,66
2023-08-01T21:02:22Z,29783,21,66
2023-08-01T21:07:22Z,29784,21,66
2023-08-01T21:12:22Z,29785,21,66
2023-08-01T21:17:22Z,29786,21,66
2023-08-01T21:22:22Z,29787,21,66
2023-08-01T21:27:22Z,29788,21,66
2023-08-01T21:32:22Z,29789,21,66
2023-08-01T21:37:22Z,29790,21,66
2023-08-01T21:42:22Z,29791,21,66
2023-08-01T21:47:22Z,29792,21,66
2023-08-01T21:52:22Z,29793,21,66
2023-08-01T21:57:22Z,29794,21,66
2023-08-01T22:02:22Z,29795,21,66
2023-08-01T22:07:22Z,29796,21,67
2023-08-01T22:12:22Z,29797,21,67
2023-08-01T22:17:22Z,29798,21,67
2023-08-01T22:22:22Z,29799,21,67
2023-08-01T22:27:22Z,29800,21,67
2023-08-01T22:32:22Z,29801,21,67
2023-08-01T22:37:22Z,29802,21,67
2023-08-01T22:42:22Z,29803,21,67
2023-08-01T22:47:22Z,29804,21,67
2023-08-01T22:52:22Z,29805,21,67
2023-08-01T22:57:22Z,29806,21,67
2023-08-01T23:02:22Z,29807,21,67
2023-08-01T23:07:22Z,29808,21,67
2023-08-01T23:12:22Z,29809,21,67
2023-08-01T23:17:22Z,29810,21,67
2023-08-01T23:22:22Z,29811,21,67
2023-08-01T23:27:22Z,29812,21,67
2023-08-01T23:31:10Z,29813,21,67
2023-08-01T23:36:10Z,29814,21,67
2023-08-01T23:41:10Z,29815,21,67
2023-08-01T23:46:10Z,29816,21,67
2023-08-01T23:51:10Z,29817,21,67
2023-08-01T23:56:10Z,29818,21,67
2023-08-02T00:01:10Z,29819,21,67
2023-08-02T00:06:10Z,29820,21,67
2023-08-02T00:11:10Z,29821,21,67
2023-08-02T00:16:10Z,29822,21,67
2023-08-02T00:21:10Z,29823,21,67
2023-08-02T00:26:10Z,29824,21,67
2023-08-02T00:31:10Z,29825,21,67
2023-08-02T00:36:10Z,29826,21,67
2023-08-02T00:41:10Z,29827,21,67
2023-08-02T00:46:10Z,29828,21,67
2023-08-02T00:51:10Z,29829,21,67
2023-08-02T00:56:10Z,29830,21,67
2023-08-02T01:01:10Z,29831,21,67
2023-08-02T01:06:10Z,29832,21,67
2023-08-02T01:11:10Z,29833,21,67
2023-08-02T01:16:10Z,29834,21,67
2023-08-02T01:21:10Z,29835,21,67
2023-08-02T01:26:10Z,29836,21,67
2023-08-02T01:31:10Z,29837,21,67
2023-08-02T01:36:10Z,29838,21,67
2023-08-02T01:41:10Z,29839,21,67
2023-08-02T01:46:10Z,29840,21,67
2023-08-02T01:51:10Z,29841,21,67
2023-08-02T01:56:10Z,29842,21,67
2023-08-02T02:01:10Z,29843,21,67
2023-08-02T02:06:10Z,29844,21,67
2023-08-02T02:11:10Z,29845,21,68
2023-08-02T02:16:10Z,29846,21,68
2023-08-02T02:21:10Z,29847,21,68
2023-08-02T02:26:10Z,29848,21,68
2023-08-02T02:31:10Z,29849,21,68
2023-08-02T02:36:10Z,29850,21,68
2023-08-02T02:41:10Z,29851,21,68
2023-08-02T02:46:10Z,29852,21,68
2023-08-02T02:51:10Z,29853,21,68
2023-08-02T02:56:10Z,29854,21,68
2023-08-02T03:01:10Z,29855,21,68
2023-08-02T03:06:10Z,29856,21,68
2023-08-02T03:11:10Z,29857,21,68
2023-08-02T03:16:10Z,29858,21,68
2023-08-02T03:21:10Z,29859,21,68
2023-08-02T03:26:10Z,29860,21,68
2023-08-02T03:30:02Z,29861,21,68
2023-08-02T03:35:02Z,29862,21,68
2023-08-02T03:40:02Z,29863,21,69
2023-08-02T03:45:02Z,29864,21,69
2023-08-02T03:50:02Z,29865,21,69
2023-08-02T03:55:02Z,29866,21,69
2023-08-02T04:00:02Z,29867,21,69
2023-08-02T04:05:02Z,29868,21,69
2023-08-02T04:10:02Z,29869,21,69
2023-08-02T04:15:02Z,29870,21,69
2023-08-02T04:20:02Z,29871,21,69
2023-08-02T04:25:02Z,29872,21,69
2023-08-02T04:30:02Z,29873,21,69
2023-08-02T04:35:02Z,29874,21,70
2023-08-02T04:40:02Z,29875,21,70
2023-08-02T04:45:02Z,29876,21,70
2023-08-02T04:50:02Z,29877,21,70
2023-08-02T04:55:02Z,29878,21,70
2023-08-02T05:00:02Z,29879,21,70
2023-08-02T05:05:02Z,29880,21,70
2023-08-02T05:10:02Z,29881,21,70
2023-08-02T05:15:02Z,29882,21,70
2023-08-02T05:20:02Z,29883,21,70
2023-08-02T05:25:02Z,29884,20,70
2023-08-02T05:30:02Z,29885,21,70
2023-08-02T05:35:02Z,29886,21,71
2023-08-02T05:40:02Z,29887,21,71
2023-08-02T05:45:02Z,29888,21,71
2023-08-02T05:50:02Z,29889,20,71
2023-08-02T05:55:02Z,29890,20,71
2023-08-02T06:00:02Z,29891,20,71
2023-08-02T06:05:02Z,29892,20,71
2023-08-02T06:10:02Z,29893,20,71
2023-08-02T06:15:02Z,29894,20,71
2023-08-02T06:20:02Z,29895,20,71
2023-08-02T06:25:02Z,29896,20,71
2023-08-02T06:30:02Z,29897,20,71
2023-08-02T06:35:02Z,29898,20,71
2023-08-02T06:40:02Z,29899,20,71
2023-08-02T06:45:02Z,29900,20,72
2023-08-02T06:50:02Z,29901,20,71
2023-08-02T06:55:02Z,29902,20,72
2023-08-02T07:00:02Z,29903,20,72
2023-08-02T07:05:02Z,29904,20,72
2023-08-02T07:10:02Z,29905,20,72
2023-08-02T07:15:02Z,29906,20,72
2023-08-02T07:20:02Z,29907,20,72
2023-08-02T07:25:02Z,29908,20,72
2023-08-02T07:28:49Z,29909,20,72
2023-08-02T07:33:49Z,29910,20,72
2023-08-02T07:38:49Z,29911,20,72
2023-08-02T07:43:49Z,29912,20,72
2023-08-02T07:48:49Z,29913,20,72
2023-08-02T07:53:49Z,29914,20,72
2023-08-02T07:58:49Z,29915,20,72
2023-08-02T08:03:49Z,29916,20,72
2023-08-02T08:08:49Z,29917,20,71
2023-08-02T08:13:49Z,29918,20,72
2023-08-02T08:18:49Z,29919,20,71
2023-08-02T08:23:49Z,29920,20,72
2023-08-02T08:28:49Z,29921,20,71
2023-08-02T08:33:49Z,29922,20,72
2023-08-02T08:38:49Z,29923,20,72
2023-08-02T08:43:49Z,29924,20,72
2023-08-02T08:48:49Z,29925,20,72
2023-08-02T08:53:49Z,29926,20,71
2023-08-02T08:58:49Z,29927,20,72
2023-08-02T09:03:49Z,29928,20,72
2023-08-02T09:08:49Z,29929,20,72
2023-08-02T09:13:49Z,29930,20,71
2023-08-02T09:18:49Z,29931,20,71
2023-08-02T09:23:49Z,29932,20,71
2023-08-02T09:28:49Z,29933,20,71
2023-08-02T09:33:49Z,29934,20,71
2023-08-02T09:38:49Z,29935,20,71
2023-08-02T09:43:49Z,29936,20,71
2023-08-02T09:48:49Z,29937,20,71
2023-08-02T09:53:49Z,29938,20,71
2023-08-02T09:58:49Z,29939,21,71
2023-08-02T10:03:49Z,29940,20,71
2023-08-02T10:08:49Z,29941,21,71
2023-08-02T10:13:49Z,29942,20,71
2023-08-02T10:18:49Z,29943,20,71
2023-08-02T10:23:49Z,29944,20,71
2023-08-02T10:28:49Z,29945,20,70
2023-08-02T10:33:49Z,29946,21,70
2023-08-02T10:38:49Z,29947,21,70
2023-08-02T10:43:49Z,29948,21,70
2023-08-02T10:48:49Z,29949,21,70
2023-08-02T10:53:49Z,29950,21,70
2023-08-02T10:58:49Z,29951,21,70
2023-08-02T11:03:49Z,29952,21,70
2023-08-02T11:08:49Z,29953,21,70
2023-08-02T11:13:49Z,29954,21,70
2023-08-02T11:18:49Z,29955,21,70
2023-08-02T11:23:49Z,29956,21,70
2023-08-02T11:27:42Z,29957,21,70
2023-08-02T11:32:42Z,29958,21,70
2023-08-02T11:37:42Z,29959,21,70
2023-08-02T11:42:42Z,29960,21,70
2023-08-02T11:47:42Z,29961,21,70
2023-08-02T11:52:42Z,29962,21,70
2023-08-02T11:57:42Z,29963,21,70
2023-08-02T12:02:42Z,29964,21,70
2023-08-02T12:07:42Z,29965,21,70
2023-08-02T12:12:42Z,29966,22,67
2023-08-02T12:17:42Z,29967,23,64
2023-08-02T12:22:42Z,29968,24,63
2023-08-02T12:27:42Z,29969,24,62
2023-08-02T12:32:42Z,29970,24,62
2023-08-02T12:37:42Z,29971,24,61
2023-08-02T12:42:42Z,29972,24,61
2023-08-02T12:47:42Z,29973,24,61
2023-08-02T12:52:42Z,29974,24,61
2023-08-02T12:57:42Z,29975,24,61
2023-08-02T13:02:42Z,29976,24,60
2023-08-02T13:07:42Z,29977,24,60
2023-08-02T13:12:42Z,29978,24,60
2023-08-02T13:17:42Z,29979,24,60
2023-08-02T13:22:42Z,29980,24,60
2023-08-02T13:27:42Z,29981,24,60
2023-08-02T13:32:42Z,29982,24,60
2023-08-02T13:37:42Z,29983,24,60
2023-08-02T13:42:42Z,29984,24,60
2023-08-02T13:47:42Z,29985,24,60
2023-08-02T13:52:42Z,29986,24,60
2023-08-02T13:57:42Z,29987,24,60
2023-08-02T14:02:42Z,29988,24,60
2023-08-02T14:07:42Z,29989,24,59
2023-08-02T14:12:42Z,29990,24,59
2023-08-02T14:17:42Z,29991,24,59
2023-08-02T14:22:42Z,29992,24,59
2023-08-02T14:27:42Z,29993,24,59
2023-08-02T14:32:42Z,29994,24,59
2023-08-02T14:37:42Z,29995,24,59
2023-08-02T14:42:42Z,29996,24,59
2023-08-02T14:47:42Z,29997,24,60
2023-08-02T14:52:42Z,29998,24,60
2023-08-02T14:57:42Z,29999,24,60
2023-08-02T15:02:42Z,30000,24,60
2023-08-02T15:07:42Z,30001,24,60
2023-08-02T15:12:42Z,30002,24,60
2023-08-02T15:17:42Z,30003,24,60
2023-08-02T15:22:42Z,30004,24,60
2023-08-02T15:26:31Z,30005,24,60
2023-08-02T15:31:31Z,30006,24,60
2023-08-02T15:36:31Z,30007,24,60
2023-08-02T15:41:31Z,30008,24,59
2023-08-02T15:46:31Z,30009,24,59
2023-08-02T15:51:31Z,30010,24,59
2023-08-02T15:56:31Z,30011,24,59
2023-08-02T16:01:31Z,30012,24,59
2023-08-02T16:06:31Z,30013,24,59
2023-08-02T16:11:31Z,30014,24,59
2023-08-02T16:16:31Z,30015,24,59
2023-08-02T16:21:31Z,30016,24,59
2023-08-02T16:26:31Z,30017,24,59
2023-08-02T16:31:31Z,30018,24,59
2023-08-02T16:36:31Z,30019,24,59
2023-08-02T16:41:31Z,30020,24,59
2023-08-02T16:46:31Z,30021,24,60
2023-08-02T16:51:31Z,30022,24,60
2023-08-02T16:56:31Z,30023,24,60
2023-08-02T17:01:31Z,30024,24,60
2023-08-02T17:06:31Z,30025,24,60
2023-08-02T17:11:31Z,30026,24,60
2023-08-02T17:16:31Z,30027,24,60
2023-08-02T17:21:31Z,30028,24,60
2023-08-02T17:26:31Z,30029,24,60
2023-08-02T17:31:31Z,30030,24,60
2023-08-02T17:36:31Z,30031,24,60
2023-08-02T17:41:31Z,30032,24,60
2023-08-02T17:46:31Z,30033,24,60
2023-08-02T17:51:31Z,30034,24,60
2023-08-02T17:56:31Z,30035,24,60
2023-08-02T18:01:31Z,30036,24,60
2023-08-02T18:06:31Z,30037,24,60
2023-08-02T18:11:31Z,30038,24,60
2023-08-02T18:16:31Z,30039,24,60
2023-08-02T18:21:31Z,30040,24,60
2023-08-02T18:26:31Z,30041,24,60
2023-08-02T18:31:31Z,30042,24,60
2023-08-02T18:36:31Z,30043,24,60
2023-08-02T18:41:31Z,30044,24,60
2023-08-02T18:46:31Z,30045,24,60
2023-08-02T18:51:31Z,30046,24,60
2023-08-02T18:56:31Z,30047,24,60
2023-08-02T19:01:31Z,30048,24,60
2023-08-02T19:06:31Z,30049,24,60
2023-08-02T19:11:31Z,30050,24,60
2023-08-02T19:16:31Z,30051,24,60
2023-08-02T19:21:31Z,30052,24,60
2023-08-02T19:25:21Z,30053,24,60
2023-08-02T19:30:21Z,30054,24,60
2023-08-02T19:35:21Z,30055,24,60
2023-08-02T19:40:21Z,30056,24,60
2023-08-02T19:45:21Z,30057,24,60
2023-08-02T19:50:21Z,30058,24,60
2023-08-02T19:55:21Z,30059,24,61
2023-08-02T20:00:21Z,30060,24,60
2023-08-02T20:05:21Z,30061,24,60
2023-08-02T20:10:21Z,30062,24,60
2023-08-02T20:15:21Z,30063,24,60
2023-08-02T20:20:21Z,30064,24,60
2023-08-02T20:25:21Z,30065,24,59
2023-08-02T20:30:21Z,30066,24,59
2023-08-02T20:35:21Z,30067,24,58
2023-08-02T20:40:21Z,30068,24,59
2023-08-02T20:45:21Z,30069,24,59
2023-08-02T20:50:21Z,30070,24,59
2023-08-02T20:55:21Z,30071,24,59
2023-08-02T21:00:21Z,30072,24,59
2023-08-02T21:05:21Z,30073,24,60
2023-08-02T21:10:21Z,30074,24,60
2023-08-02T21:15:21Z,30075,24,60
2023-08-02T21:20:21Z,30076,24,60
2023-08-02T21:25:21Z,30077,24,60
2023-08-02T21:30:21Z,30078,24,60
2023-08-02T21:35:21Z,30079,24,60
2023-08-02T21:40:21Z,30080,24,60
2023-08-02T21:45:21Z,30081,24,60
2023-08-02T21:50:21Z,30082,24,60
2023-08-02T21:55:21Z,30083,24,60
2023-08-02T22:00:21Z,30084,24,60
2023-08-02T22:05:21Z,30085,24,60
2023-08-02T22:10:21Z,30086,24,60
2023-08-02T22:15:21Z,30087,24,60
2023-08-02T22:20:21Z,30088,24,60
2023-08-02T22:25:21Z,30089,24,60
2023-08-02T22:30:21Z,30090,24,60
2023-08-02T22:35:21Z,30091,24,60
2023-08-02T22:40:21Z,30092,24,60
2023-08-02T22:45:21Z,30093,24,60
2023-08-02T22:50:21Z,30094,24,60
2023-08-02T22:55:21Z,30095,24,60
2023-08-02T23:00:21Z,30096,24,60
2023-08-02T23:05:21Z,30097,24,60
2023-08-02T23:10:21Z,30098,24,60
2023-08-02T23:15:21Z,30099,24,60
2023-08-02T23:20:21Z,30100,24,60
2023-08-02T23:24:10Z,30101,24,60
2023-08-02T23:29:10Z,30102,24,60
2023-08-02T23:34:10Z,30103,24,60
2023-08-02T23:39:10Z,30104,24,60
2023-08-02T23:44:10Z,30105,24,60
2023-08-02T23:49:10Z,30106,24,60
2023-08-02T23:54:10Z,30107,24,60
2023-08-02T23:59:10Z,30108,24,60
2023-08-03T00:04:10Z,30109,24,60
2023-08-03T00:09:10Z,30110,24,60
2023-08-03T00:14:10Z,30111,24,60
2023-08-03T00:19:10Z,30112,24,60
2023-08-03T00:24:10Z,30113,24,60
2023-08-03T00:29:10Z,30114,24,60
2023-08-03T00:34:10Z,30115,24,60
2023-08-03T00:39:10Z,30116,24,60
2023-08-03T00:44:10Z,30117,24,60
2023-08-03T00:49:10Z,30118,24,60
2023-08-03T00:54:10Z,30119,24,60
2023-08-03T00:59:10Z,30120,24,60
2023-08-03T01:04:10Z,30121,24,60
