timestamp,entry_id,temperature,rh,awake_time
2023-09-30T08:34:46Z,4935,14,79,8.0
2023-09-30T09:34:19Z,4947,14,79,7.0
2023-09-30T15:32:44Z,5019,15,78,76.0
2023-09-30T21:31:04Z,5091,15,78,14.0
2023-10-01T03:29:32Z,5163,14,79,7.0
2023-10-01T09:27:54Z,5235,16,80,13.0
2023-10-01T10:27:23Z,5247,17,78,8.0
2023-10-01T11:26:51Z,5259,17,78,51.0
2023-10-01T12:26:21Z,5271,17,78,43.0
2023-10-01T13:25:51Z,5283,17,78,43.0
2023-10-01T14:25:20Z,5295,17,77,43.0
2023-10-01T15:24:49Z,5307,17,77,43.0
2023-10-01T16:24:19Z,5319,17,77,43.0
2023-10-01T17:23:52Z,5331,17,77,43.0
2023-10-01T23:22:10Z,5403,16,78,77.0
2023-10-02T05:20:31Z,5475,15,77,7.0
2023-10-02T06:20:00Z,5487,15,77,9.0
2023-10-02T07:19:32Z,5499,15,77,43.0
2023-10-02T13:18:05Z,5571,16,77,76.0
2023-10-02T19:16:27Z,5643,16,77,24.0
2023-10-03T01:14:48Z,5715,15,77,13.0
2023-10-03T07:13:09Z,5787,14,78,9.0
2023-10-03T08:12:42Z,5799,14,78,7.0
2023-10-03T14:11:09Z,5871,15,78,76.0
2023-10-03T20:09:28Z,5943,15,76,13.0
2023-10-04T02:07:48Z,6015,14,77,8.0
2023-10-04T08:06:09Z,6087,14,78,7.0
2023-10-04T09:05:39Z,6099,14,78,8.0
2023-10-04T10:05:16Z,6111,14,78,43.0
2023-10-04T16:03:36Z,6183,15,79,106.0
2023-10-04T17:03:08Z,6195,15,79,8.0
2023-10-04T23:01:29Z,6267,14,80,80.0
2023-10-05T04:59:53Z,6339,13,80,7.0
2023-10-05T10:58:15Z,6411,13,80,10.0
2023-10-05T11:57:46Z,6423,13,80,9.0
2023-10-05T17:56:08Z,6495,14,81,63.0
2023-10-05T23:54:29Z,6567,14,81,7.0
2023-10-06T05:52:53Z,6639,14,82,7.0
2023-10-06T06:52:22Z,6651,14,82,7.0
2023-10-06T07:51:51Z,6663,14,82,47.0
2023-10-06T08:51:19Z,6675,14,82,43.0
2023-10-06T09:50:50Z,6687,14,82,43.0
2023-10-06T10:50:19Z,6699,15,82,43.0
2023-10-06T11:49:48Z,6711,15,82,43.0
2023-10-06T12:49:21Z,6723,15,82,43.0
2023-10-06T18:47:38Z,6795,15,82,77.0
2023-10-07T00:46:05Z,6867,15,82,6.0
2023-10-07T06:44:29Z,6939,14,82,13.0
2023-10-07T12:42:50Z,7011,14,83,13.0
2023-10-07T13:42:18Z,7023,14,83,7.0
2023-10-07T14:41:47Z,7035,14,83,43.0
2023-10-07T15:41:22Z,7047,14,83,43.0
2023-10-07T21:39:40Z,7119,13,83,80.0
2023-10-08T03:38:01Z,7191,14,81,7.0
2023-10-08T09:36:26Z,7263,17,78,7.0
2023-10-08T10:35:55Z,7275,17,77,8.0
2023-10-08T11:35:23Z,7287,17,78,43.0
2023-10-08T12:34:52Z,7299,17,78,43.0
2023-10-08T13:34:21Z,7311,16,78,43.0
