2023-02-07T20:40:00Z,16,61,07/02/2023 20:40,
2023-02-07T20:45:00Z,16,61,07/02/2023 20:45,
2023-02-07T20:50:00Z,16,61,07/02/2023 20:50,
2023-02-07T20:55:00Z,16,61,07/02/2023 20:55,
2023-02-07T21:00:00Z,16,61,07/02/2023 21:00,
2023-02-07T21:05:00Z,16,61,07/02/2023 21:05,
2023-02-07T21:10:00Z,16,61,07/02/2023 21:10,
2023-02-07T21:15:00Z,16,61,07/02/2023 21:15,
2023-02-07T21:20:00Z,15,61,07/02/2023 21:20,
2023-02-07T21:25:00Z,15,62,07/02/2023 21:25,
2023-02-07T21:30:00Z,15,62,07/02/2023 21:30,
2023-02-07T21:35:00Z,15,62,07/02/2023 21:35,
2023-02-07T21:40:00Z,15,62,07/02/2023 21:40,
2023-02-07T21:45:00Z,15,62,07/02/2023 21:45,
2023-02-07T21:50:00Z,15,62,07/02/2023 21:50,
2023-02-07T21:55:00Z,15,62,07/02/2023 21:55,
2023-02-07T22:00:00Z,15,62,07/02/2023 22:00,
2023-02-07T22:05:00Z,15,62,07/02/2023 22:05,
2023-02-07T22:10:00Z,15,62,07/02/2023 22:10,
2023-02-07T22:15:00Z,15,62,07/02/2023 22:15,
2023-02-07T22:20:00Z,15,62,07/02/2023 22:20,
2023-02-07T22:25:00Z,15,62,07/02/2023 22:25,
2023-02-07T22:30:00Z,15,62,07/02/2023 22:30,
2023-02-07T22:35:00Z,15,62,07/02/2023 22:35,
2023-02-07T22:40:00Z,15,62,07/02/2023 22:40,
2023-02-07T22:45:00Z,15,62,07/02/2023 22:45,
2023-02-07T22:50:00Z,15,62,07/02/2023 22:50,
2023-02-07T22:55:00Z,15,62,07/02/2023 22:55,
2023-02-07T23:00:00Z,15,62,07/02/2023 23:00,
2023-02-07T23:05:00Z,15,62,07/02/2023 23:05,
2023-02-07T23:10:00Z,15,62,07/02/2023 23:10,
2023-02-07T23:15:00Z,15,62,07/02/2023 23:15,
2023-02-07T23:20:00Z,15,62,07/02/2023 23:20,
2023-02-07T23:25:00Z,15,62,07/02/2023 23:25,
2023-02-07T23:30:00Z,15,62,07/02/2023 23:30,
2023-02-07T23:35:00Z,15,62,07/02/2023 23:35,
2023-02-07T23:40:00Z,15,62,07/02/2023 23:40,
2023-02-07T23:45:00Z,15,62,07/02/2023 23:45,
2023-02-07T23:50:00Z,15,62,07/02/2023 23:50,
2023-02-07T23:55:00Z,15,62,07/02/2023 23:55,
2023-02-08T00:00:00Z,15,62,08/02/2023 00:00,
2023-02-08T00:05:00Z,15,62,08/02/2023 00:05,
2023-02-08T00:10:00Z,15,62,08/02/2023 00:10,
2023-02-08T00:15:00Z,15,62,08/02/2023 00:15,
2023-02-08T00:20:00Z,15,62,08/02/2023 00:20,
2023-02-08T00:25:00Z,15,62,08/02/2023 00:25,
2023-02-08T00:30:00Z,15,62,08/02/2023 00:30,
2023-02-08T00:35:00Z,15,62,08/02/2023 00:35,
2023-02-08T00:40:00Z,15,61,08/02/2023 00:40,
2023-02-08T00:45:00Z,14,62,08/02/2023 00:45,
2023-02-08T00:50:00Z,14,62,08/02/2023 00:50,
2023-02-08T00:55:00Z,14,62,08/02/2023 00:55,
2023-02-08T01:00:00Z,14,62,08/02/2023 01:00,
2023-02-08T01:05:00Z,14,62,08/02/2023 01:05,
2023-02-08T01:10:00Z,14,62,08/02/2023 01:10,
2023-02-08T01:15:00Z,14,62,08/02/2023 01:15,
2023-02-08T01:20:00Z,14,62,08/02/2023 01:20,
2023-02-08T01:25:00Z,14,62,08/02/2023 01:25,
2023-02-08T01:30:00Z,14,62,08/02/2023 01:30,
2023-02-08T01:35:00Z,14,62,08/02/2023 01:35,
2023-02-08T01:40:00Z,14,62,08/02/2023 01:40,
2023-02-08T01:45:00Z,14,62,08/02/2023 01:45,
2023-02-08T01:50:00Z,14,62,08/02/2023 01:50,
2023-02-08T01:55:00Z,14,62,08/02/2023 01:55,
2023-02-08T02:00:00Z,14,62,08/02/2023 02:00,
2023-02-08T02:05:00Z,14,62,08/02/2023 02:05,
2023-02-08T02:10:00Z,14,62,08/02/2023 02:10,
2023-02-08T02:15:00Z,14,62,08/02/2023 02:15,
2023-02-08T02:20:00Z,14,62,08/02/2023 02:20,
2023-02-08T02:25:00Z,14,62,08/02/2023 02:25,
2023-02-08T02:30:00Z,14,62,08/02/2023 02:30,
2023-02-08T02:35:00Z,14,62,08/02/2023 02:35,
2023-02-08T02:40:00Z,14,62,08/02/2023 02:40,
2023-02-08T02:45:00Z,14,62,08/02/2023 02:45,
2023-02-08T02:50:00Z,14,62,08/02/2023 02:50,
2023-02-08T02:55:00Z,14,61,08/02/2023 02:55,
2023-02-08T03:00:00Z,14,62,08/02/2023 03:00,
2023-02-08T03:05:00Z,14,62,08/02/2023 03:05,
2023-02-08T03:10:00Z,14,62,08/02/2023 03:10,
2023-02-08T03:15:00Z,14,62,08/02/2023 03:15,
2023-02-08T03:20:00Z,14,62,08/02/2023 03:20,
2023-02-08T03:25:00Z,14,62,08/02/2023 03:25,
2023-02-08T03:30:00Z,14,62,08/02/2023 03:30,
2023-02-08T03:35:00Z,14,61,08/02/2023 03:35,
2023-02-08T03:40:00Z,14,62,08/02/2023 03:40,
2023-02-08T03:45:00Z,14,61,08/02/2023 03:45,
2023-02-08T03:50:00Z,14,62,08/02/2023 03:50,
2023-02-08T03:55:00Z,14,61,08/02/2023 03:55,
2023-02-08T04:00:00Z,14,61,08/02/2023 04:00,
2023-02-08T04:05:00Z,14,61,08/02/2023 04:05,
2023-02-08T04:10:00Z,14,62,08/02/2023 04:10,
2023-02-08T04:15:00Z,14,61,08/02/2023 04:15,
2023-02-08T04:20:00Z,14,61,08/02/2023 04:20,
2023-02-08T04:25:00Z,14,62,08/02/2023 04:25,
2023-02-08T04:30:00Z,14,61,08/02/2023 04:30,
2023-02-08T04:35:00Z,14,61,08/02/2023 04:35,
2023-02-08T04:40:00Z,14,62,08/02/2023 04:40,
2023-02-08T04:45:00Z,14,61,08/02/2023 04:45,
2023-02-08T04:50:00Z,14,62,08/02/2023 04:50,
2023-02-08T04:55:00Z,14,61,08/02/2023 04:55,
2023-02-08T05:00:00Z,14,62,08/02/2023 05:00,
2023-02-08T05:05:00Z,14,62,08/02/2023 05:05,
2023-02-08T05:10:00Z,14,62,08/02/2023 05:10,
2023-02-08T05:15:00Z,14,62,08/02/2023 05:15,
2023-02-08T05:20:00Z,14,62,08/02/2023 05:20,
2023-02-08T05:25:00Z,14,62,08/02/2023 05:25,
2023-02-08T05:30:00Z,14,62,08/02/2023 05:30,
2023-02-08T05:35:00Z,14,62,08/02/2023 05:35,
2023-02-08T05:40:00Z,14,62,08/02/2023 05:40,
2023-02-08T05:45:00Z,14,62,08/02/2023 05:45,
2023-02-08T05:50:00Z,14,62,08/02/2023 05:50,
2023-02-08T05:55:00Z,14,62,08/02/2023 05:55,
2023-02-08T06:00:00Z,14,62,08/02/2023 06:00,
2023-02-08T06:05:00Z,14,62,08/02/2023 06:05,
2023-02-08T06:10:00Z,14,62,08/02/2023 06:10,
2023-02-08T06:15:00Z,14,62,08/02/2023 06:15,
2023-02-08T06:20:00Z,14,62,08/02/2023 06:20,
2023-02-08T06:25:00Z,14,62,08/02/2023 06:25,
2023-02-08T06:30:00Z,14,62,08/02/2023 06:30,
2023-02-08T06:35:00Z,14,62,08/02/2023 06:35,
2023-02-08T06:40:00Z,14,62,08/02/2023 06:40,
2023-02-08T06:45:00Z,13,62,08/02/2023 06:45,
2023-02-08T06:50:00Z,14,62,08/02/2023 06:50,
2023-02-08T06:55:00Z,13,62,08/02/2023 06:55,
2023-02-08T07:00:00Z,13,62,08/02/2023 07:00,
2023-02-08T07:05:00Z,14,62,08/02/2023 07:05,
2023-02-08T07:10:00Z,13,62,08/02/2023 07:10,
2023-02-08T07:15:00Z,13,62,08/02/2023 07:15,
2023-02-08T07:20:00Z,13,62,08/02/2023 07:20,
2023-02-08T07:25:00Z,13,62,08/02/2023 07:25,
2023-02-08T07:30:00Z,13,62,08/02/2023 07:30,
2023-02-08T07:35:00Z,13,62,08/02/2023 07:35,
2023-02-08T07:40:00Z,13,62,08/02/2023 07:40,
2023-02-08T07:45:00Z,13,62,08/02/2023 07:45,
2023-02-08T07:50:00Z,13,62,08/02/2023 07:50,
2023-02-08T07:55:00Z,13,62,08/02/2023 07:55,
2023-02-08T08:00:00Z,13,62,08/02/2023 08:00,
2023-02-08T08:05:00Z,13,62,08/02/2023 08:05,
2023-02-08T08:10:00Z,13,62,08/02/2023 08:10,
2023-02-08T08:15:00Z,13,62,08/02/2023 08:15,
2023-02-08T08:20:00Z,13,62,08/02/2023 08:20,
2023-02-08T08:25:00Z,13,62,08/02/2023 08:25,
2023-02-08T08:30:00Z,13,62,08/02/2023 08:30,
2023-02-08T08:35:00Z,13,62,08/02/2023 08:35,
2023-02-08T08:40:00Z,13,62,08/02/2023 08:40,
2023-02-08T08:45:00Z,13,62,08/02/2023 08:45,
2023-02-08T08:50:00Z,13,62,08/02/2023 08:50,
2023-02-08T08:55:00Z,13,62,08/02/2023 08:55,
2023-02-08T09:00:00Z,13,62,08/02/2023 09:00,
2023-02-08T09:05:00Z,13,62,08/02/2023 09:05,
2023-02-08T09:10:00Z,13,62,08/02/2023 09:10,
2023-02-08T09:15:00Z,13,62,08/02/2023 09:15,
2023-02-08T09:20:00Z,13,62,08/02/2023 09:20,
2023-02-08T09:25:00Z,13,62,08/02/2023 09:25,
2023-02-08T09:30:00Z,13,62,08/02/2023 09:30,
2023-02-08T09:35:00Z,13,62,08/02/2023 09:35,
2023-02-08T09:40:00Z,13,62,08/02/2023 09:40,
2023-02-08T09:45:00Z,13,62,08/02/2023 09:45,
2023-02-08T09:50:00Z,13,62,08/02/2023 09:50,
2023-02-08T09:55:00Z,13,62,08/02/2023 09:55,
2023-02-08T10:00:00Z,13,62,08/02/2023 10:00,
2023-02-08T10:05:00Z,13,62,08/02/2023 10:05,
2023-02-08T10:10:00Z,13,62,08/02/2023 10:10,
2023-02-08T10:15:00Z,13,62,08/02/2023 10:15,
2023-02-08T10:20:00Z,13,62,08/02/2023 10:20,
2023-02-08T10:25:00Z,13,62,08/02/2023 10:25,
2023-02-08T10:30:00Z,13,62,08/02/2023 10:30,
2023-02-08T10:35:00Z,13,62,08/02/2023 10:35,
2023-02-08T10:40:00Z,13,62,08/02/2023 10:40,
2023-02-08T10:45:00Z,13,62,08/02/2023 10:45,
2023-02-08T10:50:00Z,13,62,08/02/2023 10:50,
2023-02-08T10:55:00Z,13,62,08/02/2023 10:55,
2023-02-08T11:00:00Z,13,62,08/02/2023 11:00,
2023-02-08T11:05:00Z,13,62,08/02/2023 11:05,
2023-02-08T11:10:00Z,13,62,08/02/2023 11:10,
2023-02-08T11:15:00Z,13,62,08/02/2023 11:15,
2023-02-08T11:20:00Z,13,62,08/02/2023 11:20,
2023-02-08T11:25:00Z,13,62,08/02/2023 11:25,
2023-02-08T11:30:00Z,13,62,08/02/2023 11:30,
2023-02-08T11:35:00Z,13,62,08/02/2023 11:35,
2023-02-08T11:40:00Z,13,62,08/02/2023 11:40,
2023-02-08T11:45:00Z,13,62,08/02/2023 11:45,
2023-02-08T11:50:00Z,13,62,08/02/2023 11:50,
2023-02-08T11:55:00Z,13,62,08/02/2023 11:55,
2023-02-08T12:00:00Z,13,62,08/02/2023 12:00,
2023-02-08T12:05:00Z,13,62,08/02/2023 12:05,
2023-02-08T12:10:00Z,13,62,08/02/2023 12:10,
2023-02-08T12:15:00Z,13,62,08/02/2023 12:15,
2023-02-08T12:20:00Z,13,62,08/02/2023 12:20,
2023-02-08T12:25:00Z,13,62,08/02/2023 12:25,
2023-02-08T12:30:00Z,13,61,08/02/2023 12:30,
2023-02-08T12:35:00Z,13,62,08/02/2023 12:35,
2023-02-08T12:40:00Z,13,62,08/02/2023 12:40,
2023-02-08T12:45:00Z,13,61,08/02/2023 12:45,
2023-02-08T12:50:00Z,13,61,08/02/2023 12:50,
2023-02-08T12:55:00Z,13,61,08/02/2023 12:55,
2023-02-08T13:00:00Z,13,61,08/02/2023 13:00,
2023-02-08T13:05:00Z,13,61,08/02/2023 13:05,
2023-02-08T13:10:00Z,13,61,08/02/2023 13:10,
2023-02-08T13:15:00Z,13,61,08/02/2023 13:15,
2023-02-08T13:20:00Z,13,61,08/02/2023 13:20,
2023-02-08T13:25:00Z,13,61,08/02/2023 13:25,
2023-02-08T13:30:00Z,13,61,08/02/2023 13:30,
2023-02-08T13:35:00Z,13,60,08/02/2023 13:35,
2023-02-08T13:40:00Z,13,60,08/02/2023 13:40,
2023-02-08T13:45:00Z,13,60,08/02/2023 13:45,
2023-02-08T13:50:00Z,13,60,08/02/2023 13:50,
2023-02-08T13:55:00Z,13,60,08/02/2023 13:55,
2023-02-08T14:00:00Z,13,60,08/02/2023 14:00,
2023-02-08T14:05:00Z,13,60,08/02/2023 14:05,
2023-02-08T14:10:00Z,13,60,08/02/2023 14:10,
2023-02-08T14:15:00Z,13,60,08/02/2023 14:15,
2023-02-08T14:20:00Z,13,60,08/02/2023 14:20,
2023-02-08T14:25:00Z,13,60,08/02/2023 14:25,
2023-02-08T14:30:00Z,13,60,08/02/2023 14:30,
2023-02-08T14:35:00Z,13,60,08/02/2023 14:35,
2023-02-08T14:40:00Z,13,60,08/02/2023 14:40,
2023-02-08T14:45:00Z,13,60,08/02/2023 14:45,
2023-02-08T14:50:00Z,13,60,08/02/2023 14:50,
2023-02-08T14:55:00Z,13,60,08/02/2023 14:55,
2023-02-08T15:00:00Z,13,60,08/02/2023 15:00,
2023-02-08T15:05:00Z,13,60,08/02/2023 15:05,
2023-02-08T15:10:00Z,13,60,08/02/2023 15:10,
2023-02-08T15:15:00Z,13,60,08/02/2023 15:15,
2023-02-08T15:20:00Z,13,60,08/02/2023 15:20,
2023-02-08T15:25:00Z,13,60,08/02/2023 15:25,
2023-02-08T15:30:00Z,13,60,08/02/2023 15:30,
2023-02-08T15:35:00Z,13,60,08/02/2023 15:35,
2023-02-08T15:40:00Z,13,60,08/02/2023 15:40,
2023-02-08T15:45:00Z,13,60,08/02/2023 15:45,
2023-02-08T15:50:00Z,13,60,08/02/2023 15:50,
2023-02-08T15:55:00Z,13,60,08/02/2023 15:55,
2023-02-08T16:00:00Z,13,61,08/02/2023 16:00,
2023-02-08T16:05:00Z,13,61,08/02/2023 16:05,
2023-02-08T16:10:00Z,14,61,08/02/2023 16:10,
2023-02-08T16:15:00Z,14,61,08/02/2023 16:15,
2023-02-08T16:20:00Z,14,61,08/02/2023 16:20,
2023-02-08T16:25:00Z,14,62,08/02/2023 16:25,
2023-02-08T16:30:00Z,14,61,08/02/2023 16:30,
2023-02-08T16:35:00Z,14,61,08/02/2023 16:35,
2023-02-08T16:40:00Z,14,61,08/02/2023 16:40,
2023-02-08T16:45:00Z,15,61,08/02/2023 16:45,
2023-02-08T16:50:00Z,15,61,08/02/2023 16:50,
2023-02-08T16:55:00Z,15,61,08/02/2023 16:55,
2023-02-08T17:00:00Z,15,61,08/02/2023 17:00,
2023-02-08T17:05:00Z,15,61,08/02/2023 17:05,
2023-02-08T17:10:00Z,15,60,08/02/2023 17:10,
2023-02-08T17:15:00Z,15,60,08/02/2023 17:15,
2023-02-08T17:20:00Z,15,60,08/02/2023 17:20,
2023-02-08T17:25:00Z,15,60,08/02/2023 17:25,
2023-02-08T17:30:00Z,15,60,08/02/2023 17:30,
2023-02-08T17:35:00Z,15,59,08/02/2023 17:35,
2023-02-08T17:40:00Z,16,58,08/02/2023 17:40,
2023-02-08T17:45:00Z,16,58,08/02/2023 17:45,
2023-02-08T17:50:00Z,16,58,08/02/2023 17:50,
2023-02-08T17:55:00Z,16,58,08/02/2023 17:55,
2023-02-08T18:00:00Z,16,58,08/02/2023 18:00,
2023-02-08T18:05:00Z,16,58,08/02/2023 18:05,
2023-02-08T18:10:00Z,16,58,08/02/2023 18:10,
2023-02-08T18:15:00Z,16,57,08/02/2023 18:15,
2023-02-08T18:20:00Z,16,57,08/02/2023 18:20,
2023-02-08T18:25:00Z,16,57,08/02/2023 18:25,
2023-02-08T18:30:00Z,16,57,08/02/2023 18:30,
2023-02-08T18:35:00Z,16,57,08/02/2023 18:35,
2023-02-08T18:40:00Z,16,57,08/02/2023 18:40,
2023-02-08T18:45:00Z,16,57,08/02/2023 18:45,
2023-02-08T18:50:00Z,16,57,08/02/2023 18:50,
2023-02-08T18:55:00Z,16,57,08/02/2023 18:55,
2023-02-08T19:00:00Z,16,56,08/02/2023 19:00,
