timestamp,entry_id,temperature,rh,voltage
2023-11-07T01:48:36Z,51702,12,76,
2023-11-07T01:53:35Z,51703,12,77,
2023-11-07T01:58:35Z,51704,12,77,
2023-11-07T02:03:34Z,51705,12,77,
2023-11-07T02:08:34Z,51706,12,77,
2023-11-07T02:13:33Z,51707,12,77,
2023-11-07T02:18:32Z,51708,12,76,
2023-11-07T02:23:32Z,51709,12,77,
2023-11-07T02:28:31Z,51710,12,77,
2023-11-07T02:33:31Z,51711,12,76,
2023-11-07T02:38:30Z,51712,12,77,
2023-11-07T02:43:30Z,51713,12,76,
2023-11-07T02:48:29Z,51714,12,76,
2023-11-07T02:53:29Z,51715,12,77,
2023-11-07T02:58:28Z,51716,12,76,
2023-11-07T03:03:28Z,51717,12,77,
2023-11-07T03:08:27Z,51718,12,76,
2023-11-07T03:13:27Z,51719,12,77,
2023-11-07T03:18:26Z,51720,12,76,
2023-11-07T03:23:26Z,51721,12,76,
2023-11-07T03:28:25Z,51722,12,76,
2023-11-07T03:33:25Z,51723,12,77,
2023-11-07T03:38:24Z,51724,12,76,
2023-11-07T03:43:24Z,51725,12,77,
2023-11-07T03:48:23Z,51726,12,76,
2023-11-07T03:53:23Z,51727,12,76,
2023-11-07T03:58:22Z,51728,12,76,
2023-11-07T04:03:22Z,51729,12,76,
2023-11-07T04:08:21Z,51730,-29,80,
2023-11-07T04:13:21Z,51731,12,76,
2023-11-07T04:18:20Z,51732,12,76,
2023-11-07T04:23:19Z,51733,11,76,
2023-11-07T04:28:19Z,51734,12,76,
2023-11-07T04:33:18Z,51735,11,76,
2023-11-07T04:38:18Z,51736,12,77,
2023-11-07T04:43:17Z,51737,11,76,
2023-11-07T04:48:17Z,51738,11,76,
2023-11-07T04:53:16Z,51739,12,76,
2023-11-07T04:58:16Z,51740,11,76,
2023-11-07T05:03:15Z,51741,11,77,
2023-11-07T05:08:15Z,51742,11,76,
2023-11-07T05:13:14Z,51743,12,77,
2023-11-07T05:18:14Z,51744,11,76,
2023-11-07T05:23:13Z,51745,11,76,
2023-11-07T05:28:12Z,51746,11,77,
2023-11-07T05:33:12Z,51747,11,76,
2023-11-07T05:38:11Z,51748,11,76,
2023-11-07T05:43:11Z,51749,11,76,
2023-11-07T05:48:11Z,51750,11,76,
2023-11-07T05:53:10Z,51751,11,76,
2023-11-07T05:58:09Z,51752,11,76,
2023-11-07T06:03:09Z,51753,11,77,
2023-11-07T06:08:08Z,51754,11,77,
2023-11-07T06:13:08Z,51755,11,76,
2023-11-07T06:18:07Z,51756,11,76,
2023-11-07T06:23:06Z,51757,11,76,
2023-11-07T06:28:06Z,51758,11,76,
2023-11-07T06:33:05Z,51759,11,76,
2023-11-07T06:38:05Z,51760,11,76,
2023-11-07T06:43:04Z,51761,11,76,
2023-11-07T06:48:04Z,51762,11,76,
2023-11-07T06:53:03Z,51763,11,76,
2023-11-07T06:58:03Z,51764,11,76,
2023-11-07T07:03:02Z,51765,11,76,
2023-11-07T07:08:02Z,51766,11,76,
2023-11-07T07:13:01Z,51767,11,76,
2023-11-07T07:18:00Z,51768,11,76,
2023-11-07T07:23:00Z,51769,11,76,
2023-11-07T07:27:59Z,51770,11,76,
2023-11-07T07:32:59Z,51771,11,76,
2023-11-07T07:37:58Z,51772,11,76,
2023-11-07T07:42:57Z,51773,11,76,
2023-11-07T07:47:57Z,51774,11,76,
2023-11-07T07:52:56Z,51775,11,76,
2023-11-07T07:57:56Z,51776,11,76,
2023-11-07T08:02:56Z,51777,11,76,
2023-11-07T08:07:55Z,51778,11,76,
2023-11-07T08:12:54Z,51779,11,76,
2023-11-07T08:17:54Z,51780,11,76,
2023-11-07T08:22:53Z,51781,11,76,
2023-11-07T08:27:53Z,51782,11,76,
2023-11-07T08:32:52Z,51783,11,76,
2023-11-07T08:37:51Z,51784,11,76,
2023-11-07T08:42:51Z,51785,11,76,
2023-11-07T08:47:50Z,51786,11,76,
2023-11-07T08:52:50Z,51787,11,76,
2023-11-07T08:57:49Z,51788,11,76,
2023-11-07T09:02:49Z,51789,11,76,
2023-11-07T09:07:48Z,51790,11,76,
2023-11-07T09:12:48Z,51791,11,76,
2023-11-07T09:17:47Z,51792,11,76,
2023-11-07T09:22:47Z,51793,11,76,
2023-11-07T09:27:46Z,51794,11,76,
2023-11-07T09:32:46Z,51795,11,76,
2023-11-07T09:37:45Z,51796,11,76,
2023-11-07T09:42:45Z,51797,11,76,
2023-11-07T09:47:45Z,51798,12,75,
2023-11-07T09:52:44Z,51799,12,75,
2023-11-07T09:57:44Z,51800,12,75,
2023-11-07T10:02:44Z,51801,12,75,
2023-11-07T10:07:43Z,51802,12,74,
2023-11-07T10:12:43Z,51803,12,74,
2023-11-07T10:17:42Z,51804,13,74,
2023-11-07T10:22:42Z,51805,13,74,
2023-11-07T10:27:42Z,51806,13,72,
2023-11-07T10:32:41Z,51807,13,72,
2023-11-07T10:37:40Z,51808,13,72,
2023-11-07T10:42:39Z,51809,13,74,
2023-11-07T10:47:39Z,51810,13,74,
2023-11-07T10:52:38Z,51811,12,74,
2023-11-07T10:57:38Z,51812,12,74,
2023-11-07T11:02:37Z,51813,12,74,
2023-11-07T11:07:37Z,51814,12,74,
2023-11-07T11:12:36Z,51815,12,74,
2023-11-07T11:17:35Z,51816,12,75,
2023-11-07T11:22:35Z,51817,12,75,
2023-11-07T11:27:34Z,51818,12,75,
2023-11-07T11:32:34Z,51819,12,75,
2023-11-07T11:37:33Z,51820,12,75,
2023-11-07T11:42:33Z,51821,12,75,
