timestamp,temperature,rh,original-timestamp,location
2022-12-24T20:57:00Z,17,53,24/12/2022 20:57,
2022-12-24T21:02:00Z,17,53,24/12/2022 21:02,
2022-12-24T21:07:00Z,17,53,24/12/2022 21:07,
2022-12-24T21:12:00Z,17,53,24/12/2022 21:12,
2022-12-24T21:17:00Z,17,53,24/12/2022 21:17,
2022-12-24T21:22:00Z,17,53,24/12/2022 21:22,
2022-12-24T21:27:00Z,17,53,24/12/2022 21:27,
2022-12-24T21:32:00Z,17,53,24/12/2022 21:32,
2022-12-24T21:37:00Z,17,53,24/12/2022 21:37,
2022-12-24T21:42:00Z,17,53,24/12/2022 21:42,
2022-12-24T21:47:00Z,17,52,24/12/2022 21:47,
2022-12-24T21:52:00Z,17,53,24/12/2022 21:52,
2022-12-24T21:57:00Z,17,53,24/12/2022 21:57,
2022-12-24T22:02:00Z,17,52,24/12/2022 22:02,
2022-12-24T22:07:00Z,17,52,24/12/2022 22:07,
2022-12-24T22:12:00Z,17,52,24/12/2022 22:12,
2022-12-24T22:17:00Z,17,52,24/12/2022 22:17,
2022-12-24T22:22:00Z,17,52,24/12/2022 22:22,
2022-12-24T22:27:00Z,17,52,24/12/2022 22:27,
2022-12-24T22:32:00Z,17,52,24/12/2022 22:32,
2022-12-24T22:37:00Z,17,52,24/12/2022 22:37,
2022-12-24T22:42:00Z,17,52,24/12/2022 22:42,
2022-12-24T22:47:00Z,17,52,24/12/2022 22:47,
2022-12-24T22:52:00Z,17,52,24/12/2022 22:52,
2022-12-24T22:57:00Z,17,52,24/12/2022 22:57,
2022-12-24T23:02:00Z,17,52,24/12/2022 23:02,
2022-12-24T23:07:00Z,17,52,24/12/2022 23:07,
2022-12-24T23:12:00Z,17,52,24/12/2022 23:12,
2022-12-24T23:17:00Z,17,52,24/12/2022 23:17,
2022-12-24T23:22:00Z,17,51,24/12/2022 23:22,
2022-12-24T23:27:00Z,17,52,24/12/2022 23:27,
2022-12-24T23:32:00Z,17,51,24/12/2022 23:32,
2022-12-24T23:37:00Z,17,51,24/12/2022 23:37,
2022-12-24T23:42:00Z,17,52,24/12/2022 23:42,
2022-12-24T23:47:00Z,17,51,24/12/2022 23:47,
2022-12-24T23:52:00Z,17,51,24/12/2022 23:52,
2022-12-24T23:57:00Z,18,52,24/12/2022 23:57,
2022-12-25T00:02:00Z,18,51,25/12/2022 00:02,
2022-12-25T00:07:00Z,18,51,25/12/2022 00:07,
2022-12-25T00:12:00Z,18,51,25/12/2022 00:12,
2022-12-25T00:17:00Z,18,51,25/12/2022 00:17,
2022-12-25T00:22:00Z,18,51,25/12/2022 00:22,
2022-12-25T00:27:00Z,18,51,25/12/2022 00:27,
2022-12-25T00:32:00Z,18,51,25/12/2022 00:32,
2022-12-25T00:37:00Z,17,47,25/12/2022 00:37,
2022-12-25T00:42:00Z,17,51,25/12/2022 00:42,
2022-12-25T00:47:00Z,17,51,25/12/2022 00:47,
2022-12-25T00:52:00Z,17,51,25/12/2022 00:52,
2022-12-25T00:57:00Z,17,51,25/12/2022 00:57,
2022-12-25T01:02:00Z,17,51,25/12/2022 01:02,
2022-12-25T01:07:00Z,17,52,25/12/2022 01:07,
2022-12-25T01:12:00Z,17,51,25/12/2022 01:12,
2022-12-25T01:17:00Z,17,52,25/12/2022 01:17,
2022-12-25T01:22:00Z,17,52,25/12/2022 01:22,
2022-12-25T01:27:00Z,17,52,25/12/2022 01:27,
2022-12-25T01:32:00Z,17,52,25/12/2022 01:32,
2022-12-25T01:37:00Z,17,52,25/12/2022 01:37,
2022-12-25T01:42:00Z,17,52,25/12/2022 01:42,
2022-12-25T01:47:00Z,17,52,25/12/2022 01:47,
2022-12-25T01:52:00Z,17,52,25/12/2022 01:52,
2022-12-25T01:57:00Z,17,52,25/12/2022 01:57,
2022-12-25T02:02:00Z,16,52,25/12/2022 02:02,
2022-12-25T02:07:00Z,16,52,25/12/2022 02:07,
2022-12-25T02:12:00Z,16,53,25/12/2022 02:12,
2022-12-25T02:17:00Z,16,53,25/12/2022 02:17,
2022-12-25T02:22:00Z,16,53,25/12/2022 02:22,
2022-12-25T02:27:00Z,16,53,25/12/2022 02:27,
2022-12-25T02:32:00Z,16,53,25/12/2022 02:32,
2022-12-25T02:37:00Z,16,53,25/12/2022 02:37,
2022-12-25T02:42:00Z,16,53,25/12/2022 02:42,
2022-12-25T02:47:00Z,16,53,25/12/2022 02:47,
2022-12-25T02:52:00Z,16,53,25/12/2022 02:52,
2022-12-25T02:57:00Z,16,53,25/12/2022 02:57,
2022-12-25T03:02:00Z,16,53,25/12/2022 03:02,
2022-12-25T03:07:00Z,15,53,25/12/2022 03:07,
2022-12-25T03:12:00Z,15,53,25/12/2022 03:12,
2022-12-25T03:17:00Z,15,53,25/12/2022 03:17,
2022-12-25T03:22:00Z,15,53,25/12/2022 03:22,
2022-12-25T03:27:00Z,15,53,25/12/2022 03:27,
2022-12-25T03:32:00Z,15,53,25/12/2022 03:32,
2022-12-25T03:37:00Z,15,53,25/12/2022 03:37,
2022-12-25T03:42:00Z,15,54,25/12/2022 03:42,
2022-12-25T03:47:00Z,15,54,25/12/2022 03:47,
2022-12-25T03:52:00Z,15,54,25/12/2022 03:52,
2022-12-25T03:57:00Z,15,54,25/12/2022 03:57,
2022-12-25T04:02:00Z,15,54,25/12/2022 04:02,
2022-12-25T04:07:00Z,15,54,25/12/2022 04:07,
2022-12-25T04:12:00Z,15,54,25/12/2022 04:12,
2022-12-25T04:17:00Z,15,54,25/12/2022 04:17,
2022-12-25T04:22:00Z,15,54,25/12/2022 04:22,
2022-12-25T04:27:00Z,15,54,25/12/2022 04:27,
2022-12-25T04:32:00Z,15,54,25/12/2022 04:32,
2022-12-25T04:37:00Z,15,54,25/12/2022 04:37,
2022-12-25T04:42:00Z,15,54,25/12/2022 04:42,
2022-12-25T04:47:00Z,14,54,25/12/2022 04:47,
2022-12-25T04:52:00Z,14,54,25/12/2022 04:52,
2022-12-25T04:57:00Z,14,54,25/12/2022 04:57,
2022-12-25T05:02:00Z,14,54,25/12/2022 05:02,
2022-12-25T05:07:00Z,14,54,25/12/2022 05:07,
2022-12-25T05:12:00Z,14,54,25/12/2022 05:12,
2022-12-25T05:17:00Z,14,54,25/12/2022 05:17,
2022-12-25T05:22:00Z,14,55,25/12/2022 05:22,
2022-12-25T05:27:00Z,14,55,25/12/2022 05:27,
2022-12-25T05:32:00Z,14,55,25/12/2022 05:32,
2022-12-25T05:37:00Z,14,55,25/12/2022 05:37,
2022-12-25T05:42:00Z,14,55,25/12/2022 05:42,
2022-12-25T05:47:00Z,14,55,25/12/2022 05:47,
2022-12-25T05:52:00Z,14,55,25/12/2022 05:52,
2022-12-25T05:57:00Z,14,54,25/12/2022 05:57,
2022-12-25T06:02:00Z,14,54,25/12/2022 06:02,
2022-12-25T06:07:00Z,15,54,25/12/2022 06:07,
2022-12-25T06:12:00Z,15,54,25/12/2022 06:12,
2022-12-25T06:17:00Z,15,54,25/12/2022 06:17,
2022-12-25T06:22:00Z,15,53,25/12/2022 06:22,
2022-12-25T06:27:00Z,15,53,25/12/2022 06:27,
2022-12-25T06:32:00Z,15,53,25/12/2022 06:32,
2022-12-25T06:37:00Z,15,53,25/12/2022 06:37,
2022-12-25T06:42:00Z,16,53,25/12/2022 06:42,
2022-12-25T06:47:00Z,16,52,25/12/2022 06:47,
2022-12-25T06:52:00Z,16,52,25/12/2022 06:52,
2022-12-25T06:57:00Z,16,52,25/12/2022 06:57,
2022-12-25T07:02:00Z,16,52,25/12/2022 07:02,
2022-12-25T07:07:00Z,16,52,25/12/2022 07:07,
2022-12-25T07:12:00Z,16,52,25/12/2022 07:12,
2022-12-25T07:17:00Z,16,52,25/12/2022 07:17,
2022-12-25T07:22:00Z,16,52,25/12/2022 07:22,
2022-12-25T07:27:00Z,16,52,25/12/2022 07:27,
2022-12-25T07:32:00Z,16,51,25/12/2022 07:32,
2022-12-25T07:37:00Z,16,51,25/12/2022 07:37,
2022-12-25T07:42:00Z,16,51,25/12/2022 07:42,
2022-12-25T07:47:00Z,16,51,25/12/2022 07:47,
2022-12-25T07:52:00Z,17,51,25/12/2022 07:52,
2022-12-25T07:57:00Z,17,51,25/12/2022 07:57,
2022-12-25T08:02:00Z,17,51,25/12/2022 08:02,
2022-12-25T08:07:00Z,17,51,25/12/2022 08:07,
2022-12-25T08:12:00Z,17,51,25/12/2022 08:12,
2022-12-25T08:17:00Z,17,51,25/12/2022 08:17,
2022-12-25T08:22:00Z,17,51,25/12/2022 08:22,
2022-12-25T08:27:00Z,17,51,25/12/2022 08:27,
2022-12-25T08:32:00Z,17,51,25/12/2022 08:32,
2022-12-25T08:37:00Z,17,51,25/12/2022 08:37,
2022-12-25T08:42:00Z,17,51,25/12/2022 08:42,
2022-12-25T08:47:00Z,17,51,25/12/2022 08:47,
2022-12-25T08:52:00Z,17,51,25/12/2022 08:52,
2022-12-25T08:57:00Z,17,51,25/12/2022 08:57,
2022-12-25T09:02:00Z,17,51,25/12/2022 09:02,
2022-12-25T09:07:00Z,17,51,25/12/2022 09:07,
2022-12-25T09:12:00Z,17,51,25/12/2022 09:12,
2022-12-25T09:17:00Z,17,51,25/12/2022 09:17,
2022-12-25T09:22:00Z,17,51,25/12/2022 09:22,
2022-12-25T09:27:00Z,17,51,25/12/2022 09:27,
2022-12-25T09:32:00Z,17,51,25/12/2022 09:32,
2022-12-25T09:37:00Z,17,51,25/12/2022 09:37,
2022-12-25T09:42:00Z,17,51,25/12/2022 09:42,
2022-12-25T09:47:00Z,17,51,25/12/2022 09:47,
2022-12-25T09:52:00Z,17,51,25/12/2022 09:52,
2022-12-25T09:57:00Z,18,51,25/12/2022 09:57,
2022-12-25T10:02:00Z,18,51,25/12/2022 10:02,
2022-12-25T10:07:00Z,18,51,25/12/2022 10:07,
2022-12-25T10:12:00Z,18,51,25/12/2022 10:12,
2022-12-25T10:17:00Z,18,51,25/12/2022 10:17,
2022-12-25T10:22:00Z,18,51,25/12/2022 10:22,
2022-12-25T10:27:00Z,18,51,25/12/2022 10:27,
2022-12-25T10:32:00Z,18,51,25/12/2022 10:32,
2022-12-25T10:37:00Z,18,51,25/12/2022 10:37,
2022-12-25T10:42:00Z,18,50,25/12/2022 10:42,
2022-12-25T10:47:00Z,18,51,25/12/2022 10:47,
2022-12-25T10:52:00Z,18,51,25/12/2022 10:52,
2022-12-25T10:57:00Z,18,51,25/12/2022 10:57,
2022-12-25T11:02:00Z,18,51,25/12/2022 11:02,
2022-12-25T11:07:00Z,18,49,25/12/2022 11:07,
2022-12-25T11:12:00Z,17,52,25/12/2022 11:12,
2022-12-25T11:17:00Z,17,50,25/12/2022 11:17,
2022-12-25T11:22:00Z,17,51,25/12/2022 11:22,
2022-12-25T11:27:00Z,17,53,25/12/2022 11:27,
2022-12-25T11:32:00Z,17,52,25/12/2022 11:32,
2022-12-25T11:37:00Z,18,52,25/12/2022 11:37,
2022-12-25T11:42:00Z,18,51,25/12/2022 11:42,
2022-12-25T11:47:00Z,18,51,25/12/2022 11:47,
2022-12-25T11:52:00Z,18,51,25/12/2022 11:52,
2022-12-25T11:57:00Z,18,51,25/12/2022 11:57,
2022-12-25T12:02:00Z,18,51,25/12/2022 12:02,
2022-12-25T12:07:00Z,18,51,25/12/2022 12:07,
2022-12-25T12:12:00Z,18,51,25/12/2022 12:12,
2022-12-25T12:17:00Z,18,52,25/12/2022 12:17,
2022-12-25T12:22:00Z,18,52,25/12/2022 12:22,
2022-12-25T12:27:00Z,18,52,25/12/2022 12:27,
2022-12-25T12:32:00Z,17,52,25/12/2022 12:32,
2022-12-25T12:37:00Z,17,52,25/12/2022 12:37,
2022-12-25T12:42:00Z,17,52,25/12/2022 12:42,
2022-12-25T12:47:00Z,17,52,25/12/2022 12:47,
2022-12-25T12:52:00Z,17,53,25/12/2022 12:52,
2022-12-25T12:57:00Z,17,53,25/12/2022 12:57,
2022-12-25T13:02:00Z,17,53,25/12/2022 13:02,
2022-12-25T13:07:00Z,17,53,25/12/2022 13:07,
2022-12-25T13:12:00Z,17,53,25/12/2022 13:12,
2022-12-25T13:17:00Z,17,53,25/12/2022 13:17,
2022-12-25T13:22:00Z,17,53,25/12/2022 13:22,
2022-12-25T13:27:00Z,17,53,25/12/2022 13:27,
2022-12-25T13:32:00Z,17,53,25/12/2022 13:32,
2022-12-25T13:37:00Z,17,54,25/12/2022 13:37,
2022-12-25T13:42:00Z,17,54,25/12/2022 13:42,
2022-12-25T13:47:00Z,17,54,25/12/2022 13:47,
2022-12-25T13:52:00Z,17,54,25/12/2022 13:52,
2022-12-25T13:57:00Z,16,54,25/12/2022 13:57,
2022-12-25T14:02:00Z,16,54,25/12/2022 14:02,
2022-12-25T14:07:00Z,16,54,25/12/2022 14:07,
2022-12-25T14:12:00Z,16,54,25/12/2022 14:12,
2022-12-25T14:17:00Z,16,54,25/12/2022 14:17,
2022-12-25T14:22:00Z,16,54,25/12/2022 14:22,
2022-12-25T14:27:00Z,16,54,25/12/2022 14:27,
2022-12-25T14:32:00Z,16,54,25/12/2022 14:32,
2022-12-25T14:37:00Z,16,54,25/12/2022 14:37,
2022-12-25T14:42:00Z,16,54,25/12/2022 14:42,
2022-12-25T14:47:00Z,16,54,25/12/2022 14:47,
2022-12-25T14:52:00Z,16,54,25/12/2022 14:52,
2022-12-25T14:57:00Z,16,54,25/12/2022 14:57,
2022-12-25T15:02:00Z,16,54,25/12/2022 15:02,
2022-12-25T15:07:00Z,16,54,25/12/2022 15:07,
2022-12-25T15:12:00Z,16,54,25/12/2022 15:12,
2022-12-25T15:17:00Z,16,54,25/12/2022 15:17,
2022-12-25T15:22:00Z,16,54,25/12/2022 15:22,
2022-12-25T15:27:00Z,16,55,25/12/2022 15:27,
2022-12-25T15:32:00Z,16,55,25/12/2022 15:32,
2022-12-25T15:37:00Z,16,55,25/12/2022 15:37,
