timestamp,entry_id,temperature,rh,voltage
2024-02-13T19:09:16Z,81657,5,79,
2024-02-13T19:14:16Z,81658,5,79,
2024-02-13T19:19:15Z,81659,5,79,
2024-02-13T19:24:14Z,81660,5,79,
2024-02-13T19:29:13Z,81661,5,79,
2024-02-13T19:34:12Z,81662,5,79,
2024-02-13T19:39:12Z,81663,5,79,
2024-02-13T19:44:11Z,81664,5,79,
2024-02-13T19:49:10Z,81665,5,79,
2024-02-13T19:54:10Z,81666,5,79,
2024-02-13T19:59:09Z,81667,5,79,
2024-02-13T20:04:08Z,81668,5,79,
2024-02-13T20:09:08Z,81669,5,79,
2024-02-13T20:14:07Z,81670,5,80,
2024-02-13T20:19:06Z,81671,5,79,
2024-02-13T20:24:06Z,81672,5,79,
2024-02-13T20:29:05Z,81673,5,79,
2024-02-13T20:34:05Z,81674,5,79,
2024-02-13T20:39:04Z,81675,5,79,
2024-02-13T20:44:03Z,81676,5,79,
2024-02-13T20:49:02Z,81677,5,80,
2024-02-13T20:54:02Z,81678,5,79,
2024-02-13T20:59:01Z,81679,5,79,
2024-02-13T21:04:00Z,81680,5,79,
2024-02-13T21:09:00Z,81681,5,80,
2024-02-13T21:13:59Z,81682,5,79,
2024-02-13T21:18:58Z,81683,5,79,
2024-02-13T21:23:58Z,81684,5,79,
2024-02-13T21:28:57Z,81685,5,79,
2024-02-13T21:33:56Z,81686,5,79,
2024-02-13T21:38:55Z,81687,5,79,
2024-02-13T21:43:54Z,81688,5,79,
2024-02-13T21:48:54Z,81689,5,79,
2024-02-13T21:53:53Z,81690,5,79,
2024-02-13T21:58:53Z,81691,5,79,
2024-02-13T22:03:53Z,81692,5,79,
2024-02-13T22:08:52Z,81693,5,79,
2024-02-13T22:13:51Z,81694,5,79,
2024-02-13T22:18:50Z,81695,5,80,
2024-02-13T22:23:49Z,81696,5,80,
2024-02-13T22:28:49Z,81697,5,79,
2024-02-13T22:33:49Z,81698,5,79,
2024-02-13T22:38:48Z,81699,5,79,
2024-02-13T22:43:48Z,81700,5,79,
