timestamp,entry_id,temperature,rh,voltage,awake_time
2024-02-20T20:01:12Z,1,18,46,3.50,0
2024-02-20T20:05:46Z,2,18,46,3.52,405
2024-02-20T20:10:30Z,3,18,45,3.52,540
2024-02-20T21:40:08Z,4,19,47,3.39,0
2024-02-20T21:44:40Z,5,19,47,3.40,4247
2024-02-20T21:49:26Z,6,19,47,3.41,571
2024-02-22T14:05:18Z,7,17,43,3.35,0
2024-02-22T14:09:42Z,8,17,43,3.39,8226
2024-02-22T14:14:30Z,9,19,40,3.39,334
2024-02-22T14:18:53Z,10,18,45,,
2024-02-22T14:23:53Z,11,18,39,,
2024-02-22T14:28:53Z,12,18,38,,
2024-02-22T14:33:53Z,13,18,38,,
2024-02-22T14:38:53Z,14,18,38,,
2024-02-22T14:43:53Z,15,18,39,,
2024-02-22T14:48:53Z,16,18,39,,
2024-02-22T14:53:53Z,17,18,39,,
2024-02-22T14:58:53Z,18,18,39,,
2024-02-22T15:03:53Z,19,18,39,,
2024-02-22T15:08:53Z,20,18,39,,
2024-02-22T15:13:53Z,21,18,40,3.44,520
2024-02-22T15:18:17Z,22,18,40,,
2024-02-22T15:23:17Z,23,17,39,,
2024-02-22T15:28:17Z,24,18,39,,
2024-02-22T15:33:17Z,25,18,39,,
2024-02-22T15:38:17Z,26,17,38,,
2024-02-22T15:43:17Z,27,17,37,,
2024-02-22T15:48:17Z,28,17,37,,
2024-02-22T15:53:17Z,29,17,36,,
2024-02-22T15:58:17Z,30,17,36,,
2024-02-22T16:03:17Z,31,17,35,,
2024-02-22T16:08:17Z,32,17,35,,
2024-02-22T16:13:17Z,33,17,35,3.46,27
2024-02-22T16:17:44Z,34,17,35,,
2024-02-22T16:22:44Z,35,17,35,,
2024-02-22T16:27:44Z,36,17,34,,
2024-02-22T16:32:44Z,37,17,34,,
2024-02-22T16:37:44Z,38,17,34,,
2024-02-22T16:42:44Z,39,17,34,,
2024-02-22T16:47:44Z,40,17,34,,
2024-02-22T16:52:44Z,41,17,34,,
2024-02-22T16:57:44Z,42,17,34,,
2024-02-22T17:02:44Z,43,16,34,,
2024-02-22T17:07:44Z,44,16,34,,
2024-02-22T17:12:44Z,45,16,34,3.46,27
