timestamp,temperature,rh
2023-08-24T12:58:08Z,23,79
2023-09-14T18:32:25Z,19,65
2023-09-14T18:36:49Z,19,64
2023-09-14T18:41:49Z,19,64
2023-09-14T18:46:49Z,18,65
2023-09-14T18:51:49Z,18,65
2023-09-14T18:56:49Z,18,66
2023-09-14T19:01:49Z,18,66
2023-09-14T19:06:49Z,18,66
2023-09-14T19:11:49Z,18,66
2023-09-14T19:16:49Z,18,66
2023-09-14T19:21:49Z,18,66
2023-09-14T19:26:49Z,18,66
2023-09-14T19:31:49Z,18,67
2023-09-15T12:04:43Z,19,63
2023-09-15T12:09:11Z,19,62
2023-09-15T12:14:11Z,19,60
2023-09-15T12:19:11Z,19,60
2023-09-15T12:24:11Z,19,60
2023-09-15T12:29:11Z,19,60
2023-09-15T12:34:11Z,19,60
2023-09-15T12:39:11Z,19,60
2023-09-15T12:44:11Z,19,60
2023-09-15T12:49:11Z,19,60
2023-09-15T12:54:11Z,19,60
2023-09-15T12:59:11Z,19,60
2023-09-15T13:04:11Z,19,60
2023-09-15T13:08:55Z,19,60
2023-09-15T13:13:55Z,19,60
2023-09-15T13:18:55Z,19,60
2023-09-15T13:23:55Z,19,60
2023-09-15T13:28:55Z,19,60
2023-09-15T13:33:55Z,19,60
2023-09-15T13:38:55Z,19,60
2023-09-15T13:43:55Z,19,60
2023-09-15T13:48:55Z,19,60
2023-09-15T13:53:55Z,19,60
2023-09-15T13:58:55Z,19,60
2023-09-15T14:03:55Z,19,60
2023-09-15T14:08:38Z,19,60
2023-09-15T14:13:38Z,19,60
2023-09-15T14:18:38Z,19,60
2023-09-15T14:23:38Z,19,60
2023-09-15T14:28:38Z,19,60
2023-09-15T14:33:38Z,19,60
2023-09-15T14:38:38Z,19,60
2023-09-15T14:43:38Z,19,60
2023-09-15T14:48:38Z,19,60
2023-09-15T14:53:38Z,19,60
2023-09-15T14:58:38Z,19,60
2023-09-15T15:03:38Z,19,60
2023-09-15T15:08:21Z,19,60
2023-09-15T15:13:21Z,19,60
2023-09-15T15:18:21Z,19,60
2023-09-15T15:23:21Z,19,60
2023-09-15T15:28:21Z,19,60
2023-09-15T15:33:21Z,19,60
2023-09-15T15:38:21Z,19,60
2023-09-15T15:43:21Z,19,60
2023-09-15T15:48:21Z,19,60
2023-09-15T15:53:21Z,19,60
2023-09-15T15:58:21Z,19,60
2023-09-15T16:03:21Z,19,60
2023-09-15T16:08:05Z,19,60
2023-09-15T16:13:05Z,19,60
2023-09-15T16:18:05Z,19,60
2023-09-15T16:23:05Z,19,60
2023-09-15T16:28:05Z,19,60
2023-09-15T16:33:05Z,19,60
2023-09-15T16:38:05Z,19,60
2023-09-15T16:43:05Z,19,60
2023-09-15T16:48:05Z,19,60
2023-09-15T16:53:05Z,19,60
2023-09-15T16:58:05Z,19,60
2023-09-15T17:03:05Z,19,60
2023-09-15T17:07:48Z,19,60
2023-09-15T17:12:48Z,19,60
2023-09-15T17:17:48Z,19,60
2023-09-15T17:22:48Z,19,60
2023-09-15T17:27:48Z,19,60
2023-09-15T17:32:48Z,19,60
2023-09-15T17:37:48Z,19,60
2023-09-15T17:42:48Z,19,60
2023-09-15T17:47:48Z,19,60
2023-09-15T17:52:48Z,19,60
2023-09-15T17:57:48Z,19,60
2023-09-15T18:02:48Z,19,60
2023-09-15T18:07:33Z,19,60
2023-09-15T18:12:33Z,19,60
2023-09-15T18:17:33Z,19,60
2023-09-15T18:22:33Z,19,60
2023-09-15T18:27:33Z,19,60
2023-09-15T18:32:33Z,19,60
2023-09-15T18:37:33Z,19,60
2023-09-15T18:42:33Z,19,60
2023-09-15T18:47:33Z,19,60
2023-09-15T18:52:33Z,19,60
2023-09-15T18:57:33Z,19,60
2023-09-15T19:02:33Z,19,60
2023-09-15T19:07:15Z,19,60
2023-09-15T19:12:15Z,19,60
2023-09-15T19:17:15Z,19,60
2023-09-15T19:22:15Z,19,60
2023-09-15T19:27:15Z,19,60
2023-09-15T19:32:15Z,19,60
2023-09-15T19:37:15Z,19,60
2023-09-15T19:42:15Z,19,60
2023-09-15T19:47:15Z,19,60
2023-09-15T19:52:15Z,19,60
2023-09-15T19:57:15Z,19,60
2023-09-15T20:02:15Z,19,60
2023-09-15T20:06:24Z,19,60
2023-09-15T20:11:24Z,19,60
2023-09-15T20:16:24Z,19,60
2023-09-15T20:21:24Z,19,60
2023-09-15T20:26:24Z,19,60
2023-09-15T20:31:24Z,19,60
2023-09-15T20:36:24Z,19,60
2023-09-15T20:41:24Z,19,60
2023-09-15T20:46:24Z,19,60
2023-09-15T20:51:24Z,19,60
2023-09-15T20:56:24Z,19,60
2023-09-15T21:01:24Z,19,60
2023-09-15T21:06:24Z,19,60
2023-09-15T21:11:24Z,19,60
2023-09-15T21:16:24Z,19,60
2023-09-15T21:21:24Z,19,60
2023-09-15T21:26:24Z,19,60
2023-09-15T21:31:24Z,19,60
2023-09-15T21:36:24Z,19,60
2023-09-15T21:41:24Z,19,60
2023-09-15T21:46:24Z,19,60
2023-09-15T21:51:24Z,19,60
2023-09-15T21:56:24Z,19,60
2023-09-15T22:01:24Z,19,60
2023-09-15T22:06:24Z,19,61
2023-09-15T22:11:24Z,19,62
2023-09-15T22:16:24Z,19,63
2023-09-15T22:21:24Z,19,64
2023-09-15T22:26:24Z,19,64
2023-09-15T22:31:24Z,19,64
2023-09-15T22:36:24Z,19,64
2023-09-15T22:41:24Z,19,64
2023-09-15T22:46:24Z,19,63
2023-09-15T22:51:24Z,19,63
2023-09-15T22:56:24Z,19,63
2023-09-15T23:01:24Z,19,63
2023-09-15T23:06:24Z,19,63
2023-09-15T23:11:24Z,19,63
2023-09-15T23:16:24Z,19,63
2023-09-15T23:21:24Z,19,63
2023-09-15T23:26:24Z,19,63
2023-09-15T23:31:24Z,19,63
2023-09-15T23:36:24Z,19,62
2023-09-15T23:41:24Z,19,62
2023-09-15T23:46:24Z,19,62
2023-09-15T23:51:24Z,19,62
2023-09-15T23:56:24Z,19,62
2023-09-16T00:01:24Z,19,62
2023-09-16T00:05:38Z,18,62
2023-09-16T00:10:38Z,19,62
2023-09-16T00:15:38Z,18,62
2023-09-16T00:20:38Z,19,62
2023-09-16T00:25:38Z,18,62
2023-09-16T00:30:38Z,18,62
2023-09-16T00:35:38Z,18,62
2023-09-16T00:40:38Z,18,62
2023-09-16T00:45:38Z,18,62
2023-09-16T00:50:38Z,18,62
2023-09-16T00:55:38Z,18,62
2023-09-16T01:00:38Z,18,62
2023-09-16T01:05:38Z,18,62
2023-09-16T01:10:38Z,18,62
2023-09-16T01:15:38Z,18,62
2023-09-16T01:20:38Z,18,62
2023-09-16T01:25:38Z,18,62
2023-09-16T01:30:38Z,18,62
2023-09-16T01:35:38Z,18,62
2023-09-16T01:40:38Z,18,62
2023-09-16T01:45:38Z,18,62
2023-09-16T01:50:38Z,18,62
2023-09-16T01:55:38Z,18,62
2023-09-16T02:00:38Z,18,62
2023-09-16T02:05:38Z,18,62
2023-09-16T02:10:38Z,18,62
2023-09-16T02:15:38Z,18,62
2023-09-16T02:20:38Z,18,62
2023-09-16T02:25:38Z,18,61
2023-09-16T02:30:38Z,18,61
2023-09-16T02:35:38Z,18,61
2023-09-16T02:40:38Z,18,61
2023-09-16T02:45:38Z,18,61
2023-09-16T02:50:38Z,18,61
2023-09-16T02:55:38Z,18,61
2023-09-16T03:00:38Z,18,61
2023-09-16T03:05:38Z,18,61
2023-09-16T03:10:38Z,18,61
2023-09-16T03:15:38Z,18,61
2023-09-16T03:20:38Z,18,61
2023-09-16T03:25:38Z,18,61
2023-09-16T03:30:38Z,18,61
2023-09-16T03:35:38Z,18,61
2023-09-16T03:40:38Z,18,61
2023-09-16T03:45:38Z,18,61
2023-09-16T03:50:38Z,18,61
2023-09-16T03:55:38Z,18,61
2023-09-16T04:00:38Z,18,61
2023-09-16T05:05:48Z,18,61
2023-09-16T05:10:48Z,18,61
2023-09-16T05:15:48Z,18,61
2023-09-16T05:20:48Z,18,61
2023-09-16T05:25:48Z,18,61
2023-09-16T05:30:48Z,18,61
2023-09-16T05:35:48Z,18,61
2023-09-16T05:40:48Z,18,61
2023-09-16T05:45:48Z,18,61
2023-09-16T05:50:48Z,18,61
2023-09-16T05:55:48Z,18,61
2023-09-16T06:00:48Z,18,61
2023-09-16T06:05:31Z,18,61
2023-09-16T06:10:31Z,18,61
2023-09-16T06:15:31Z,18,61
2023-09-16T06:20:31Z,18,61
2023-09-16T06:25:31Z,18,61
2023-09-16T06:30:31Z,18,61
2023-09-16T06:35:31Z,18,61
2023-09-16T06:40:31Z,18,61
2023-09-16T06:45:31Z,18,61
2023-09-16T06:50:31Z,18,61
2023-09-16T06:55:31Z,18,61
2023-09-16T07:00:31Z,18,61
2023-09-16T07:05:14Z,18,61
2023-09-16T07:10:14Z,18,61
2023-09-16T07:15:14Z,18,61
2023-09-16T07:20:14Z,18,61
2023-09-16T07:25:14Z,18,61
2023-09-16T07:30:14Z,18,61
2023-09-16T07:35:14Z,18,61
2023-09-16T07:40:14Z,18,61
2023-09-16T07:45:14Z,18,61
2023-09-16T07:50:14Z,18,61
2023-09-16T07:55:14Z,18,61
2023-09-16T08:00:14Z,18,61
2023-09-16T08:04:57Z,18,61
2023-09-16T08:09:57Z,18,61
2023-09-16T08:14:57Z,18,61
2023-09-16T08:19:57Z,18,61
2023-09-16T08:24:57Z,18,61
2023-09-16T08:29:57Z,18,61
2023-09-16T08:34:57Z,18,61
2023-09-16T08:39:57Z,18,61
2023-09-16T08:44:57Z,18,61
2023-09-16T08:49:57Z,18,61
2023-09-16T08:54:57Z,18,61
2023-09-16T08:59:57Z,18,61
2023-09-16T09:04:43Z,18,61
2023-09-16T09:09:43Z,18,61
2023-09-16T09:14:43Z,18,61
2023-09-16T09:19:43Z,18,61
2023-09-16T09:24:43Z,18,61
2023-09-16T09:29:43Z,18,61
2023-09-16T09:34:43Z,18,61
2023-09-16T09:39:43Z,18,61
2023-09-16T09:44:43Z,18,61
2023-09-16T09:49:43Z,18,61
2023-09-16T09:54:43Z,18,61
2023-09-16T09:59:43Z,18,61
2023-09-16T10:04:26Z,18,61
2023-09-16T10:09:26Z,18,61
2023-09-16T10:14:26Z,18,61
2023-09-16T10:19:26Z,18,61
2023-09-16T10:24:26Z,18,61
2023-09-16T10:29:26Z,18,61
2023-09-16T10:34:26Z,18,61
2023-09-16T10:39:26Z,18,61
2023-09-16T10:44:26Z,18,61
2023-09-16T10:49:26Z,18,61
2023-09-16T10:54:26Z,18,61
2023-09-16T10:59:26Z,18,61
2023-09-16T11:04:09Z,18,61
2023-09-16T11:09:09Z,18,61
2023-09-16T11:14:09Z,18,61
2023-09-16T11:19:09Z,18,61
2023-09-16T11:24:09Z,18,61
2023-09-16T11:29:09Z,18,61
2023-09-16T11:34:09Z,18,61
2023-09-16T11:39:09Z,18,61
2023-09-16T11:44:09Z,18,60
2023-09-16T11:49:09Z,18,60
2023-09-16T11:54:09Z,18,60
2023-09-16T11:59:09Z,18,60
2023-09-16T12:03:52Z,18,60
2023-09-16T12:08:52Z,18,61
2023-09-16T12:13:52Z,18,61
2023-09-16T12:18:52Z,18,61
2023-09-16T12:23:52Z,18,60
2023-09-16T12:28:52Z,18,60
2023-09-16T12:33:52Z,18,60
2023-09-16T12:38:52Z,18,60
2023-09-16T12:43:52Z,18,60
2023-09-16T12:48:52Z,18,60
2023-09-16T12:53:52Z,18,60
2023-09-16T12:58:52Z,18,60
2023-09-16T13:03:36Z,18,60
2023-09-16T13:08:36Z,18,60
2023-09-16T13:13:36Z,18,60
2023-09-16T13:18:36Z,18,60
2023-09-16T13:23:36Z,18,60
2023-09-16T13:28:36Z,18,60
2023-09-16T13:33:36Z,18,60
2023-09-16T13:38:36Z,18,60
2023-09-16T13:43:36Z,18,60
2023-09-16T13:48:36Z,18,60
2023-09-16T13:53:36Z,18,60
2023-09-16T13:58:36Z,18,61
2023-09-16T14:03:20Z,18,61
2023-09-16T14:08:20Z,18,60
2023-09-16T14:13:20Z,18,61
2023-09-16T14:18:20Z,18,61
2023-09-16T14:23:20Z,18,61
2023-09-16T14:28:20Z,18,61
2023-09-16T14:33:20Z,18,61
2023-09-16T14:38:20Z,18,61
2023-09-16T14:43:20Z,18,61
2023-09-16T14:48:20Z,19,61
2023-09-16T14:53:20Z,19,61
2023-09-16T14:58:20Z,19,61
2023-09-16T15:03:04Z,19,61
2023-09-16T15:08:04Z,19,61
2023-09-16T15:13:04Z,19,61
2023-09-16T15:18:04Z,19,61
2023-09-16T15:23:04Z,19,61
2023-09-16T15:28:04Z,19,61
2023-09-16T15:33:04Z,19,61
2023-09-16T15:38:04Z,19,61
2023-09-16T15:43:04Z,19,61
2023-09-16T15:48:04Z,19,61
2023-09-16T15:53:04Z,19,60
2023-09-16T15:58:04Z,19,60
2023-09-16T16:02:50Z,19,60
2023-09-16T16:07:50Z,19,60
2023-09-16T16:12:50Z,19,60
2023-09-16T16:17:50Z,19,60
2023-09-16T16:22:50Z,18,60
2023-09-16T16:27:50Z,18,60
2023-09-16T16:32:50Z,18,60
2023-09-16T16:37:50Z,18,60
2023-09-16T16:42:50Z,18,60
2023-09-16T16:47:50Z,18,60
2023-09-16T16:52:50Z,18,60
2023-09-16T16:57:50Z,18,60
2023-09-16T17:02:32Z,18,60
2023-09-16T17:07:32Z,18,60
2023-09-16T17:12:32Z,18,60
2023-09-16T17:17:32Z,18,60
2023-09-16T17:22:32Z,18,60
2023-09-16T17:27:32Z,18,60
2023-09-16T17:32:32Z,18,60
2023-09-16T17:37:32Z,18,60
2023-09-16T17:42:32Z,18,60
2023-09-16T17:47:32Z,18,60
2023-09-16T17:52:32Z,18,60
2023-09-16T17:57:32Z,18,60
2023-09-16T18:01:40Z,18,60
2023-09-16T18:06:40Z,18,60
2023-09-16T18:11:40Z,18,60
2023-09-16T18:16:40Z,18,60
2023-09-16T18:21:40Z,18,60
2023-09-16T18:26:40Z,18,60
2023-09-16T18:31:40Z,18,60
2023-09-16T18:36:40Z,18,60
2023-09-16T18:41:40Z,18,61
2023-09-16T18:46:40Z,18,61
2023-09-16T18:51:40Z,18,61
2023-09-16T18:56:40Z,18,61
2023-09-16T19:01:40Z,18,61
2023-09-16T19:06:40Z,18,61
2023-09-16T19:11:40Z,18,61
2023-09-16T19:16:40Z,18,61
2023-09-16T19:21:40Z,18,61
2023-09-16T19:26:40Z,18,61
2023-09-16T19:31:40Z,18,61
2023-09-16T19:36:40Z,18,61
2023-09-16T19:41:40Z,18,61
2023-09-16T19:46:40Z,18,61
2023-09-16T19:51:40Z,18,61
2023-09-16T19:56:40Z,18,61
2023-09-16T20:01:40Z,18,61
2023-09-16T20:06:40Z,18,61
2023-09-16T20:11:40Z,18,61
2023-09-16T20:16:40Z,18,61
2023-09-16T20:21:40Z,18,61
2023-09-16T20:26:40Z,18,61
2023-09-16T20:31:40Z,18,61
2023-09-16T20:36:40Z,18,61
2023-09-16T20:41:40Z,18,61
2023-09-16T20:46:40Z,18,61
2023-09-16T20:51:40Z,18,62
2023-09-16T20:56:40Z,18,62
2023-09-16T21:01:40Z,18,62
2023-09-16T21:06:40Z,18,62
2023-09-16T21:11:40Z,18,62
2023-09-16T21:16:40Z,18,62
2023-09-16T21:21:40Z,18,62
2023-09-16T21:26:40Z,18,62
2023-09-16T21:31:40Z,18,62
2023-09-16T21:36:40Z,18,62
2023-09-16T21:41:40Z,18,62
2023-09-16T21:46:40Z,18,62
2023-09-16T21:51:40Z,18,63
2023-09-16T21:56:40Z,18,63
2023-09-16T22:00:54Z,18,63
2023-09-16T22:05:54Z,18,63
2023-09-16T22:10:54Z,18,62
2023-09-16T22:15:54Z,18,62
2023-09-16T22:20:54Z,18,62
2023-09-16T22:25:54Z,18,62
2023-09-16T22:30:54Z,18,62
2023-09-16T22:35:54Z,18,62
2023-09-16T22:40:54Z,18,62
2023-09-16T22:45:54Z,18,62
2023-09-16T22:50:54Z,18,62
2023-09-16T22:55:54Z,18,62
2023-09-16T23:00:54Z,18,62
2023-09-16T23:05:54Z,18,62
2023-09-16T23:10:54Z,18,61
2023-09-16T23:15:54Z,18,61
2023-09-16T23:20:54Z,18,61
2023-09-16T23:25:54Z,18,61
2023-09-16T23:30:54Z,18,61
2023-09-16T23:35:54Z,18,61
2023-09-16T23:40:54Z,18,61
2023-09-16T23:45:54Z,18,61
2023-09-16T23:50:54Z,18,61
2023-09-16T23:55:54Z,18,61
2023-09-17T00:00:54Z,18,61
2023-09-17T00:05:54Z,18,61
2023-09-17T00:10:54Z,18,61
2023-09-17T00:15:54Z,18,61
2023-09-17T00:20:54Z,18,61
2023-09-17T00:25:54Z,18,61
2023-09-17T00:30:54Z,18,61
2023-09-17T00:35:54Z,18,61
2023-09-17T00:40:54Z,18,61
2023-09-17T00:45:54Z,18,61
2023-09-17T00:50:54Z,18,61
2023-09-17T00:55:54Z,18,61
2023-09-17T01:00:54Z,18,61
2023-09-17T01:05:54Z,18,61
2023-09-17T01:10:54Z,18,61
2023-09-17T01:15:54Z,18,61
2023-09-17T01:20:54Z,18,61
2023-09-17T01:25:54Z,18,61
2023-09-17T01:30:54Z,18,61
2023-09-17T01:35:54Z,18,61
2023-09-17T01:40:54Z,18,61
2023-09-17T01:45:54Z,18,61
2023-09-17T01:50:54Z,18,61
2023-09-17T01:55:54Z,18,61
2023-09-17T02:00:08Z,18,61
2023-09-17T02:05:08Z,18,61
2023-09-17T02:10:08Z,18,61
2023-09-17T02:15:08Z,18,61
2023-09-17T02:20:08Z,18,61
2023-09-17T02:25:08Z,18,61
2023-09-17T02:30:08Z,18,61
2023-09-17T02:35:08Z,18,61
2023-09-17T02:40:08Z,18,61
2023-09-17T02:45:08Z,18,61
2023-09-17T02:50:08Z,18,61
2023-09-17T02:55:08Z,18,61
2023-09-17T03:00:08Z,18,61
2023-09-17T03:05:08Z,17,61
2023-09-17T03:10:08Z,17,61
2023-09-17T03:15:08Z,17,61
2023-09-17T03:20:08Z,17,61
2023-09-17T03:25:08Z,17,61
2023-09-17T03:30:08Z,17,61
2023-09-17T03:35:08Z,17,61
2023-09-17T03:40:08Z,17,61
2023-09-17T03:45:08Z,17,61
2023-09-17T03:50:08Z,17,61
2023-09-17T03:55:08Z,17,61
2023-09-17T04:00:08Z,17,61
2023-09-17T04:05:08Z,17,61
2023-09-17T04:10:08Z,17,61
2023-09-17T04:15:08Z,17,61
2023-09-17T04:20:08Z,17,61
2023-09-17T04:25:08Z,17,61
2023-09-17T04:30:08Z,17,61
2023-09-17T04:35:08Z,17,61
2023-09-17T04:40:08Z,17,61
2023-09-17T04:45:08Z,17,61
2023-09-17T04:50:08Z,17,61
2023-09-17T04:55:08Z,17,61
2023-09-17T05:00:08Z,17,61
2023-09-17T05:05:08Z,17,61
2023-09-17T05:10:08Z,17,61
2023-09-17T05:15:08Z,17,61
2023-09-17T05:20:08Z,17,61
2023-09-17T05:25:08Z,17,61
2023-09-17T05:30:08Z,17,61
2023-09-17T05:35:08Z,17,61
2023-09-17T05:40:08Z,17,61
2023-09-17T05:45:08Z,17,61
2023-09-17T05:50:08Z,17,61
2023-09-17T05:55:08Z,17,61
2023-09-17T07:05:16Z,17,62
2023-09-17T07:10:16Z,17,61
2023-09-17T07:15:16Z,17,61
2023-09-17T07:20:16Z,17,61
2023-09-17T07:25:16Z,17,61
2023-09-17T07:30:16Z,17,62
2023-09-17T07:35:16Z,17,62
2023-09-17T07:40:16Z,17,62
2023-09-17T07:45:16Z,17,62
2023-09-17T07:50:16Z,17,62
2023-09-17T07:55:16Z,17,62
2023-09-17T08:00:16Z,17,62
2023-09-17T08:04:59Z,17,62
2023-09-17T08:09:59Z,17,62
2023-09-17T08:14:59Z,17,62
2023-09-17T08:19:59Z,17,62
2023-09-17T08:24:59Z,17,62
2023-09-17T08:29:59Z,17,62
2023-09-17T08:34:59Z,17,62
2023-09-17T08:39:59Z,17,62
2023-09-17T08:44:59Z,17,62
2023-09-17T08:49:59Z,17,62
2023-09-17T08:54:59Z,17,62
2023-09-17T08:59:59Z,17,62
2023-09-17T09:04:43Z,17,62
2023-09-17T09:09:43Z,17,62
2023-09-17T09:14:43Z,17,62
2023-09-17T09:19:43Z,17,62
2023-09-17T09:24:43Z,17,62
2023-09-17T09:29:43Z,17,62
2023-09-17T09:34:43Z,17,62
2023-09-17T09:39:43Z,17,62
2023-09-17T09:44:43Z,17,62
2023-09-17T09:49:43Z,17,62
2023-09-17T09:54:43Z,17,62
2023-09-17T09:59:43Z,17,62
2023-09-17T10:04:26Z,17,63
2023-09-17T10:09:26Z,18,63
2023-09-17T10:14:26Z,17,63
2023-09-17T10:19:26Z,17,63
2023-09-17T10:24:26Z,18,63
2023-09-17T10:29:26Z,17,63
2023-09-17T10:34:26Z,17,63
2023-09-17T10:39:26Z,18,63
2023-09-17T10:44:26Z,18,63
2023-09-17T10:49:26Z,18,63
2023-09-17T10:54:26Z,18,63
2023-09-17T10:59:26Z,18,63
2023-09-17T11:04:09Z,18,63
2023-09-17T11:09:09Z,18,63
2023-09-17T11:14:09Z,18,63
2023-09-17T11:19:09Z,18,63
2023-09-17T11:24:09Z,18,63
2023-09-17T11:29:09Z,18,63
2023-09-17T11:34:09Z,18,63
2023-09-17T11:39:09Z,18,63
2023-09-17T11:44:09Z,18,63
2023-09-17T11:49:09Z,18,63
2023-09-17T11:54:09Z,18,63
2023-09-17T11:59:09Z,18,63
2023-09-17T12:03:52Z,18,63
2023-09-17T12:08:52Z,18,63
2023-09-17T12:13:52Z,18,63
2023-09-17T12:18:52Z,18,63
2023-09-17T12:23:52Z,18,63
2023-09-17T12:28:52Z,18,64
2023-09-17T12:33:52Z,18,64
2023-09-17T12:38:52Z,18,63
2023-09-17T12:43:52Z,18,64
2023-09-17T12:48:52Z,18,64
2023-09-17T12:53:52Z,18,64
2023-09-17T12:58:52Z,18,63
2023-09-17T13:03:36Z,18,64
2023-09-17T13:08:36Z,18,64
2023-09-17T13:13:36Z,18,64
2023-09-17T13:18:36Z,18,64
2023-09-17T13:23:36Z,18,64
2023-09-17T13:28:36Z,18,64
2023-09-17T13:33:36Z,18,64
2023-09-17T13:38:36Z,18,64
2023-09-17T13:43:36Z,18,64
2023-09-17T13:48:36Z,18,64
2023-09-17T13:53:36Z,18,64
2023-09-17T13:58:36Z,18,64
2023-09-17T14:03:21Z,18,64
2023-09-17T14:08:21Z,18,64
2023-09-17T14:13:21Z,18,64
2023-09-17T14:18:21Z,18,64
2023-09-17T14:23:21Z,18,65
2023-09-17T14:28:21Z,18,65
2023-09-17T14:33:21Z,18,65
2023-09-17T14:38:21Z,18,65
2023-09-17T14:43:21Z,18,65
2023-09-17T14:48:21Z,18,65
2023-09-17T14:53:21Z,18,65
2023-09-17T14:58:21Z,18,65
2023-09-17T15:03:05Z,18,65
2023-09-17T15:08:05Z,18,65
2023-09-17T15:13:05Z,18,65
2023-09-17T15:18:05Z,18,65
2023-09-17T15:23:05Z,18,65
2023-09-17T15:28:05Z,18,65
2023-09-17T15:33:05Z,18,64
2023-09-17T15:38:05Z,18,64
2023-09-17T15:43:05Z,18,64
2023-09-17T15:48:05Z,18,64
2023-09-17T15:53:05Z,18,64
2023-09-17T15:58:05Z,18,64
2023-09-17T16:02:48Z,18,64
2023-09-17T16:07:48Z,18,64
2023-09-17T16:12:48Z,18,64
2023-09-17T16:17:48Z,18,64
2023-09-17T16:22:48Z,18,65
2023-09-17T16:27:48Z,18,65
2023-09-17T16:32:48Z,18,65
2023-09-17T16:37:48Z,18,65
2023-09-17T16:42:48Z,18,64
2023-09-17T16:47:48Z,18,65
2023-09-17T16:52:48Z,18,64
2023-09-17T16:57:48Z,18,64
2023-09-17T17:02:31Z,18,64
2023-09-17T17:07:31Z,18,64
2023-09-17T17:12:31Z,18,64
2023-09-17T17:17:31Z,18,65
2023-09-17T17:22:31Z,18,64
2023-09-17T17:27:31Z,18,64
2023-09-17T17:32:31Z,18,64
2023-09-17T17:37:31Z,18,64
2023-09-17T17:42:31Z,18,64
2023-09-17T17:47:31Z,18,64
2023-09-17T17:52:31Z,18,64
2023-09-17T17:57:31Z,18,64
2023-09-17T18:02:15Z,18,65
2023-09-17T18:07:15Z,18,65
2023-09-17T18:12:15Z,18,65
2023-09-17T18:17:15Z,18,65
2023-09-17T18:22:15Z,18,65
2023-09-17T18:27:15Z,18,65
2023-09-17T18:32:15Z,18,66
2023-09-17T18:37:15Z,18,66
2023-09-17T18:42:15Z,18,66
2023-09-17T18:47:15Z,18,66
2023-09-17T18:52:15Z,18,66
2023-09-17T18:57:15Z,18,66
2023-09-17T19:01:58Z,18,66
2023-09-17T19:06:58Z,18,66
2023-09-17T19:11:58Z,18,66
2023-09-17T19:16:58Z,18,66
2023-09-17T19:21:58Z,18,65
2023-09-17T19:26:58Z,18,65
2023-09-17T19:31:58Z,18,65
2023-09-17T19:36:58Z,18,65
2023-09-17T19:41:58Z,18,65
2023-09-17T19:46:58Z,18,65
2023-09-17T19:51:58Z,18,65
2023-09-17T19:56:58Z,18,65
2023-09-17T20:01:08Z,18,65
2023-09-17T20:06:08Z,18,65
2023-09-17T20:11:08Z,18,65
2023-09-17T20:16:08Z,18,65
2023-09-17T20:21:08Z,18,65
2023-09-17T20:26:08Z,18,65
2023-09-17T20:31:08Z,18,65
2023-09-17T20:36:08Z,18,65
2023-09-17T20:41:08Z,18,65
2023-09-17T20:46:08Z,18,65
2023-09-17T20:51:08Z,18,65
2023-09-17T20:56:08Z,18,65
2023-09-17T21:01:08Z,18,65
2023-09-17T21:06:08Z,18,66
2023-09-17T21:11:08Z,18,66
2023-09-17T21:16:08Z,18,67
2023-09-17T21:21:08Z,18,67
2023-09-17T21:26:08Z,18,67
2023-09-17T21:31:08Z,18,67
2023-09-17T21:36:08Z,18,67
2023-09-17T21:41:08Z,18,67
