timestamp,temperature,rh,voltage
2023-04-06T09:32:12Z,13,69,33.0,,,,
2023-04-06T09:37:09Z,13,68,,,,,
2023-04-06T09:42:08Z,13,68,,,,,
2023-04-06T09:47:08Z,13,69,,,,,
2023-04-06T09:52:07Z,13,69,,,,,
2023-04-06T09:57:06Z,12,69,,,,,
2023-04-06T10:02:06Z,12,69,,,,,
2023-04-06T10:07:05Z,13,69,,,,,
2023-04-06T10:12:04Z,13,69,,,,,
2023-04-06T10:17:03Z,13,69,,,,,
2023-04-06T10:22:03Z,13,69,,,,,
2023-04-06T10:32:02Z,13,69,38.0,,,,
2023-04-06T10:37:03Z,13,69,,,,,
2023-04-06T10:51:59Z,13,69,,,,,
2023-04-06T10:56:58Z,13,69,,,,,
2023-04-06T11:01:59Z,13,69,,,,,
2023-04-06T11:06:56Z,13,69,,,,,
2023-04-06T11:12:00Z,13,68,,,,,
2023-04-06T11:16:55Z,13,69,,,,,
2023-04-06T11:21:54Z,13,69,,,,,
2023-04-06T11:31:53Z,13,68,39.0,,,,
2023-04-06T11:36:52Z,13,68,,,,,
2023-04-06T11:41:51Z,13,68,,,,,
2023-04-06T11:46:51Z,13,68,,,,,
2023-04-06T11:51:50Z,13,68,,,,,
2023-04-06T11:56:50Z,13,68,,,,,
2023-04-06T12:01:49Z,13,68,,,,,
2023-04-06T12:06:52Z,13,68,,,,,
2023-04-06T12:11:48Z,13,68,,,,,
2023-04-06T12:16:47Z,13,68,,,,,
2023-04-06T12:21:46Z,13,68,,,,,
2023-04-06T12:31:45Z,13,68,39.0,,,,
2023-04-06T12:36:44Z,13,68,,,,,
2023-04-06T12:41:45Z,13,68,,,,,
2023-04-06T12:46:43Z,13,68,,,,,
2023-04-06T12:51:42Z,14,68,,,,,
2023-04-06T12:56:41Z,14,68,,,,,
2023-04-06T13:01:41Z,14,68,,,,,
2023-04-06T13:06:40Z,14,68,,,,,
2023-04-06T13:11:40Z,14,68,,,,,
2023-04-06T13:16:39Z,14,68,,,,,
2023-04-06T13:21:38Z,14,68,,,,,
2023-04-06T13:31:36Z,14,68,39.0,,,,
2023-04-06T13:36:36Z,14,68,,,,,
2023-04-06T13:41:35Z,14,68,,,,,
2023-04-06T13:46:35Z,14,68,,,,,
2023-04-06T13:51:34Z,14,68,,,,,
2023-04-06T13:56:33Z,14,68,,,,,
2023-04-06T14:01:32Z,14,68,,,,,
2023-04-06T14:06:32Z,14,68,,,,,
2023-04-06T14:11:31Z,14,68,,,,,
2023-04-06T14:16:30Z,14,68,,,,,
2023-04-06T14:21:30Z,14,68,,,,,
2023-04-06T14:31:28Z,14,68,39.0,,,,
2023-04-06T14:36:27Z,14,68,,,,,
2023-04-06T14:41:27Z,14,68,,,,,
2023-04-06T14:46:26Z,14,68,,,,,
2023-04-06T14:51:25Z,14,68,,,,,
2023-04-06T14:56:25Z,13,68,,,,,
2023-04-06T15:01:24Z,13,68,,,,,
2023-04-06T15:06:23Z,13,68,,,,,
2023-04-06T15:11:22Z,13,68,,,,,
2023-04-06T15:16:22Z,13,68,,,,,
2023-04-06T15:21:21Z,13,68,,,,,
2023-04-06T15:31:19Z,13,68,39.0,,,,
2023-04-06T15:36:20Z,13,68,,,,,
2023-04-06T15:41:18Z,13,68,,,,,
2023-04-06T15:46:17Z,13,68,,,,,
2023-04-06T15:51:16Z,13,68,,,,,
2023-04-06T15:56:16Z,13,69,,,,,
2023-04-06T16:01:15Z,13,69,,,,,
2023-04-06T16:06:14Z,13,69,,,,,
2023-04-06T16:11:14Z,13,69,,,,,
2023-04-06T16:16:13Z,13,68,,,,,
2023-04-06T16:21:12Z,13,68,,,,,
2023-04-06T16:26:11Z,13,68,,,,,
2023-04-06T16:31:11Z,13,68,,,,,
2023-04-06T16:36:10Z,13,68,,,,,
2023-04-06T16:41:09Z,13,68,,,,,
2023-04-06T16:46:09Z,13,68,,,,,
2023-04-06T16:51:08Z,13,68,,,,,
2023-04-06T16:56:07Z,13,68,,,,,
2023-04-06T17:01:07Z,13,68,,,,,
2023-04-06T17:06:05Z,13,68,,,,,
2023-04-06T17:11:05Z,13,68,,,,,
2023-04-06T17:16:04Z,13,68,,,,,
2023-04-06T17:21:03Z,13,68,,,,,
2023-04-06T17:26:03Z,13,68,,,,,
2023-04-06T17:31:02Z,13,68,,,,,
2023-04-06T17:36:02Z,13,68,,,,,
2023-04-06T17:41:01Z,13,68,,,,,
2023-04-06T17:46:00Z,13,68,,,,,
2023-04-06T17:50:59Z,13,68,,,,,
2023-04-06T17:55:58Z,13,68,,,,,
2023-04-06T18:00:57Z,13,68,,,,,
2023-04-06T18:05:57Z,13,68,,,,,
2023-04-06T18:10:56Z,13,68,,,,,
2023-04-06T18:15:55Z,13,68,,,,,
2023-04-06T18:20:55Z,13,68,,,,,
2023-04-06T18:25:54Z,13,68,,,,,
2023-04-06T18:30:53Z,13,68,,,,,
2023-04-06T18:35:55Z,13,67,,,,,
2023-04-06T18:45:53Z,13,67,,,,,
2023-04-06T18:50:50Z,13,67,,,,,
2023-04-06T19:05:48Z,13,67,,,,,
2023-04-06T19:10:47Z,13,67,,,,,
2023-04-06T19:15:46Z,13,67,,,,,
2023-04-06T19:20:46Z,13,67,,,,,
2023-04-06T19:25:46Z,13,67,,,,,
2023-04-06T19:30:45Z,13,67,,,,,
2023-04-06T19:35:44Z,13,67,,,,,
2023-04-06T19:40:43Z,13,67,,,,,
2023-04-06T19:45:43Z,13,67,,,,,
2023-04-06T19:50:42Z,13,67,,,,,
2023-04-06T19:55:41Z,13,67,,,,,
2023-04-06T20:00:40Z,13,67,,,,,
2023-04-06T20:05:40Z,13,67,,,,,
2023-04-06T20:10:39Z,13,67,,,,,
2023-04-06T20:15:43Z,13,67,,,,,
2023-04-06T20:20:39Z,13,67,,,,,
2023-04-06T20:25:37Z,13,66,,,,,
2023-04-06T20:30:36Z,13,67,,,,,
2023-04-06T20:35:36Z,13,67,,,,,
2023-04-06T20:40:39Z,13,67,,,,,
2023-04-06T20:45:34Z,13,67,,,,,
2023-04-06T20:50:34Z,13,67,,,,,
2023-04-06T20:55:33Z,13,67,,,,,
2023-04-06T21:00:32Z,13,67,,,,,
2023-04-06T21:05:31Z,13,67,,,,,
2023-04-06T21:10:30Z,13,67,,,,,
2023-04-06T21:15:30Z,13,67,,,,,
2023-04-06T21:20:29Z,13,67,,,,,
2023-04-06T21:25:28Z,13,67,,,,,
2023-04-06T21:30:28Z,13,67,,,,,
2023-04-06T21:35:27Z,13,67,,,,,
2023-04-06T21:45:25Z,13,67,,,,,
2023-04-06T21:50:25Z,13,67,,,,,
2023-04-06T21:55:24Z,13,67,,,,,
2023-04-06T22:00:24Z,13,67,,,,,
2023-04-06T22:05:23Z,13,67,,,,,
2023-04-06T22:10:22Z,13,67,,,,,
2023-04-06T22:15:21Z,13,67,,,,,
2023-04-06T22:20:24Z,13,67,,,,,
2023-04-06T22:25:19Z,13,67,,,,,
2023-04-06T22:30:19Z,13,67,,,,,
2023-04-06T22:35:18Z,13,67,,,,,
2023-04-06T22:40:17Z,13,67,,,,,
2023-04-06T22:45:16Z,13,67,,,,,
2023-04-06T22:50:19Z,13,67,,,,,
2023-04-06T22:55:15Z,13,67,,,,,
2023-04-06T23:00:14Z,13,67,,,,,
2023-04-06T23:05:14Z,12,67,,,,,
2023-04-06T23:10:13Z,12,67,,,,,
2023-04-06T23:15:12Z,12,67,,,,,
2023-04-06T23:25:11Z,12,67,,,,,
2023-04-06T23:30:10Z,12,67,,,,,
2023-04-06T23:40:11Z,12,67,,,,,
2023-04-06T23:50:07Z,12,67,,,,,
2023-04-06T23:55:06Z,12,67,,,,,
2023-04-07T00:00:06Z,12,67,,,,,
2023-04-07T00:05:05Z,12,67,,,,,
2023-04-07T00:10:04Z,12,67,,,,,
2023-04-07T00:20:03Z,12,67,,,,,
2023-04-07T00:30:01Z,12,67,,,,,
2023-04-07T00:35:01Z,12,67,,,,,
2023-04-07T00:40:00Z,12,67,,,,,
2023-04-07T00:44:59Z,12,67,,,,,
2023-04-07T00:49:58Z,12,67,,,,,
2023-04-07T00:54:57Z,12,67,,,,,
2023-04-07T01:00:01Z,12,67,,,,,
2023-04-07T01:04:56Z,12,67,,,,,
2023-04-07T01:09:56Z,12,67,,,,,
2023-04-07T01:14:55Z,12,67,,,,,
2023-04-07T01:19:54Z,12,67,,,,,
2023-04-07T01:24:54Z,12,67,,,,,
2023-04-07T01:29:52Z,12,66,,,,,
2023-04-07T01:34:52Z,12,67,,,,,
2023-04-07T01:39:51Z,12,66,,,,,
2023-04-07T01:44:50Z,12,66,,,,,
2023-04-07T01:49:52Z,12,66,,,,,
2023-04-07T01:54:54Z,12,66,,,,,
2023-04-07T01:59:48Z,12,66,,,,,
2023-04-07T02:04:48Z,12,66,,,,,
2023-04-07T02:09:47Z,12,66,,,,,
2023-04-07T02:14:46Z,12,66,,,,,
2023-04-07T02:19:46Z,12,67,,,,,
2023-04-07T02:24:45Z,12,66,,,,,
2023-04-07T02:29:44Z,12,66,,,,,
2023-04-07T02:34:43Z,12,66,,,,,
2023-04-07T02:39:43Z,12,66,,,,,
2023-04-07T02:44:42Z,12,66,,,,,
2023-04-07T02:49:41Z,12,66,,,,,
2023-04-07T02:54:40Z,12,66,,,,,
2023-04-07T02:59:42Z,12,66,,,,,
2023-04-07T03:04:39Z,12,66,,,,,
2023-04-07T03:09:38Z,12,66,,,,,
2023-04-07T03:14:38Z,12,66,,,,,
2023-04-07T03:19:37Z,12,66,,,,,
2023-04-07T03:24:36Z,12,66,,,,,
2023-04-07T03:29:35Z,12,66,,,,,
2023-04-07T03:34:35Z,12,66,,,,,
2023-04-07T03:39:34Z,12,66,,,,,
2023-04-07T03:44:37Z,12,66,,,,,
2023-04-07T03:49:32Z,12,66,,,,,
2023-04-07T03:54:35Z,12,66,,,,,
2023-04-07T03:59:31Z,12,66,,,,,
2023-04-07T04:04:30Z,12,66,,,,,
2023-04-07T04:09:30Z,12,66,,,,,
2023-04-07T04:14:29Z,12,66,,,,,
2023-04-07T04:19:28Z,12,66,,,,,
2023-04-07T04:24:27Z,12,66,,,,,
2023-04-07T04:29:27Z,12,66,,,,,
2023-04-07T04:34:26Z,12,66,,,,,
2023-04-07T04:39:29Z,12,66,,,,,
2023-04-07T04:44:24Z,12,66,,,,,
2023-04-07T04:49:26Z,12,66,,,,,
2023-04-07T04:54:23Z,12,66,,,,,
2023-04-07T04:59:25Z,12,66,,,,,
2023-04-07T05:09:20Z,12,66,,,,,
2023-04-07T05:14:20Z,12,66,,,,,
2023-04-07T05:19:19Z,12,66,,,,,
2023-04-07T05:24:18Z,12,66,,,,,
2023-04-07T05:29:17Z,12,66,,,,,
2023-04-07T05:34:17Z,12,66,,,,,
2023-04-07T05:39:16Z,12,66,,,,,
2023-04-07T05:49:14Z,12,66,,,,,
2023-04-07T05:54:14Z,12,66,,,,,
2023-04-07T05:59:13Z,12,66,,,,,
2023-04-07T06:09:11Z,12,66,,,,,
2023-04-07T06:14:13Z,12,66,,,,,
2023-04-07T06:19:10Z,12,66,,,,,
2023-04-07T06:24:09Z,12,66,,,,,
2023-04-07T06:29:08Z,11,66,,,,,
2023-04-07T06:34:08Z,11,66,,,,,
2023-04-07T06:44:07Z,11,66,,,,,
2023-04-07T06:54:05Z,11,66,,,,,
2023-04-07T06:59:04Z,11,66,,,,,
2023-04-07T07:04:04Z,11,66,,,,,
2023-04-07T07:09:03Z,11,66,,,,,
2023-04-07T07:14:03Z,11,66,,,,,
2023-04-07T07:19:02Z,11,66,,,,,
2023-04-07T07:24:01Z,11,66,,,,,
2023-04-07T07:29:00Z,11,66,,,,,
2023-04-07T07:34:00Z,11,66,,,,,
2023-04-07T07:39:01Z,11,66,,,,,
2023-04-07T07:43:58Z,11,66,,,,,
2023-04-07T07:48:58Z,11,66,,,,,
2023-04-07T07:53:57Z,11,66,,,,,
2023-04-07T07:58:56Z,12,66,,,,,
2023-04-07T08:03:56Z,12,66,,,,,
2023-04-07T08:08:55Z,12,66,,,,,
2023-04-07T08:13:55Z,12,65,,,,,
2023-04-07T08:18:53Z,12,65,,,,,
2023-04-07T08:23:53Z,12,65,,,,,
2023-04-07T08:28:52Z,12,65,,,,,
2023-04-07T08:33:51Z,12,65,,,,,
2023-04-07T08:38:51Z,12,65,,,,,
2023-04-07T08:43:50Z,12,65,,,,,
2023-04-07T08:48:50Z,12,65,,,,,
2023-04-07T08:53:49Z,12,65,,,,,
2023-04-07T08:58:48Z,12,64,,,,,
2023-04-07T09:03:48Z,12,64,,,,,
2023-04-07T09:08:47Z,12,64,,,,,
2023-04-07T09:13:46Z,13,64,,,,,
2023-04-07T09:18:46Z,13,64,,,,,
2023-04-07T09:23:45Z,13,64,,,,,
2023-04-07T09:28:44Z,13,64,,,,,
2023-04-07T09:33:44Z,13,63,,,,,
2023-04-07T09:38:43Z,13,63,,,,,
2023-04-07T09:43:42Z,13,63,,,,,
2023-04-07T09:48:42Z,13,63,,,,,
2023-04-07T09:58:41Z,13,63,,,,,
2023-04-07T10:03:41Z,14,63,,,,,
2023-04-07T10:08:40Z,14,63,,,,,
2023-04-07T10:18:41Z,14,63,,,,,
2023-04-07T10:23:39Z,14,63,,,,,
2023-04-07T10:28:38Z,14,63,,,,,
2023-04-07T10:33:38Z,14,62,,,,,
2023-04-07T10:38:36Z,14,62,,,,,
2023-04-07T10:43:40Z,14,62,,,,,
2023-04-07T10:48:35Z,14,62,,,,,
2023-04-07T10:53:38Z,14,62,,,,,
2023-04-07T11:03:33Z,15,62,,,,,
2023-04-07T11:08:32Z,15,62,,,,,
2023-04-07T11:13:32Z,15,62,,,,,
2023-04-07T11:18:31Z,15,62,,,,,
2023-04-07T11:23:30Z,15,62,,,,,
2023-04-07T11:28:30Z,15,62,,,,,
2023-04-07T11:33:31Z,15,62,,,,,
2023-04-07T11:38:28Z,15,62,,,,,
2023-04-07T11:43:31Z,15,62,,,,,
2023-04-07T11:48:27Z,15,62,,,,,
2023-04-07T11:53:26Z,15,62,,,,,
2023-04-07T11:58:26Z,15,62,,,,,
2023-04-07T12:03:25Z,15,63,,,,,
2023-04-07T12:08:24Z,15,63,,,,,
2023-04-07T12:13:23Z,15,63,,,,,
2023-04-07T12:18:23Z,15,63,,,,,
2023-04-07T12:23:21Z,15,63,,,,,
2023-04-07T12:28:21Z,15,63,,,,,
2023-04-07T12:33:20Z,15,63,,,,,
2023-04-07T12:38:19Z,15,63,,,,,
2023-04-07T12:43:18Z,15,63,,,,,
2023-04-07T12:48:18Z,15,63,,,,,
2023-04-07T12:53:17Z,15,63,,,,,
2023-04-07T13:03:16Z,15,63,,,,,
2023-04-07T13:08:15Z,15,63,,,,,
2023-04-07T13:13:15Z,15,64,,,,,
2023-04-07T13:18:14Z,15,64,,,,,
2023-04-07T13:23:15Z,15,64,,,,,
2023-04-07T13:28:12Z,15,64,,,,,
2023-04-07T13:33:12Z,15,64,,,,,
2023-04-07T13:53:09Z,15,63,,,,,
2023-04-07T13:58:12Z,15,63,,,,,
2023-04-07T14:03:07Z,15,63,,,,,
2023-04-07T14:08:06Z,15,63,,,,,
2023-04-07T14:13:05Z,15,63,,,,,
2023-04-07T14:18:05Z,15,63,,,,,
2023-04-07T14:23:04Z,15,63,,,,,
2023-04-07T14:28:03Z,15,63,,,,,
2023-04-07T14:33:03Z,15,63,,,,,
2023-04-07T14:38:02Z,15,63,,,,,
2023-04-07T14:43:01Z,15,63,,,,,
2023-04-07T14:48:01Z,15,63,,,,,
2023-04-07T14:53:00Z,15,63,,,,,
2023-04-07T14:57:59Z,15,63,,,,,
2023-04-07T15:02:59Z,15,63,,,,,
2023-04-07T15:07:59Z,15,63,,,,,
2023-04-07T15:12:57Z,15,63,,,,,
2023-04-07T15:17:57Z,15,63,,,,,
2023-04-07T15:22:56Z,15,63,,,,,
2023-04-07T15:27:55Z,15,63,,,,,
2023-04-07T15:32:54Z,15,63,,,,,
2023-04-07T15:37:54Z,15,63,,,,,
2023-04-07T15:42:53Z,15,63,,,,,
2023-04-07T15:47:52Z,15,64,,,,,
2023-04-07T15:52:52Z,15,64,,,,,
2023-04-07T15:57:51Z,15,64,,,,,
2023-04-07T16:02:50Z,15,64,,,,,
2023-04-07T16:07:49Z,15,64,,,,,
2023-04-07T16:12:49Z,15,64,,,,,
