timestamp,temperature,rh
2023-02-16T10:12:43Z,18,54
2023-02-16T10:17:43Z,18,55
2023-02-16T10:22:42Z,18,55
2023-02-16T10:27:41Z,18,55
2023-02-16T10:32:41Z,18,54
2023-02-16T10:37:39Z,17,55
2023-02-16T10:42:38Z,17,57
2023-02-16T10:52:36Z,16,61
2023-02-16T11:02:35Z,15,61
2023-02-16T11:07:34Z,16,61
2023-02-16T11:12:34Z,16,60
2023-02-16T11:17:33Z,16,59
2023-02-16T11:22:33Z,16,59
2023-02-16T11:27:32Z,16,59
2023-02-16T11:32:31Z,16,59
2023-02-16T11:37:31Z,16,59
2023-02-16T11:42:30Z,16,59
2023-02-16T11:47:29Z,16,59
2023-02-16T11:52:29Z,16,59
2023-02-16T12:02:27Z,16,58
2023-02-16T12:07:27Z,16,58
2023-02-16T12:12:26Z,16,58
2023-02-16T12:17:25Z,16,58
2023-02-16T12:22:25Z,16,58
2023-02-16T12:27:24Z,16,59
2023-02-16T12:32:23Z,16,59
2023-02-16T12:37:23Z,16,59
2023-02-16T12:42:22Z,16,59
2023-02-16T12:47:21Z,16,58
2023-02-16T12:52:21Z,16,58
2023-02-16T13:02:20Z,16,59
2023-02-16T13:07:19Z,16,59
2023-02-16T13:12:18Z,16,59
2023-02-16T13:17:18Z,16,59
2023-02-16T13:22:17Z,16,59
2023-02-16T13:27:16Z,16,59
2023-02-16T13:32:15Z,16,59
2023-02-16T13:37:15Z,16,59
2023-02-16T13:42:14Z,16,59
2023-02-16T13:47:13Z,16,58
2023-02-16T13:52:13Z,16,58
2023-02-16T14:02:11Z,16,58
2023-02-16T14:07:11Z,16,58
2023-02-16T14:12:10Z,16,58
2023-02-16T14:17:09Z,16,58
2023-02-16T14:22:08Z,16,58
2023-02-16T14:27:08Z,16,58
2023-02-16T14:32:07Z,16,58
2023-02-16T14:37:06Z,16,58
2023-02-16T14:42:06Z,16,58
2023-02-16T14:47:05Z,16,58
2023-02-16T14:52:04Z,16,58
2023-02-16T15:02:03Z,16,58
2023-02-16T15:07:02Z,16,58
2023-02-16T15:12:02Z,16,58
2023-02-16T15:17:01Z,16,58
2023-02-16T15:22:00Z,16,58
2023-02-16T15:27:00Z,16,58
2023-02-16T15:31:59Z,16,58
2023-02-16T15:36:58Z,16,59
2023-02-16T15:41:57Z,16,59
2023-02-16T15:46:56Z,15,59
2023-02-16T15:51:55Z,15,59
2023-02-16T16:01:54Z,15,59
2023-02-16T16:06:54Z,15,59
2023-02-16T16:11:53Z,15,59
2023-02-16T16:16:52Z,15,59
2023-02-16T16:21:51Z,15,59
