timestamp,entry_id,temperature,rh
2022-09-02T16:40:10Z,20.0,21,52
2022-09-02T16:45:10Z,21.0,21,52
2022-09-02T16:50:09Z,22.0,21,52
2022-09-02T16:55:09Z,23.0,21,51
2022-09-02T17:00:08Z,24.0,21,51
2022-09-02T17:05:08Z,25.0,21,51
2022-09-02T17:10:07Z,26.0,21,51
2022-09-02T17:15:07Z,27.0,21,51
2022-09-02T17:20:06Z,28.0,21,51
2022-09-02T17:25:06Z,29.0,21,51
2022-09-02T17:30:06Z,30.0,21,51
2022-09-02T17:35:05Z,31.0,21,51
2022-09-02T17:40:05Z,32.0,21,51
2022-09-02T17:45:04Z,33.0,21,51
2022-09-02T17:50:04Z,34.0,21,51
2022-09-02T17:55:03Z,35.0,21,51
2022-09-02T18:00:02Z,36.0,21,50
2022-09-02T18:05:02Z,37.0,21,50
2022-09-02T18:10:01Z,38.0,21,50
2022-09-02T18:15:01Z,39.0,21,51
2022-09-02T18:20:00Z,40.0,21,51
2022-09-02T18:25:00Z,41.0,21,51
2022-09-02T18:29:59Z,42.0,21,52
2022-09-02T18:34:59Z,43.0,21,52
2022-09-02T18:39:59Z,44.0,21,52
2022-09-02T18:44:58Z,45.0,21,52
2022-09-02T18:49:58Z,46.0,21,52
2022-09-02T18:54:57Z,47.0,21,53
2022-09-02T18:59:57Z,48.0,21,53
2022-09-02T19:04:56Z,49.0,21,53
2022-09-02T19:09:56Z,50.0,21,53
2022-09-02T19:14:55Z,51.0,21,53
2022-09-02T19:19:54Z,52.0,21,53
2022-09-02T19:24:54Z,53.0,21,53
2022-09-02T19:29:54Z,54.0,21,53
2022-09-02T19:34:53Z,55.0,21,54
2022-09-02T19:39:53Z,56.0,21,54
2022-09-02T19:44:52Z,57.0,21,54
2022-09-02T19:49:52Z,58.0,21,54
2022-09-02T19:54:52Z,59.0,21,54
2022-09-02T19:59:51Z,60.0,21,54
2022-09-02T20:04:50Z,61.0,21,54
2022-09-02T20:09:50Z,62.0,21,54
2022-09-02T20:14:49Z,63.0,21,54
2022-09-02T20:19:49Z,64.0,21,54
2022-09-02T20:24:48Z,65.0,21,54
2022-09-02T20:29:48Z,66.0,21,54
2022-09-02T20:34:47Z,67.0,21,54
2022-09-02T20:39:47Z,68.0,21,54
2022-09-02T20:44:46Z,69.0,21,54
2022-09-02T20:49:46Z,70.0,21,54
2022-09-02T20:54:46Z,71.0,21,54
2022-09-02T20:59:45Z,72.0,21,54
2022-09-02T21:04:44Z,73.0,21,55
2022-09-02T21:09:44Z,74.0,21,54
2022-09-02T21:14:43Z,75.0,21,55
2022-09-02T21:19:43Z,76.0,21,55
2022-09-02T21:24:42Z,77.0,21,55
2022-09-02T21:29:42Z,78.0,21,55
2022-09-02T21:34:42Z,79.0,21,55
2022-09-02T21:39:41Z,80.0,21,55
2022-09-02T21:44:41Z,81.0,21,55
2022-09-02T21:49:40Z,82.0,21,55
2022-09-02T21:54:40Z,83.0,21,55
2022-09-02T21:59:39Z,84.0,21,55
2022-09-02T22:04:39Z,85.0,21,55
2022-09-02T22:09:38Z,86.0,21,55
2022-09-02T22:14:38Z,87.0,21,55
2022-09-02T22:19:37Z,88.0,21,55
2022-09-02T22:24:37Z,89.0,21,55
2022-09-02T22:29:36Z,90.0,21,55
2022-09-02T22:34:36Z,91.0,21,55
2022-09-02T22:39:36Z,92.0,21,55
2022-09-16T12:33:40Z,94.0,22,56
2022-09-16T12:33:48Z,95.0,21,51
2022-09-16T12:33:57Z,96.0,22,49
2022-09-16T12:34:05Z,97.0,22,47
2022-09-16T12:34:14Z,98.0,21,47
2022-09-16T12:34:22Z,99.0,22,47
2022-09-16T12:34:31Z,100.0,22,47
2022-09-16T12:34:39Z,101.0,22,47
2022-09-16T12:34:48Z,102.0,22,47
2022-09-16T12:34:56Z,103.0,22,46
2022-09-16T12:35:05Z,104.0,22,46
2022-09-16T12:35:13Z,105.0,22,46
2022-09-16T12:35:22Z,106.0,22,46
2022-09-16T12:35:30Z,107.0,22,46
2022-09-16T12:35:33Z,108.0,22,46
2022-09-16T12:40:09Z,109.0,22,46
2022-09-16T12:45:07Z,110.0,23,44
2022-09-16T12:50:06Z,111.0,22,46
2022-09-16T12:55:05Z,112.0,22,46
2022-09-16T13:00:04Z,113.0,21,47
2022-09-16T13:05:04Z,114.0,21,47
2022-09-16T13:10:03Z,115.0,21,48
2022-09-16T13:15:02Z,116.0,21,48
2022-09-16T13:17:39Z,117.0,21,50
2022-09-16T13:17:48Z,118.0,21,53
2022-09-16T13:17:56Z,119.0,21,51
2022-09-16T13:18:05Z,120.0,21,50
2022-09-16T13:18:13Z,121.0,21,52
2022-09-16T13:18:22Z,122.0,21,50
2022-09-16T13:18:30Z,123.0,21,52
2022-09-16T13:18:39Z,124.0,21,50
2022-09-16T13:18:47Z,125.0,21,49
2022-09-16T13:23:50Z,126.0,24,45
