timestamp,temperature,rh
2023-01-16T14:37:52Z,18,53
2023-01-16T14:40:31Z,18,52
2023-01-16T14:45:00Z,18,52
2023-01-16T14:50:00Z,18,49
2023-01-16T14:55:00Z,18,51
2023-01-16T15:00:00Z,18,49
2023-01-16T15:39:26Z,207,47
2023-01-16T21:33:56Z,207,47
2023-01-16T21:35:03Z,207,47
2023-01-16T21:39:35Z,21,61
2023-01-16T21:44:35Z,20,51
2023-01-16T21:49:35Z,18,53
2023-01-16T21:54:35Z,18,53
2023-01-16T21:59:07Z,18,50
2023-01-16T22:04:07Z,18,50
2023-01-16T22:09:07Z,18,53
2023-01-16T22:14:07Z,18,54
2023-01-16T22:19:07Z,18,54
2023-01-16T22:24:07Z,18,54
2023-01-16T22:29:07Z,18,54
2023-01-16T22:34:07Z,18,51
2023-01-16T22:39:07Z,18,54
2023-01-16T22:44:07Z,18,54
2023-01-16T22:49:07Z,18,54
2023-01-16T22:54:07Z,18,54
2023-01-16T22:59:07Z,18,54
2023-01-16T23:04:07Z,18,54
2023-01-16T23:09:07Z,18,54
2023-01-16T23:14:07Z,18,54
2023-01-16T23:19:07Z,19,54
2023-01-16T23:24:07Z,19,53
2023-01-16T23:29:07Z,19,53
2023-01-16T23:34:07Z,19,53
2023-01-16T23:39:07Z,19,47
2023-01-16T23:44:07Z,16,51
2023-01-16T23:49:07Z,16,52
2023-01-16T23:54:07Z,16,53
2023-01-16T23:58:40Z,16,52
2023-01-17T00:03:40Z,16,52
2023-01-17T00:08:40Z,16,52
2023-01-17T00:13:40Z,16,53
2023-01-17T00:18:40Z,16,53
2023-01-17T00:23:40Z,16,53
2023-01-17T00:28:40Z,16,53
2023-01-17T00:33:40Z,16,52
2023-01-17T00:38:40Z,16,52
2023-01-17T00:43:40Z,16,53
2023-01-17T00:48:40Z,16,52
2023-01-17T00:53:40Z,16,52
2023-01-17T00:58:40Z,16,53
2023-01-17T01:03:40Z,15,52
2023-01-17T01:08:40Z,15,52
2023-01-17T01:13:40Z,15,52
2023-01-17T01:18:40Z,15,52
2023-01-17T01:23:40Z,15,52
2023-01-17T01:28:40Z,15,52
2023-01-17T01:33:40Z,15,52
2023-01-17T01:38:40Z,15,53
2023-01-17T01:43:40Z,15,53
2023-01-17T01:48:40Z,15,53
