timestamp,temperature,rh
2022-12-02T17:45:38Z,13,65
2022-12-02T17:55:37Z,13,65
2022-12-02T18:00:36Z,13,65
2022-12-02T18:05:36Z,13,65
2022-12-02T18:10:35Z,13,65
2022-12-02T18:15:34Z,13,65
2022-12-02T18:20:34Z,13,65
2022-12-02T18:25:33Z,13,65
2022-12-02T18:30:33Z,13,65
2022-12-02T18:35:33Z,13,65
2022-12-02T18:40:32Z,13,65
2022-12-02T18:45:31Z,13,65
2022-12-02T18:55:30Z,13,65
2022-12-02T19:00:30Z,13,65
2022-12-02T19:05:29Z,13,65
2022-12-02T19:10:29Z,13,65
2022-12-02T19:15:29Z,13,65
2022-12-02T19:20:27Z,13,65
2022-12-02T19:25:27Z,13,65
2022-12-02T19:30:26Z,13,65
2022-12-02T19:35:26Z,13,66
2022-12-02T19:40:25Z,13,66
2022-12-02T19:45:25Z,13,65
2022-12-02T19:55:24Z,13,65
2022-12-02T20:00:26Z,13,66
2022-12-02T20:05:22Z,13,66
2022-12-02T20:10:22Z,13,66
2022-12-02T20:15:21Z,13,65
2022-12-02T20:23:55Z,14,64
2022-12-02T20:28:53Z,14,64
2022-12-02T20:33:52Z,13,64
2022-12-02T20:38:52Z,14,64
2022-12-02T20:43:52Z,14,64
2022-12-02T20:48:51Z,14,64
2022-12-02T20:53:50Z,14,64
2022-12-02T20:58:50Z,14,64
2022-12-02T21:03:50Z,14,64
2022-12-02T21:08:48Z,14,64
2022-12-02T21:13:48Z,14,65
2022-12-02T21:23:46Z,14,65
2022-12-02T21:28:46Z,14,65
2022-12-02T21:33:46Z,14,65
2022-12-02T21:38:45Z,14,65
2022-12-02T21:43:44Z,14,65
2022-12-02T21:48:44Z,14,65
2022-12-02T21:53:44Z,14,65
2022-12-02T21:58:43Z,14,65
2022-12-02T22:03:43Z,14,65
2022-12-02T22:08:42Z,14,65
2022-12-02T22:13:42Z,14,65
2022-12-02T22:23:41Z,14,66
2022-12-02T22:28:41Z,14,66
2022-12-02T22:33:40Z,14,65
2022-12-02T22:38:40Z,14,65
2022-12-02T22:43:39Z,14,65
2022-12-02T22:48:39Z,14,65
2022-12-02T22:53:38Z,14,65
2022-12-02T22:58:38Z,14,65
2022-12-02T23:08:37Z,14,65
2022-12-02T23:13:37Z,14,65
2022-12-02T23:23:35Z,14,65
2022-12-02T23:28:35Z,14,65
2022-12-02T23:33:34Z,14,65
2022-12-02T23:38:34Z,14,65
2022-12-02T23:43:33Z,14,65
2022-12-02T23:48:32Z,14,65
2022-12-02T23:53:32Z,14,66
2022-12-02T23:58:31Z,14,66
2022-12-03T00:03:31Z,14,66
2022-12-03T00:08:33Z,14,66
2022-12-03T00:13:30Z,14,66
2022-12-03T00:23:29Z,14,66
2022-12-03T00:28:28Z,14,66
2022-12-03T00:33:27Z,14,66
2022-12-03T00:38:27Z,14,65
2022-12-03T00:43:26Z,14,65
2022-12-03T00:48:26Z,14,65
2022-12-03T00:53:25Z,14,65
2022-12-03T00:58:24Z,14,65
2022-12-03T01:03:24Z,14,65
2022-12-03T01:08:23Z,14,65
2022-12-03T01:13:23Z,14,65
2022-12-03T01:23:21Z,14,65
2022-12-03T01:28:21Z,14,65
2022-12-03T01:33:20Z,13,65
2022-12-03T01:38:19Z,14,65
2022-12-03T01:43:20Z,13,65
2022-12-03T01:48:19Z,13,65
2022-12-03T01:53:18Z,13,65
2022-12-03T01:58:17Z,13,65
2022-12-03T02:03:17Z,13,65
2022-12-03T02:08:16Z,13,65
2022-12-03T02:13:16Z,13,65
2022-12-03T02:23:15Z,13,65
2022-12-03T02:28:14Z,13,64
2022-12-03T02:33:13Z,13,64
2022-12-03T02:38:13Z,13,64
2022-12-03T02:43:12Z,13,64
2022-12-03T02:48:12Z,13,64
2022-12-03T02:53:11Z,13,65
2022-12-03T02:58:11Z,13,64
2022-12-03T03:03:10Z,13,64
2022-12-03T03:08:10Z,13,64
2022-12-03T03:13:09Z,13,65
2022-12-03T03:18:08Z,13,64
2022-12-03T03:23:08Z,13,64
2022-12-03T03:28:07Z,13,64
2022-12-03T03:33:07Z,13,64
2022-12-03T03:38:06Z,13,64
2022-12-03T03:43:06Z,13,64
2022-12-03T03:48:05Z,13,65
2022-12-03T03:53:04Z,13,64
2022-12-03T03:58:04Z,13,64
2022-12-03T04:03:03Z,13,64
2022-12-03T04:08:03Z,13,64
2022-12-03T04:13:02Z,13,64
2022-12-03T04:18:02Z,13,64
2022-12-03T04:23:01Z,13,64
2022-12-03T04:28:01Z,13,64
2022-12-03T04:33:00Z,13,64
2022-12-03T04:38:00Z,13,64
2022-12-03T04:42:59Z,13,64
2022-12-03T04:47:59Z,13,64
2022-12-03T04:52:58Z,13,64
2022-12-03T04:57:57Z,13,64
2022-12-03T05:02:57Z,13,64
2022-12-03T05:07:56Z,13,64
2022-12-03T05:12:56Z,13,64
2022-12-03T05:17:55Z,13,64
2022-12-03T05:22:55Z,13,64
2022-12-03T05:27:54Z,13,64
2022-12-03T05:32:55Z,13,64
2022-12-03T05:37:53Z,13,64
2022-12-03T05:42:52Z,13,64
2022-12-03T05:47:52Z,13,64
2022-12-03T05:52:52Z,13,64
2022-12-03T05:57:52Z,13,64
2022-12-03T06:02:50Z,13,64
2022-12-03T06:07:51Z,13,64
2022-12-03T06:12:50Z,13,64
2022-12-03T06:17:49Z,13,64
2022-12-03T06:22:48Z,13,64
2022-12-03T06:27:48Z,13,64
2022-12-03T06:32:47Z,13,64
2022-12-03T06:37:47Z,13,64
2022-12-03T06:42:46Z,13,64
2022-12-03T06:47:45Z,13,64
2022-12-03T06:52:46Z,13,64
2022-12-03T06:57:44Z,13,64
2022-12-03T07:02:44Z,13,64
2022-12-03T07:07:43Z,12,61
2022-12-03T07:12:43Z,13,64
2022-12-03T07:17:42Z,13,64
2022-12-03T07:22:43Z,13,64
2022-12-03T07:27:43Z,13,64
2022-12-03T07:32:41Z,13,64
2022-12-03T07:37:40Z,13,64
2022-12-03T07:42:39Z,13,64
2022-12-03T07:47:39Z,13,64
2022-12-03T07:52:39Z,13,64
2022-12-03T07:57:38Z,13,64
2022-12-03T08:02:37Z,13,64
2022-12-03T08:07:36Z,13,64
2022-12-03T08:12:36Z,13,64
2022-12-03T08:17:35Z,13,64
2022-12-03T08:22:35Z,13,64
2022-12-03T08:27:34Z,13,63
2022-12-03T08:32:34Z,13,63
2022-12-03T08:37:33Z,13,63
2022-12-03T08:42:33Z,13,64
2022-12-03T08:47:32Z,13,64
2022-12-03T08:52:31Z,13,64
2022-12-03T08:57:31Z,13,64
2022-12-03T09:02:30Z,13,64
2022-12-03T09:07:29Z,13,64
2022-12-03T09:17:30Z,13,64
2022-12-03T09:22:29Z,13,64
2022-12-03T09:27:28Z,13,63
2022-12-03T09:32:27Z,13,63
2022-12-03T09:37:27Z,13,63
2022-12-03T09:42:27Z,13,63
2022-12-03T09:47:26Z,13,63
2022-12-03T09:52:26Z,13,63
2022-12-03T09:57:25Z,13,63
2022-12-03T10:02:24Z,13,63
2022-12-03T10:07:24Z,13,63
2022-12-03T10:12:24Z,13,63
2022-12-03T10:17:22Z,13,64
2022-12-03T10:22:22Z,13,64
2022-12-03T10:27:22Z,13,64
2022-12-03T10:32:21Z,13,64
2022-12-03T10:37:21Z,13,64
2022-12-03T10:42:21Z,14,64
