timestamp,temperature,rh
2023-01-13T10:25:38Z,19,57
2023-01-13T10:30:36Z,19,57
2023-01-13T10:35:35Z,18,58
2023-01-13T10:40:34Z,17,59
2023-01-13T10:45:34Z,17,60
2023-01-13T10:50:33Z,17,60
2023-01-13T10:55:32Z,17,60
2023-01-13T11:00:32Z,17,60
2023-01-13T11:05:31Z,17,61
2023-01-13T11:10:31Z,17,61
2023-01-13T11:15:30Z,17,61
2023-01-13T11:25:29Z,17,61
2023-01-13T11:30:29Z,17,61
2023-01-13T11:35:28Z,17,61
2023-01-13T11:40:28Z,17,60
2023-01-13T11:45:27Z,17,60
2023-01-13T11:50:27Z,17,61
2023-01-13T11:55:26Z,17,60
2023-01-13T12:00:26Z,17,61
2023-01-13T12:05:25Z,17,60
2023-01-13T12:10:25Z,17,60
2023-01-13T12:15:24Z,17,60
2023-01-13T12:25:24Z,17,60
2023-01-13T12:30:23Z,17,60
2023-01-13T12:35:23Z,17,60
2023-01-13T12:40:22Z,17,60
2023-01-13T12:45:21Z,17,60
2023-01-13T12:50:21Z,17,60
2023-01-13T12:55:20Z,17,60
2023-01-15T09:04:17Z,-2,99
2023-01-15T09:08:25Z,-2,99
2023-01-15T09:25:35Z,-2,99
2023-01-15T09:33:39Z,20,49
2023-01-15T09:38:36Z,18,52
2023-01-15T09:43:35Z,17,56
2023-01-15T09:48:34Z,16,58
2023-01-15T09:53:33Z,16,58
2023-01-15T09:58:32Z,16,59
2023-01-15T10:03:31Z,16,59
2023-01-15T10:08:31Z,16,59
2023-01-15T10:13:31Z,16,59
2023-01-15T10:18:30Z,16,59
2023-01-15T10:23:29Z,16,59
2023-01-15T10:33:28Z,16,59
2023-01-15T10:38:28Z,16,59
2023-01-15T10:43:27Z,16,59
2023-01-15T10:48:27Z,16,59
2023-01-15T10:53:26Z,16,59
2023-01-15T10:58:25Z,17,59
2023-01-15T11:03:25Z,17,59
2023-01-15T11:08:24Z,17,59
2023-01-15T11:13:23Z,17,59
2023-01-15T11:18:23Z,16,58
2023-01-15T11:23:22Z,17,58
2023-01-15T11:33:21Z,17,59
2023-01-15T11:38:20Z,16,60
2023-01-15T11:43:19Z,16,60
2023-01-15T11:48:19Z,16,61
2023-01-15T11:53:18Z,16,61
2023-01-15T11:58:17Z,16,61
2023-01-15T12:03:16Z,16,61
2023-01-15T12:08:15Z,16,61
2023-01-15T12:13:14Z,15,62
2023-01-15T12:18:14Z,15,62
2023-01-15T12:23:13Z,15,62
2023-01-15T12:33:11Z,15,63
2023-01-15T12:38:11Z,14,63
2023-01-15T12:43:10Z,14,63
2023-01-15T12:48:09Z,14,62
2023-01-15T12:53:08Z,14,61
2023-01-15T12:58:07Z,14,62
2023-01-15T13:03:06Z,13,63
2023-01-15T13:08:05Z,13,63
2023-01-15T13:13:04Z,13,63
2023-01-15T13:18:03Z,13,63
2023-01-15T13:23:03Z,13,64
2023-01-15T13:33:01Z,13,64
2023-01-15T13:38:01Z,13,64
2023-01-15T13:43:00Z,13,65
2023-01-15T13:47:59Z,12,65
2023-01-15T13:52:58Z,12,65
2023-01-15T13:57:57Z,12,65
2023-01-15T14:02:57Z,12,65
2023-01-15T14:07:56Z,12,65
2023-01-15T14:12:55Z,12,66
2023-01-15T14:17:54Z,12,66
2023-01-15T14:22:53Z,12,66
2023-01-15T14:32:51Z,12,66
2023-01-15T14:37:51Z,12,66
2023-01-15T14:42:50Z,11,66
2023-01-15T14:47:50Z,11,66
2023-01-15T14:52:49Z,11,66
2023-01-15T14:57:48Z,11,66
2023-01-15T15:02:47Z,11,66
2023-01-15T15:07:47Z,11,67
2023-01-15T15:12:46Z,11,67
2023-01-15T15:17:45Z,11,67
2023-01-15T15:22:45Z,11,67
2023-01-15T15:32:43Z,11,67
2023-01-15T15:37:43Z,11,67
2023-01-15T15:42:42Z,11,67
2023-01-15T15:47:41Z,11,67
2023-01-15T15:52:40Z,11,67
2023-01-15T15:57:40Z,10,67
2023-01-15T16:02:39Z,10,67
2023-01-15T16:07:39Z,10,67
2023-01-15T16:12:38Z,10,67
2023-01-15T16:17:37Z,10,67
2023-01-15T16:22:36Z,10,68
2023-01-15T16:27:36Z,10,68
2023-01-15T16:32:35Z,10,68
2023-01-15T16:37:34Z,10,68
2023-01-15T16:42:34Z,10,68
2023-01-15T16:47:33Z,10,68
2023-01-15T16:52:32Z,10,68
2023-01-15T16:57:32Z,10,68
2023-01-15T17:02:31Z,10,68
2023-01-15T17:07:30Z,10,68
2023-01-15T17:12:29Z,10,68
2023-01-15T17:17:29Z,10,68
2023-01-15T17:22:28Z,10,68
2023-01-15T17:27:27Z,10,68
2023-01-15T17:32:27Z,10,68
2023-01-15T17:37:26Z,9,68
2023-01-15T17:42:25Z,9,68
2023-01-15T17:47:24Z,9,68
2023-01-15T17:52:23Z,9,68
2023-01-15T17:57:23Z,9,68
2023-01-15T18:02:22Z,9,68
2023-01-15T18:07:21Z,9,68
2023-01-15T18:12:21Z,9,68
2023-01-15T18:17:20Z,9,68
2023-01-15T18:22:19Z,9,68
2023-01-15T18:27:18Z,9,69
2023-01-15T18:32:18Z,9,69
2023-01-15T18:37:17Z,9,69
2023-01-15T18:42:16Z,9,68
2023-01-15T18:47:16Z,9,69
2023-01-15T18:52:15Z,9,69
2023-01-15T18:57:14Z,9,69
2023-01-15T19:02:14Z,9,69
2023-01-15T19:07:13Z,9,69
2023-01-15T19:12:12Z,9,69
2023-01-15T19:17:12Z,9,69
2023-01-15T19:22:11Z,9,69
2023-01-15T19:27:10Z,9,69
2023-01-15T19:32:09Z,9,69
2023-01-15T19:37:09Z,9,69
2023-01-15T19:42:08Z,9,69
2023-01-15T19:47:07Z,9,69
2023-01-15T19:52:06Z,9,69
2023-01-15T19:57:05Z,9,69
2023-01-15T20:02:05Z,9,69
2023-01-15T20:07:04Z,8,69
2023-01-15T20:12:03Z,8,69
2023-01-15T20:17:03Z,8,69
2023-01-15T20:22:02Z,8,69
2023-01-15T20:27:02Z,8,69
2023-01-15T20:32:01Z,8,69
2023-01-15T20:37:01Z,8,69
2023-01-15T20:42:00Z,8,69
2023-01-15T20:46:59Z,8,69
2023-01-15T20:51:59Z,8,69
2023-01-15T20:56:58Z,8,69
2023-01-15T21:01:57Z,8,69
2023-01-15T21:06:56Z,8,69
2023-01-15T21:11:55Z,8,69
2023-01-15T21:16:55Z,8,69
2023-01-15T21:21:54Z,8,69
2023-01-15T21:26:53Z,8,69
2023-01-15T21:31:53Z,8,69
2023-01-15T21:36:52Z,8,69
2023-01-15T21:41:51Z,8,69
2023-01-15T21:46:51Z,8,69
2023-01-15T21:51:50Z,8,69
2023-01-15T21:56:49Z,8,69
2023-01-15T22:01:49Z,8,69
2023-01-15T22:06:48Z,8,69
2023-01-15T22:11:47Z,8,69
2023-01-15T22:16:46Z,8,69
2023-01-15T22:21:45Z,8,69
2023-01-15T22:26:45Z,8,69
2023-01-15T22:31:44Z,8,69
2023-01-15T22:36:43Z,8,69
2023-01-15T22:41:43Z,8,69
2023-01-15T22:46:42Z,8,69
2023-01-15T22:51:41Z,8,69
2023-01-15T22:56:40Z,8,69
2023-01-15T23:01:40Z,8,69
