timestamp,temperature,rh
2022-10-20T13:37:36Z,12,85
2022-10-20T13:42:36Z,12,87
2022-10-20T13:47:35Z,12,88
2022-10-20T13:52:34Z,11,88
2022-10-20T13:57:33Z,11,89
2022-10-20T14:02:33Z,11,89
2022-10-20T14:12:32Z,12,90
2022-10-20T14:22:31Z,11,90
2022-10-20T14:27:30Z,11,90
2022-10-20T14:32:29Z,11,90
2022-10-20T14:37:29Z,11,90
2022-10-20T14:42:28Z,11,90
2022-10-20T14:47:27Z,11,90
2022-10-20T14:52:27Z,11,90
2022-10-20T14:57:26Z,11,90
2022-10-20T15:02:26Z,11,90
2022-10-20T15:12:25Z,11,91
2022-10-20T15:17:24Z,11,91
2022-10-20T15:22:23Z,11,91
2022-10-20T15:27:23Z,11,91
2022-10-20T15:32:22Z,11,91
2022-10-20T15:37:22Z,11,91
2022-10-20T15:42:21Z,11,91
2022-10-20T15:47:21Z,11,91
2022-10-20T15:57:19Z,11,91
2022-10-20T16:02:19Z,11,91
2022-10-20T16:12:18Z,11,91
2022-10-20T16:17:17Z,11,91
2022-10-20T16:22:16Z,11,91
2022-10-20T16:27:16Z,11,91
2022-10-20T16:32:15Z,11,91
2022-10-20T16:37:15Z,11,91
2022-10-20T16:42:14Z,11,91
2022-10-20T16:47:14Z,11,91
2022-10-20T16:52:13Z,11,91
2022-10-20T16:57:13Z,11,91
2022-10-20T17:02:12Z,11,91
2022-10-20T17:12:11Z,11,91
2022-10-20T17:17:10Z,11,91
2022-10-20T17:22:10Z,11,91
2022-10-20T17:27:09Z,11,91
2022-10-20T17:32:09Z,11,91
2022-10-20T17:37:08Z,10,89
2022-10-20T17:42:07Z,11,91
2022-10-20T17:47:07Z,11,91
2022-10-20T17:52:06Z,11,91
2022-10-20T17:57:05Z,11,91
2022-10-20T18:02:05Z,11,91
2022-10-20T18:12:04Z,11,91
2022-10-20T18:17:03Z,11,91
2022-10-20T18:22:03Z,11,91
2022-10-20T18:27:02Z,11,91
2022-10-20T18:32:02Z,11,91
2022-10-20T18:37:01Z,11,91
2022-10-20T18:42:01Z,11,91
2022-10-20T18:47:00Z,11,91
2022-10-20T18:52:00Z,11,91
2022-10-20T18:56:59Z,11,91
2022-10-20T19:01:59Z,11,91
2022-10-20T19:11:57Z,11,91
2022-10-20T19:16:57Z,11,91
2022-10-20T19:21:56Z,11,91
2022-10-20T19:26:56Z,11,91
2022-10-20T19:31:55Z,11,91
2022-10-20T19:36:55Z,11,91
2022-10-20T19:41:54Z,11,91
2022-10-20T19:46:53Z,11,91
2022-10-20T19:51:53Z,11,91
2022-10-20T19:56:52Z,11,91
2022-10-20T20:01:51Z,11,91
2022-10-20T20:06:51Z,11,92
2022-10-20T20:11:50Z,11,91
2022-10-20T20:16:49Z,11,92
2022-10-20T20:21:49Z,11,91
2022-10-20T20:31:48Z,11,91
2022-10-20T20:36:47Z,11,92
2022-10-20T20:41:46Z,11,91
2022-10-20T20:46:46Z,11,91
2022-10-20T20:51:45Z,11,92
2022-10-20T20:56:44Z,11,91
2022-10-20T21:01:44Z,11,92
2022-10-20T21:06:43Z,11,91
2022-10-20T21:11:42Z,11,92
2022-10-20T21:16:42Z,11,91
2022-10-20T21:21:41Z,11,91
2022-10-20T21:26:40Z,11,91
2022-10-20T21:31:40Z,11,91
2022-10-20T21:36:39Z,11,91
2022-10-20T21:41:39Z,11,92
2022-10-20T21:46:38Z,11,91
2022-10-20T21:51:37Z,11,92
2022-10-20T21:56:37Z,11,91
2022-10-20T22:01:36Z,11,92
2022-10-20T22:06:36Z,11,91
2022-10-20T22:11:35Z,11,92
2022-10-20T22:16:34Z,11,91
2022-10-20T22:21:34Z,11,92
2022-10-20T22:26:33Z,11,91
2022-10-20T22:31:33Z,11,92
2022-10-20T22:36:32Z,11,91
2022-10-20T22:41:31Z,11,92
2022-10-20T22:46:31Z,11,91
